scenario,episode,tick,pre_step_plant_time_s,source_ns,command_source_ns,receipt_ns,dt_s,status,latch,accepted,contact_left,contact_right,weighted_status,model_status,solver_status,iterations,primal,dual,stationarity,hard,reconstruction_iterations,closure_residual,core_step_ns,zoh_diff,nmpc_active,nmpc_update,nmpc_age,nmpc_status,nmpc_acados_status,nmpc_preparation_s,nmpc_feedback_s,nmpc_stationarity,nmpc_dynamics,nmpc_inequality,nmpc_complementarity,nmpc_first_step_defect,nmpc_maximum_dynamics_defect,nmpc_input_bound_violation,nmpc_state_bound_violation,nmpc_objective,nmpc_projected_stationarity,nmpc_wbc_total_s,base_p0,base_p1,base_p2,quat0,quat1,quat2,quat3,base_v0,base_v1,base_v2,base_w0,base_w1,base_w2,q0,q1,q2,q3,q4,q5,dq0,dq1,dq2,dq3,dq4,dq5,reference0,reference1,reference2,reference3,reference4,reference5,reference6,reference7,reference8,reference9,reference10,reference11,reference12,reference13,reference14,reference15,reference16,reference17,reference18,reference19,reference20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,task_residual0,task_residual1,task_residual2,task_residual3,task_residual4,task_residual5,task_residual6,task_cost0,task_cost1,task_cost2,task_cost3,task_cost4,task_cost5,task_cost6,max_normalized_slack,raw_tau0,raw_tau1,raw_tau2,raw_tau3,raw_tau4,raw_tau5,command_tau0,command_tau1,command_tau2,command_tau3,command_tau4,command_tau5,held_ctrl0,held_ctrl1,held_ctrl2,held_ctrl3,held_ctrl4,held_ctrl5,phase27_active,phase27_update,phase27_age,phase27_status,phase27_acados_status,phase27_solve_s,phase27_stationarity,phase27_dynamics,phase27_inequality,phase27_complementarity,phase27_first_step_defect,phase27_maximum_dynamics_defect,phase27_input_bound_violation,phase27_state_bound_violation,phase27_objective,phase27_projected_stationarity,phase27_wbc_total_s,planner_xi_c,planner_dxi_c,planner_ddxi_c,phase27_xi_left,phase27_xi_right,phase27_dxi_left,phase27_dxi_right,phase27_v_ref,phase27_yaw_rate_ref,phase27_requested_wrench0,phase27_requested_wrench1,phase27_requested_wrench2,phase27_requested_wrench3,phase27_requested_wrench4,phase27_requested_wrench5,phase27_requested_wrench6,phase27_requested_wrench7,phase27_requested_wrench8,phase27_requested_wrench9,phase27_requested_wrench10,phase27_requested_wrench11,phase27_realized_wrench0,phase27_realized_wrench1,phase27_realized_wrench2,phase27_realized_wrench3,phase27_realized_wrench4,phase27_realized_wrench5,phase27_realized_wrench6,phase27_realized_wrench7,phase27_realized_wrench8,phase27_realized_wrench9,phase27_realized_wrench10,phase27_realized_wrench11,phase27_wrench_residual0,phase27_wrench_residual1,phase27_wrench_residual2,phase27_wrench_residual3,phase27_wrench_residual4,phase27_wrench_residual5,phase27_wrench_residual6,phase27_wrench_residual7,phase27_wrench_residual8,phase27_wrench_residual9,phase27_wrench_residual10,phase27_wrench_residual11,phase27_signed_slack0,phase27_signed_slack1,phase27_signed_slack2,phase27_signed_slack3,phase27_signed_slack4,phase27_signed_slack5,phase27_signed_slack6,phase27_signed_slack7,phase27_signed_slack8,phase27_signed_slack9,phase27_signed_slack10,phase27_signed_slack11
hold,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,16,2.577826840877151e-12,1.3860815749066332e-08,1.3860815749882224e-08,2.577826840877151e-12,2,1.4849232954361469e-13,5242996,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077378152000000006,8.0999999999999997e-07,0.31543998403249462,1,0,0,0,0,0,0,0,0,0,-0.97199891583533837,1.6393957458903228,0,-0.98339093564557467,1.6394010277077622,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0.031620070987312364,6.553178300331703e-05,27.675375074251836,0.11328403186300048,0.00030792156224307134,1.66300246375386e-05,-0.030015237117251684,6.5493220437225336e-05,28.714466735165345,0.11328403186300048,-0.00030627576841658568,1.66300246375386e-05,0.0042329196204869916,-0.0011748231631354123,-0.00041672352634956688,3.5580535127624723e-05,-0.302505765634006,-0.10465985572130559,-0.28026802866049272,0.0052243885016458134,-0.64049945797521701,-0.39301819936472987,-0.0045368230833960545,1.0622107736114086,-0.047762470321407867,-3.1468245516924522,0.00030811320564083552,0.041464883765724291,-3.2380815434581685,-0.0003060606116983572,0.042027989288000368,-7.4515955026622537e-05,31.041044469267632,-0.094562586285443201,0.0058832993730568205,0.00022931744372495762,-0.046510235456090183,6.1032598031801978e-05,32.080242353228456,0.32892355734133039,-0.0047862449202177113,0.00021788554343153189,-5.2957895158409387e-05,-3.9908885249045636e-05,-7.0844905028095328e-05,-2.3086016258958069e-07,9.5821689218261206e-08,5.855884535029743e-07,4.6925716761448712e-05,-3.215269276009877e-05,-1.7618840590212287e-05,-6.5434632829553207e-07,1.0757834947708003e-07,5.8560029438197296e-07,1.762027014198737e-05,0,0,0,0,1.4168980746481616e-06,1.4168981005619067e-06,6.1243659510677479e-10,0,0,0,0,5.3750899952095809e-12,5.3750900909389936e-12,1.4168981005619067e-06,-0.047762470321407867,-3.1468245516924522,0.00030811320564083552,0.041464883765724291,-3.2380815434581685,-0.0003060606116983572,-0.047762470321407867,-3.1468245516924522,0.00030811320564083552,0.041464883765724291,-3.2380815434581685,-0.0003060606116983572,0.047762470321407867,3.1468245516924522,-0.00030811320564083552,-0.041464883765724291,3.2380815434581685,0.0003060606116983572,1,1,0,0,0,0.0014852019999999999,0.0015379464847611463,9.3496311383228596e-07,0,2.2324768598341599e-15,1.1939070749890954e-07,9.3496311383229952e-07,0,0,0.01081063519899223,6.1908610792960755e-05,0.0052422040000000003,-0.011157172669780779,0,0,-0.0095736494956501217,-0.012740695843911437,0,0,0,0,0.031620070987312364,6.553178300331703e-05,27.675375074251836,0.11328403186300048,0.00030792156224307134,1.66300246375386e-05,-0.030015237117251684,6.5493220437225336e-05,28.714466735165345,0.11328403186300048,-0.00030627576841658568,1.66300246375386e-05,0.031514155194498475,-1.4285987157652946e-05,27.675233384443075,0.11328357014267827,0.00030811320564083845,1.7801201543947033e-05,-0.029921385686326303,1.1878352547551791e-06,28.714431497484966,0.11328272317034696,-0.00030606061169829958,1.7801225225705369e-05,-5.2957897655479633e-05,-3.9908884911924341e-05,-7.0844903732408083e-05,-2.3086015962223089e-07,9.5821708548848864e-08,5.8558845290545883e-07,4.6925714163932434e-05,-3.2152692422371393e-05,-1.7618839788728862e-05,-6.5434632522775916e-07,1.0757836880902482e-07,5.8560029378479673e-07,-5.2957895158409387e-05,-3.9908885249045636e-05,-7.0844905028095328e-05,-2.3086016258958069e-07,9.5821689218261206e-08,5.855884535029743e-07,4.6925716761448712e-05,-3.215269276009877e-05,-1.7618840590212287e-05,-6.5434632829553207e-07,1.0757834947708003e-07,5.8560029438197296e-07
hold,0,1,0.01,10000000,10000000,10000000,0.01,0,0,1,2,2,0,0,0,1,2.6946839399612232e-12,8.4395467638147137e-09,8.4395467606142345e-09,2.6947188512711773e-12,2,1.4702128403598635e-13,522154,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077377914339040926,-4.7642383236751622e-07,0.31543995487593157,0.9999999999552861,2.1920885956237673e-06,-9.0991873860150762e-06,-1.351820943939858e-06,3.9598376925645612e-05,-0.00021287347917458928,-4.8663644550387577e-06,0.00071699337879177472,-0.0030324820935957804,-0.00044246643009218965,-0.97201833976819807,1.639387982925101,3.0866838303460644e-05,-0.98340948602907441,1.6394088491102754,-2.2423661969376821e-05,-0.0032457130521240658,-0.0012534983332577105,0.0050539938368999223,-0.0030711435472173089,0.0012652184321660361,-0.0037228791450969355,-0.00023972921018558727,4.9392558626707606e-05,-0.0072795382177005697,0.030779780305265337,0.0026791313575444181,0.039647818208437872,0.015321446747075819,0.03752153637259828,-0.015464191676467936,0.031620070987312364,6.553178300331703e-05,27.675375074251836,0.11328403186300048,0.00030792156224307134,1.66300246375386e-05,-0.030015237117251684,6.5493220437225336e-05,28.714466735165345,0.11328403186300048,-0.00030627576841658568,1.66300246375386e-05,0.00228203539371833,-0.0012175085198939243,-0.0002627581797883553,0.00018722153320987437,-0.16196451606743129,-0.1041285736956909,-0.12415554845346592,0.0048731585595865939,-0.73429884467237516,-0.2389577496303347,-0.004328331952943484,0.9748756003773501,-0.046965324927066149,-3.1463660542200782,0.00030809425204122624,0.042149977965727371,-3.2377065748668867,-0.00030607948796432016,0.042874092171961573,-0.00019207134619878065,31.041049968308304,-0.094563463806251774,0.0059588784193647052,0.00022788405950104431,-0.045768468308367984,-6.2012530173470381e-05,32.080237608815914,0.32892273273056333,-0.0047180841660850615,0.00022385822859990079,-5.210221280094624e-05,-3.6926428907540105e-05,-6.8361424138998423e-05,-2.0394972608469081e-07,8.6344908548304299e-08,5.8531700039264347e-07,4.7732991578468257e-05,-2.9170269693457447e-05,-1.9718189676945862e-05,-6.2743597547872256e-07,9.8140235552941397e-08,5.8532128007829024e-07,1.7483276817016526e-05,0,0,0,0,1.3672283835268318e-06,1.3672284827799685e-06,6.0340900539316898e-10,0,0,0,0,5.0898627733504026e-12,5.0898633192379953e-12,1.3672284827799685e-06,-0.046965324927066149,-3.1463660542200782,0.00030809425204122624,0.042149977965727371,-3.2377065748668867,-0.00030607948796432016,-0.046965324927066149,-3.1463660542200782,0.00030809425204122624,0.042149977965727371,-3.2377065748668867,-0.00030607948796432016,0.046965324927066149,3.1463660542200782,-0.00030809425204122624,-0.042149977965727371,3.2377065748668867,0.00030607948796432016,1,0,1,0,0,0.0014852019999999999,0.0015379464847611463,9.3496311383228596e-07,0,2.2324768598341599e-15,1.1939070749890954e-07,9.3496311383229952e-07,0,0,0.01081063519899223,6.1908610792960755e-05,0.000521635,-0.011157172669780779,0,0,-0.0095804238765929695,-0.012744458974784295,-0.0011242754612010243,-0.0006282980575971019,0,0,0.031620070987312364,6.553178300331703e-05,27.675375074251836,0.11328403186300048,0.00030792156224307134,1.66300246375386e-05,-0.030015237117251684,6.5493220437225336e-05,28.714466735165345,0.11328403186300048,-0.00030627576841658568,1.66300246375386e-05,0.03151586656342182,-8.3210688468532914e-06,27.67523835140852,0.11328362396360211,0.0003080942520412142,1.7800658637780934e-05,-0.029919771132480205,7.1526870151537493e-06,28.714427298781793,0.1132827769911033,-0.00030607948796435518,1.7800667197137141e-05,-5.2102211089598055e-05,-3.6926422942630224e-05,-6.8361419176341591e-05,-2.0394967228446953e-07,8.6344889594561044e-08,5.8531699984969091e-07,4.7732993193010822e-05,-2.9170263728614136e-05,-1.9718193875581015e-05,-6.2743592170681626e-07,9.8140216677558244e-08,5.8532127952025053e-07,-5.210221280094624e-05,-3.6926428907540105e-05,-6.8361424138998423e-05,-2.0394972608469081e-07,8.6344908548304299e-08,5.8531700039264347e-07,4.7732991578468257e-05,-2.9170269693457447e-05,-1.9718189676945862e-05,-6.2743597547872256e-07,9.8140235552941397e-08,5.8532128007829024e-07
hold,0,2,0.020000000000000004,20000000,20000000,20000000,0.01,0,0,1,2,2,0,0,0,1,1.2254082964275811e-10,1.4785618025700156e-08,1.4785618025701846e-08,1.2254071097683034e-10,2,1.457167719820518e-13,4168451,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077377397489944752,-3.8181442469066384e-06,0.31543988642059523,0.99999999953461516,7.7145500971443712e-06,-2.9137928320942235e-05,-4.7156122882920425e-06,5.9729111076864737e-05,-0.00041320624472701887,-8.1747206583981978e-06,0.0013541734648241418,-0.0046564011663779584,-0.00082037522622656616,-0.97206138583704449,1.6393690994523893,0.00010529467590101803,-0.98344908398827746,1.6394279435036934,-8.5044730258495039e-05,-0.0050115558434464377,-0.002290309506548795,0.0089808638149782068,-0.004538070130512821,0.0023196237181819903,-0.0079743802306567486,-0.00036516525695847103,8.4187504068900009e-05,-0.013927462153158474,0.048020908080052702,0.0050071323785618217,0.062387590182777439,0.028442985844191047,0.056550181903454316,-0.028804453271706023,0.01293905208918425,-0.00035758077263551988,27.67447524309145,0.11320252506761377,0.00026963149671738309,1.5610946870338472e-05,-0.045323633301187535,-0.00036229092818293928,28.715513285479158,0.11320252506761377,-0.00030724693162260741,1.5610946870338472e-05,-0.00042553878604866631,-0.0010298266711777603,-0.0012269046427072169,0.00077472372634026794,0.054496781841395017,-0.070233080310103557,0.048991864653823713,0.0073983626097556135,-0.31121348125830639,-0.15506721207909135,-0.0084589537536810741,1.7141565016507783,-0.044182960899910181,-3.1442502504306353,0.00026880069684978835,0.041637867788733789,-3.2377015945219103,-0.0003080527387201706,0.01663010515810608,-0.00064100188287341358,31.040350272481,-0.094631838988593203,0.0044459360651791678,9.1602746081932733e-05,-0.072460500908959669,-0.00056683001897364052,32.081066681190386,0.32885756944926631,-0.0063118657110936612,0.00035916644113404299,-2.3550706853100416e-07,9.8749817412077532e-05,3.1937990522674024e-05,1.019376221105276e-06,-4.1539943816763926e-07,5.9246298702162341e-07,0.00010068228977733335,0.00010643444839631352,-0.00012781776043496029,5.9588357011255532e-07,-4.0290304800973975e-07,5.9194834669887634e-07,1.185177388712228e-05,0,0,0,0,2.5563595325452113e-06,2.5563552086992057e-06,2.7025851336646662e-10,0,0,0,0,1.981864799056335e-11,1.9818566186348791e-11,2.5563552086992057e-06,-0.044182960899910181,-3.1442502504306353,0.00026880069684978835,0.041637867788733789,-3.2377015945219103,-0.0003080527387201706,-0.044182960899910181,-3.1442502504306353,0.00026880069684978835,0.041637867788733789,-3.2377015945219103,-0.0003080527387201706,0.044182960899910181,3.1442502504306353,-0.00026880069684978835,-0.041637867788733789,3.2377015945219103,0.0003080527387201706,1,1,0,0,0,0.0012532839999999999,0.0060549115502004369,1.0077200838457673e-07,0,2.2325524756908551e-15,1.575295767319325e-08,1.0077200838457673e-07,0,0,0.01212253703135931,2.7459640199480745e-05,0.0041679890000000004,-0.011157172669780779,0,0,-0.0095957337922855726,-0.012752064089399585,-0.0017986703122466969,-0.00084815067172877513,0,0,0.01293905208918425,-0.00035758077263551988,27.67447524309145,0.11320252506761377,0.00026963149671738309,1.5610946870338472e-05,-0.045323633301187535,-0.00036229092818293928,28.715513285479158,0.11320252506761377,-0.00030724693162260741,1.5610946870338472e-05,0.012938581178780764,-0.00016008086645886611,27.674539119273092,0.11320456382250263,0.0002688006968375585,1.6795872858673545e-05,-0.045122268615734124,-0.00014942176018086916,28.715257649742096,0.1132037168372006,-0.00030805273872071292,1.6794843576990263e-05,-2.3540333495491212e-07,9.8750088764576244e-05,3.193819111915693e-05,1.0193786677503557e-06,-4.1540044165695816e-07,5.9246300131344939e-07,0.00010068239567607845,0.00010643471960575661,-0.00012781797662726058,5.9588601670987785e-07,-4.0290405009577525e-07,5.9194835995291501e-07,-2.3550706853100416e-07,9.8749817412077532e-05,3.1937990522674024e-05,1.019376221105276e-06,-4.1539943816763926e-07,5.9246298702162341e-07,0.00010068228977733335,0.00010643444839631352,-0.00012781776043496029,5.9588357011255532e-07,-4.0290304800973975e-07,5.9194834669887634e-07
hold,0,3,0.030000000000000013,30000000,30000000,30000000,0.01,0,0,1,2,2,0,0,0,1,2.2383928044433787e-11,3.855122783087872e-09,3.8551227828111967e-09,2.2383921105539883e-11,2,1.5124013152956195e-13,481076,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077376861310586575,-9.0673557370818086e-06,0.31543971814540311,0.99999999853570332,1.6257567739373411e-05,-5.0830944124180595e-05,-8.9722024697253505e-06,4.9512977927547477e-05,-0.00059749139022042804,-2.2609096038083569e-05,0.0019376831341753299,-0.0041250454839845078,-0.00087438942226604965,-0.97210630357666949,1.6393413431310728,0.00020292649739535811,-0.98349154781894677,1.6394572344019736,-0.00018925843734480751,-0.0041511292496493497,-0.0030866227239283095,0.010265329716409395,-0.0040323059202839635,0.0033236769353952103,-0.012106107094696965,-0.0003086940722861561,0.00023273813766860202,-0.020189709729118734,0.04379200204729463,0.0054078361781301825,0.053679509683712587,0.038997972020137897,0.05200970928480296,-0.041907564216351417,0.01293905208918425,-0.00035758077263551988,27.67447524309145,0.11320252506761377,0.00026963149671738309,1.5610946870338472e-05,-0.045323633301187535,-0.00036229092818293928,28.715513285479158,0.11320252506761377,-0.00030724693162260741,1.5610946870338472e-05,-0.0012914042418428989,-0.0011952292343048046,-0.0012304389995465934,0.001449903466713102,0.11823677178868031,-0.066031164569298778,0.12030289545016787,0.0068274503438933015,-0.33819200938534139,-0.09900760072048545,-0.0081139354211262164,1.7461145076845148,-0.043528528060682359,-3.1438132449168705,0.00026924992308878976,0.041644159058572772,-3.237720040136669,-0.00030760371512598793,0.015732957353639037,-0.0011545310985295668,31.040329628551767,-0.094632653720404164,0.0044099667576724391,8.8259135325451064e-05,-0.074183726975354997,-0.0011035158017917714,32.081093147553887,0.3288570749809715,-0.0064083737256464936,0.00037470202434715638,-1.9946934370074732e-05,8.2757615609604628e-05,2.1414636707772218e-05,8.7451138242771611e-07,-1.9078703584879403e-07,5.46212124014395e-07,7.317120479791373e-05,9.0507989446588673e-05,-0.00011345769573382561,4.5102130446707275e-07,-1.7839197590287536e-07,5.4594950034650141e-07,1.1020009605287404e-05,0,0,0,0,2.2691533401567726e-06,2.2691539146765122e-06,2.3463548166903159e-10,0,0,0,0,1.3910705330870812e-11,1.3910715522626115e-11,2.2691539146765122e-06,-0.043528528060682359,-3.1438132449168705,0.00026924992308878976,0.041644159058572772,-3.237720040136669,-0.00030760371512598793,-0.043528528060682359,-3.1438132449168705,0.00026924992308878976,0.041644159058572772,-3.237720040136669,-0.00030760371512598793,0.043528528060682359,3.1438132449168705,-0.00026924992308878976,-0.041644159058572772,3.237720040136669,0.00030760371512598793,1,0,1,0,0,0.0012532839999999999,0.0060549115502004369,1.0077200838457673e-07,0,2.2325524756908551e-15,1.575295767319325e-08,1.0077200838457673e-07,0,0,0.01212253703135931,2.7459640199480745e-05,0.00048069999999999997,-0.011157172669780779,0,0,-0.0096131325017586519,-0.012758648057858419,-0.0017000961891739386,-0.00052852593216254069,0,0,0.01293905208918425,-0.00035758077263551988,27.67447524309145,0.11320252506761377,0.00026963149671738309,1.5610946870338472e-05,-0.045323633301187535,-0.00036229092818293928,28.715513285479158,0.11320252506761377,-0.00030724693162260741,1.5610946870338472e-05,0.012899158181021247,-0.00019206557340071298,27.674518072343819,0.11320427409008887,0.00026924992309491046,1.6703371025865534e-05,-0.045177290946613886,-0.00018127498114267794,28.715286370116416,0.11320342710993309,-0.00030760371512539021,1.6702845779033829e-05,-1.9946973792927579e-05,8.2757583625202278e-05,2.1414615660875767e-05,8.7451109267273184e-07,-1.9078658662384284e-07,5.4621203151266741e-07,7.3171149775735184e-05,9.0507957593672671e-05,-0.00011345766700783863,4.5102101484471827e-07,-1.7839152687992729e-07,5.459494083488554e-07,-1.9946934370074732e-05,8.2757615609604628e-05,2.1414636707772218e-05,8.7451138242771611e-07,-1.9078703584879403e-07,5.46212124014395e-07,7.317120479791373e-05,9.0507989446588673e-05,-0.00011345769573382561,4.5102130446707275e-07,-1.7839197590287536e-07,5.4594950034650141e-07
hold,0,4,0.040000000000000022,40000000,40000000,40000000,0.01,0,0,1,2,2,0,0,0,1,1.1064312340674023e-10,5.9659027991888955e-09,5.9659027995039902e-09,1.1064309657273647e-10,2,1.5873413694578176e-13,4080808,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077376481184424861,-1.6068058216135298e-05,0.31543940454459052,0.99999999722143662,2.7559843474093886e-05,-6.7959872902042021e-05,-1.3380511202819515e-05,3.0275397909325498e-05,-0.00076646121115866604,-3.721717249089294e-05,0.0024688358116947374,-0.0029583964666243367,-0.00089015990738475377,-0.97213845075091809,1.6393062007262134,0.00030966576803721346,-0.98352451813109187,1.6394960778260219,-0.00033752443048400214,-0.0025968602728650243,-0.0037890285571343853,0.010933163863165981,-0.0027851781865251592,0.0042497105648394255,-0.016719472930835394,-0.0001966897276322523,0.00038665892251159333,-0.026066350291928348,0.032981958314492646,0.0055818086461823452,0.036185580235250203,0.048691968593551634,0.038231107716921217,-0.054418331035423054,0.016123981437259096,-0.0007204816024225497,27.673659390064159,0.11313285282450893,0.00025018697067215919,1.4326740596289161e-05,-0.041125287193090498,-0.0007245379206453896,28.716361479438014,0.11313285282450893,-0.00028225895813604432,1.4326740596289154e-05,-0.0015365546629183427,-0.0011941953053670538,-0.0010085616513334204,0.0024237837458643105,0.1303091271996755,-0.038107792688507877,0.19586394000599522,0.0081788731914232797,-0.63648714931037131,-0.11104051894731091,-0.010381681408610911,1.7937562376315137,-0.041998846057762038,-3.1429122161209349,0.00025000208167818812,0.040234119461919696,-3.2387178420061007,-0.00028241745380495453,0.021950631038428644,-0.0018995946004242497,31.039702837342777,-0.094693017035749422,0.004800303976744187,0.00011482151889069897,-0.071351333040323553,-0.0019042148961596627,32.081754959736408,0.3287985955223981,-0.0062506179808333572,0.00036011107850446116,-3.2530940438547175e-05,0.00020521391001062324,0.00011595730707294387,1.9790579439897197e-06,-9.2444598436027788e-08,5.7199266955323424e-07,6.494650891294275e-05,0.00021286437136911217,-0.0002063773102807489,1.5555644237253967e-06,-7.9247929618556295e-08,5.718454719876084e-07,6.6059971828251838e-06,0,0,0,0,4.2572923217173559e-06,4.2572874273822432e-06,7.5243507640669639e-11,0,0,0,0,6.0616202762771171e-11,6.06160703502166e-11,4.2572874273822432e-06,-0.041998846057762038,-3.1429122161209349,0.00025000208167818812,0.040234119461919696,-3.2387178420061007,-0.00028241745380495453,-0.041998846057762038,-3.1429122161209349,0.00025000208167818812,0.040234119461919696,-3.2387178420061007,-0.00028241745380495453,0.041998846057762038,3.1429122161209349,-0.00025000208167818812,-0.040234119461919696,3.2387178420061007,0.00028241745380495453,1,1,0,0,0,0.001164507,0.0013938221920080963,2.6834497499073073e-08,6.7762635780344027e-21,2.2326340609935839e-15,1.0391672938380586e-08,2.6834497499073073e-08,0,0,0.016473092463646376,4.1243541072924493e-05,0.0040804409999999998,-0.011157172669780779,0,0,-0.0096282846751457544,-0.012760889591155077,-0.0013919390519776921,-1.671338163121731e-05,0,0,0.016123981437259096,-0.0007204816024225497,27.673659390064159,0.11313285282450893,0.00025018697067215919,1.4326740596289161e-05,-0.041125287193090498,-0.0007245379206453896,28.716361479438014,0.11313285282450893,-0.00028225895813604432,1.4326740596289154e-05,0.016058919531205161,-0.00031005353748481514,27.673891304867393,0.11313681094260644,0.00025000208167204872,1.5470725986946411e-05,-0.040995394191726681,-0.00029880893319040962,28.715948724631609,0.11313596395556594,-0.00028241745379709103,1.5470431592046541e-05,-3.2530965615387768e-05,0.00020521415492711132,0.00011595749616053559,1.9790601535265081e-06,-9.244440167444779e-08,5.7199272110401602e-07,6.4946492450875011e-05,0.00021286461608586781,-0.00020637749612404256,1.5555666332871539e-06,-7.9247731428149611e-08,5.7184552376977903e-07,-3.2530940438547175e-05,0.00020521391001062324,0.00011595730707294387,1.9790579439897197e-06,-9.2444598436027788e-08,5.7199266955323424e-07,6.494650891294275e-05,0.00021286437136911217,-0.0002063773102807489,1.5555644237253967e-06,-7.9247929618556295e-08,5.718454719876084e-07
hold,0,5,0.050000000000000031,50000000,50000000,50000000,0.01,0,0,1,2,2,0,0,0,1,1.0771774856636884e-11,1.7710220508585936e-09,1.7710220547405599e-09,1.0771867826973175e-11,2,1.682820549575581e-13,467409,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077376306337984091,-2.4654594384470901e-05,0.3154389591497575,0.99999999588477173,4.137165310084737e-05,-7.8893434343907512e-05,-1.7165937147365192e-05,8.8378954001613106e-06,-0.00091809793768104283,-4.9454510775192769e-05,0.0029511946489385538,-0.0016717096959078435,-0.00067760812488525297,-0.9721524693009127,1.6392645231274308,0.0004150590285101051,-0.98354528646523698,1.6395435227224149,-0.00052837327951350561,-0.00061663826247973291,-0.0044105358362622514,0.010270317158338458,-0.0015757295012392904,0.0050677106356587917,-0.020774941556373064,-6.9638330544199528e-05,0.00052016717617997164,-0.031580529147265467,0.020661768681684886,0.0043746356183879415,0.012927583910432668,0.057650449499259515,0.024465383522714566,-0.065942348155402272,0.016123981437259096,-0.0007204816024225497,27.673659390064159,0.11313285282450893,0.00025018697067215919,1.4326740596289161e-05,-0.041125287193090498,-0.0007245379206453896,28.716361479438014,0.11313285282450893,-0.00028225895813604432,1.4326740596289154e-05,-0.0019071953543128752,-0.0014630913355538906,-0.0010089258011776255,0.0034781793537594927,0.15256086092020246,-0.032481659092158777,0.2286238325720947,0.0072382806400252235,-0.67458257616773254,-0.098869707499813206,-0.0096283151914969885,1.8336200293855454,-0.041450168642357427,-3.1425331288433842,0.00024989926913969983,0.039916192546144182,-3.2389627032762576,-0.00028252051240081365,0.021853939320519895,-0.0027022750791482111,31.03968409644704,-0.094695572975689729,0.0048074013746320383,0.00011436075138329186,-0.072500711379376359,-0.0027423783033204375,32.081771293073288,0.32879635987215,-0.0063216272040712502,0.00036843113619673939,-2.3058639936330294e-05,0.00019338154925878031,0.00010648544646193678,1.8714930430532617e-06,-1.4385071328285249e-07,5.2379774223251185e-07,6.6231221823020872e-05,0.00020109300894039043,-0.00019765112819116007,1.4480007536493719e-06,-1.3077708287440525e-07,5.2360078468644941e-07,5.5777770183432081e-06,0,0,0,0,4.0218597079533161e-06,4.0218601788078083e-06,5.2768039778929049e-11,0,0,0,0,5.4252955795430752e-11,5.4252968084278409e-11,4.0218601788078083e-06,-0.041450168642357427,-3.1425331288433842,0.00024989926913969983,0.039916192546144182,-3.2389627032762576,-0.00028252051240081365,-0.041450168642357427,-3.1425331288433842,0.00024989926913969983,0.039916192546144182,-3.2389627032762576,-0.00028252051240081365,0.041450168642357427,3.1425331288433842,-0.00024989926913969983,-0.039916192546144182,3.2389627032762576,0.00028252051240081365,1,0,1,0,0,0.001164507,0.0013938221920080963,2.6834497499073073e-08,6.7762635780344027e-21,2.2326340609935839e-15,1.0391672938380586e-08,2.6834497499073073e-08,0,0,0.016473092463646376,4.1243541072924493e-05,0.00046711000000000002,-0.011157172669780779,0,0,-0.0096395495431623457,-0.012758205462499441,-0.0009509924233623389,0.00046533687544635056,0,0,0.016123981437259096,-0.0007204816024225497,27.673659390064159,0.11313285282450893,0.00025018697067215919,1.4326740596289161e-05,-0.041125287193090498,-0.0007245379206453896,28.716361479438014,0.11313285282450893,-0.00028225895813604432,1.4326740596289154e-05,0.016077864176331037,-0.00033371852756971111,27.673872360938141,0.11313659581037984,0.00024989926914278026,1.5374335984364325e-05,-0.040992824746875017,-0.00032235192630733337,28.715966177199096,0.11313574882580109,-0.00028252051240485181,1.5373942069172776e-05,-2.3058620991728412e-05,0.00019338152559405828,0.00010648542751959603,1.8714928278604448e-06,-1.4385081609608014e-07,5.2379764584265273e-07,6.6231224392460217e-05,0.0002010929853976658,-0.00019765111072643412,1.448000538513681e-06,-1.3077718593308468e-07,5.2360068819717298e-07,-2.3058639936330294e-05,0.00019338154925878031,0.00010648544646193678,1.8714930430532617e-06,-1.4385071328285249e-07,5.2379774223251185e-07,6.6231221823020872e-05,0.00020109300894039043,-0.00019765112819116007,1.4480007536493719e-06,-1.3077708287440525e-07,5.2360078468644941e-07
