scenario,episode,control_tick,physics_substep,time_s,disturbance,force_x,force_y,force_z,moment_x,moment_y,moment_z,left_normal_load_n,right_normal_load_n,penetration_m,rolling_slip_m_s,lateral_slip_m_s,closure_residual_m,base_control_linear_acceleration_n0,base_control_linear_acceleration_n1,base_control_linear_acceleration_n2,base_control_angular_acceleration_n0,base_control_angular_acceleration_n1,base_control_angular_acceleration_n2,qpos0,qpos1,qpos2,qpos3,qpos4,qpos5,qpos6,qpos7,qpos8,qpos9,qpos10,qpos11,qpos12,qpos13,qpos14,qpos15,qpos16,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,qvel6,qvel7,qvel8,qvel9,qvel10,qvel11,qvel12,qvel13,qvel14,qvel15,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5
hold,0,32,2,0.32600000000000023,0,0,0,0,0,0,0,31.099767474886754,31.893178518701404,0.00046885137842560265,0.0053684989853748331,0.0001963664499914934,0.00018153193572032397,-0.11903443901265268,0.076630560801502712,-0.037327972249396879,-0.22859397202897186,4.4414554978199856,0.35982480805805739,-0.00058915455155107493,-0.00042748226495907944,0.34871343947555244,0.99998235894421728,0.00081895023664859312,-0.0058246789535184125,0.00082718556356271063,-0.33520962779742974,0.5677364190582237,0.030554985965840911,-0.5708770481335117,-0.5713284885065929,-0.35299049509720098,0.57271008295362469,0.035368200639929688,0.57583459494949174,-0.57628749616196795,-0.0062601889934978403,0.0037929278158912289,0.0025851174196775636,-0.0068482907168345248,-0.02783139170705512,0.01722862242533181,0.037597210875351908,-0.0012929456062522756,-0.095385944741606388,-0.0018655555768007902,-0.0010083581283150582,0.053803038685853184,0.0096525940790028013,-0.4246407364062838,0.006504055019248469,-0.0073859251424468284,0.029652977679769623,3.121431545280271,0.00027697312181961567,-0.071824268854444193,3.2065774812250938,0.00027425169769451364
hold,0,32,3,0.32800000000000024,0,0,0,0,0,0,0,31.095999547682254,31.878878447743276,0.00046517346660478881,0.0058359131359370722,0.00022155151518480579,0.00018165800953811386,-0.11833492699165904,0.073644919298489028,-0.037075698064320761,-0.22078277920530831,4.4453836496036523,0.34947361066778854,-0.00060155877989721167,-0.00041946489996710261,0.34871709207456192,0.99998223939549469,0.00081159460464614024,-0.0058436380789549146,0.00084504542548806221,-0.33516255980259785,0.56773374597263981,0.030433829370145164,-0.57088044699212992,-0.57133013919213582,-0.35288344384781195,0.57272814958189899,0.034399288241195217,0.57584661501947754,-0.57630123327801086,-0.006202114173068379,0.0040086824959884261,0.0018262995047485741,-0.0072670590907606232,-0.018938776501999946,0.017918016524873546,0.023533997415947402,-0.0013365427919645009,-0.060578297847873011,-0.0016994293091039474,-0.00082534277144612894,0.053525624694509111,0.0090333141371760593,-0.48445619936723483,0.0060100349929092037,-0.0068685580214547055,0.029652977679769623,3.121431545280271,0.00027697312181961567,-0.071824268854444193,3.2065774812250938,0.00027425169769451364
hold,0,32,4,0.33000000000000024,0,0,0,0,0,0,0,31.091703203344565,31.867929075050064,0.00046718766016598523,0.0063262338711384467,0.00024489480041266654,0.00018177096849545722,-0.11760676947384455,0.070617703087913153,-0.036834016167162531,-0.21262913431705985,4.4488566030257362,0.3391863027423232,-0.00061384331537862023,-0.00041103238231610985,0.34871922700745811,0.99998217099486819,0.0008038252045394921,-0.0058536987362822392,0.00086357891072981431,-0.33514362140259235,0.56773132899302425,0.03038039049775431,-0.57088381877658434,-0.57133175184667817,-0.35277671036334124,0.57274527400248676,0.033307899048980925,0.57585792086646104,-0.5763142125894325,-0.0061422677407042938,0.0042162588254963879,0.0010674664481038179,-0.0076694053368293012,-0.010039271180672053,0.018586780616571544,0.009469200002741077,-0.0012084898077846492,-0.026719436195427139,-0.0016858922271849536,-0.00080632727118258498,0.053366742235367234,0.0085622102938767205,-0.54569459610714532,0.0056529234917282655,-0.0064896557107920203,0.029652977679769623,3.121431545280271,0.00027697312181961567,-0.071824268854444193,3.2065774812250938,0.00027425169769451364
hold,0,33,0,0.33200000000000024,0,0,0,0,0,0,0,31.08319686674411,31.858052964883733,0.00046892534591971152,0.0068294030447805208,0.00026647084388175136,0.00018187113924384154,-0.11830006947565765,0.067859828988609289,-0.037833242932025613,-0.20500896182604286,4.5565104375293881,0.34299422265883728,-0.00062599655060261437,-0.00040219558071012966,0.34871980716318418,0.99998215520536482,0.00079565767879650562,-0.0058546456274216653,0.00088279344616192911,-0.33515313772802374,0.5677293953894661,0.030392938163209173,-0.5708873700668633,-0.57133355190611734,-0.35267051828632079,0.57276172912191836,0.032091317208783415,0.57586875430146667,-0.57632667849250441,-0.0060766176119970766,0.0044184008029901018,0.00029007786303824896,-0.0080557090461553568,-0.00092446825350407484,0.01926277786303255,-0.0047581627156892698,-0.00096680177909840297,0.0062738327274315178,-0.0017756451394937214,-0.00090002971959045352,0.05309603851023019,0.0082275597157950853,-0.60829092009875396,0.0054167175027912571,-0.0062329515359650237,0.028345564558968118,3.1200944456729789,0.00027770863011808861,-0.07162571684576774,3.2064356736819728,0.00027498536180671431
hold,0,33,1,0.33400000000000024,0,0,0,0,0,0,0,31.424313250974553,31.85454535001319,0.00047406596997403433,0.0020851096887217892,0.0002864131168993833,0.0001819592435601638,-0.13135002898925607,-0.03552526218492795,-0.046409720751190875,0.14430603927736449,4.5167079094478435,-0.46370405527752229,-0.00063807568011002374,-0.00039366284469357781,0.34871881061745913,0.99998219244323283,0.00078778130464166106,-0.0058465602544908232,0.00090107171271409166,-0.33519186032439618,0.56772568436677151,0.030472820116452685,-0.57088819497438359,-0.57133266253248116,-0.35258462242017491,0.5727610821287954,0.030979084346370166,0.57586594980725958,-0.57632486976179287,-0.0060395647537046723,0.004266368008275942,-0.00049827286252851065,-0.007762112744178257,0.0081069431187890291,0.018317587698759991,-0.019361298186213259,-0.001855511347268073,0.039940976621756732,-0.00041245376014811602,0.00044468681809742565,0.042947933072936602,-0.00032349656149973163,-0.5561164312066248,-0.0014022471035378863,0.00090436535579350302,0.028345564558968118,3.1200944456729789,0.00027770863011808861,-0.07162571684576774,3.2064356736819728,0.00027498536180671431
hold,0,33,2,0.33600000000000024,0,0,0,0,0,0,0,31.32148010481896,31.850072981231854,0.00047858964143022292,0.0023922853057153776,0.00030427326627017657,0.00018200902342894499,-0.13037223780384566,-0.035140065286228657,-0.045744117914519933,0.13166170592875331,4.5192806172891045,-0.45231271477489376,-0.00065007647885853667,-0.00038542744757721968,0.34871623922445971,0.99998228257620869,0.00078017110423480348,-0.005829437428546214,0.00091843670980185815,-0.33525975544752595,0.56772045758271728,0.030618758571305756,-0.57088670487476489,-0.57132950332300114,-0.35252044225342732,0.57274640749796102,0.029964339770101271,0.57585181522759277,-0.57631118164678796,-0.0060003993742564453,0.0041176985581790702,-0.0012856964996962876,-0.0074931814977771179,0.017143585155028916,0.017395611098278023,-0.033947561564876161,-0.0026133920271410628,0.072969227426534666,0.00074504980935815321,0.0015796047400347653,0.032090083373781761,-0.0073373154171780001,-0.50737228813444768,-0.0070672898334183977,0.0068440575024633493,0.028345564558968118,3.1200944456729789,0.00027770863011808861,-0.07162571684576774,3.2064356736819728,0.00027498536180671431
hold,0,33,3,0.33800000000000024,0,0,0,0,0,0,0,31.23395896756994,31.847201474471902,0.00048099864806389059,0.0026946354644382811,0.00031672511406641854,0.00018202776211828588,-0.12958385342609979,-0.035363614141903803,-0.045203918881798089,0.12357573968702774,4.5206998780063543,-0.43973374350835487,-0.00066199570996597985,-0.00037748533800210015,0.34871209466025382,0.99998242519895864,0.00077281122744567664,-0.0058032742720645469,0.00093491375992003,-0.33535675623727562,0.56771389731353583,0.030829671655454832,-0.57088321088364447,-0.57132439165598292,-0.3524791572801983,0.57272034255061455,0.029041060063790754,0.57582835787843933,-0.57628770202443635,-0.0059596155537215683,0.0039710547875597656,-0.0020722821029350476,-0.0072397765264100135,0.026183138852149349,0.016499119402642138,-0.0485003948748296,-0.0032801345907091245,0.10545654207453856,0.0017469955601900596,0.0025558335091376426,0.020642486614522691,-0.01303247367326258,-0.46163985315525835,-0.011728674576695349,0.01173981117579871,0.028345564558968118,3.1200944456729789,0.00027770863011808861,-0.07162571684576774,3.2064356736819728,0.00027498536180671431
hold,0,33,4,0.34000000000000025,0,0,0,0,0,0,0,31.159806961704554,31.845598097688431,0.00048169824576325959,0.0029934886349731633,0.00032485489490606447,0.00018202166125643092,-0.12897432773906262,-0.03611972043549231,-0.044772440493382248,0.11924250437375467,4.5209998901638819,-0.42636137802459495,-0.000673831077849577,-0.00036983484963840139,0.34870637847897018,0.99998261963580704,0.00076569333540489495,-0.0057680701501828368,0.00095052972960899841,-0.33548277197131643,0.56770612084913175,0.031104658227298621,-0.57087794104493361,-0.57131756009839374,-0.35246173829650135,0.57268514126169678,0.028203932651170684,0.57579731633135711,-0.57625624303699785,-0.0059176839417985861,0.0038252441818493899,-0.0028580906418305199,-0.0069943806369304274,0.035223354367550426,0.015629614402827674,-0.063007867020399927,-0.003888232202069001,0.13749328592189516,0.0026349193554128401,0.0034157787946092941,0.0087094918484787696,-0.017600644458897068,-0.41856370631003464,-0.015520773541124333,0.015729493719227539,0.028345564558968118,3.1200944456729789,0.00027770863011808861,-0.07162571684576774,3.2064356736819728,0.00027498536180671431
hold,0,34,0,0.34200000000000025,0,0,0,0,0,0,0,31.145696242347789,31.912896479619945,0.0004810328192983368,0.003088689949272954,0.00032949092753729349,0.00018199598073654133,-0.093684060047422107,-0.0344190788616551,-0.020010948022056496,0.11507521579297561,2.0644425811131888,-0.34352028076804869,-0.00068576762602708878,-0.00036244311567709952,0.34869994623933748,0.99998283668963817,0.00075880555024078087,-0.0057287379505633193,0.00096545418034904725,-0.33562697908939471,0.56769802134390557,0.031434932084553946,-0.57087191274457028,-0.57131005674106805,-0.3524594110984457,0.57264336473108468,0.02744616816096377,0.57576084447633846,-0.57621903377959427,-0.0059682740887558854,0.0036958669806509475,-0.003216119816338688,-0.0067643599467293201,0.039350742602241702,0.014933597860953714,-0.07210355903913257,-0.004049752613104857,0.16513692862766161,0.0030141501816413185,0.0037516786628607225,0.0011635990278370863,-0.020888265306076462,-0.37888224510345681,-0.018235927509308174,0.018604628701818015,0.03778016308595375,3.1330101810802109,0.00078393977248264186,-0.055020852485041967,3.2252532258433275,-0.0010261510428103927
hold,0,34,1,0.34400000000000025,0,0,0,0,0,0,0,31.093555184066439,31.913290339666666,0.0004793006197027494,0.003341747111686404,0.00033175611079016101,0.00018195887477087956,-0.093409885463891743,-0.035861123769854633,-0.019763398641758911,0.11588347932005977,2.0628773071432271,-0.33206538681590542,-0.00069780460335628627,-0.00035531248552308716,0.34869279935603581,0.99998307586750756,0.00075214970514844823,-0.0056852807840506343,0.00097971005166757903,-0.33578927915505125,0.56768961101083892,0.031820037776362713,-0.57086521348758112,-0.57130196491162066,-0.35247280174124784,0.57259662822627067,0.026763611381168808,0.5757202173485666,-0.57617740726379885,-0.0060184886645987621,0.0035653150770061691,-0.0035734416508463257,-0.0065322882937013755,0.04347503419441319,0.014260549783617023,-0.081150032828257876,-0.0042051665333249335,0.19255284590438393,0.0033496284945554152,0.004045914723711316,-0.0066953214010864754,-0.023368252407008565,-0.34127838989748077,-0.020313563885944696,0.020813257897695961,0.03778016308595375,3.1330101810802109,0.00078393977248264186,-0.055020852485041967,3.2252532258433275,-0.0010261510428103927
hold,0,34,2,0.34600000000000025,0,0,0,0,0,0,0,31.050168177963393,31.914200806193676,0.00047674572235945067,0.0035949750542978495,0.00033168784596315044,0.00018191326309070413,-0.093281598691868833,-0.037634890241243467,-0.019582726802763517,0.11871357597102479,2.0605990446858815,-0.3204661602924932,-0.00070994195340962757,-0.00034844685894153821,0.34868493918979737,0.99998333661180572,0.00074573167514119687,-0.0056377031912864676,0.00099332054988036716,-0.33596956913059928,0.56768087006690304,0.032259649112429296,-0.57085788796353765,-0.5712933249946357,-0.3525024042612217,0.57254629281126268,0.026152564996832762,0.5756765225293361,-0.57613250283641149,-0.0060686750266706647,0.0034328132907744894,-0.0039300831192117707,-0.0062941257592047089,0.04759479491971124,0.013610715249054434,-0.090144987774020496,-0.004370471967959034,0.21980566803329266,0.0036627620217214558,0.0043199584924847999,-0.014801259986923105,-0.025167707504006757,-0.30552319216802226,-0.021847409615226833,0.022452213693666314,0.03778016308595375,3.1330101810802109,0.00078393977248264186,-0.055020852485041967,3.2252532258433275,-0.0010261510428103927
hold,0,34,3,0.34800000000000025,0,0,0,0,0,0,0,31.014341078985304,31.915465457706436,0.00047357239423036213,0.0038490657670381019,0.00032964556408186883,0.0001818615887840032,-0.093292507405721856,-0.039692166448455662,-0.019459442091076085,0.12319338895440893,2.0576297752324355,-0.30890796475465504,-0.00072218028452010301,-0.00034185150063695561,0.34867636707860161,0.99998361830217786,0.000739560630501306,-0.0055860110984597925,0.001006308782079455,-0.33616774568800817,0.56767175372747103,0.032753561404839059,-0.57084994651195231,-0.57128414290877394,-0.35254860038015279,0.57249349901435576,0.025609733523868333,0.57563068256630201,-0.57608528888436794,-0.006119165555237711,0.0032976791522913067,-0.0042860555978745142,-0.0060465812615238933,0.051708635134397815,0.012983978055612145,-0.099088278704445448,-0.0045581697159851695,0.24695614620488227,0.0039707257926823924,0.0045910429308979109,-0.023098059465547029,-0.026396898453488641,-0.2714157364822149,-0.022919981517059422,0.023606976021747734,0.03778016308595375,3.1330101810802109,0.00078393977248264186,-0.055020852485041967,3.2252532258433275,-0.0010261510428103927
hold,0,34,4,0.35000000000000026,0,0,0,0,0,0,0,30.985014248953931,31.916948598876573,0.00046995046633326043,0.0041046450155807074,0.00032803169314384972,0.0001818058814027231,-0.093436579655822277,-0.04199194253489056,-0.019385275975956517,0.12902077186909172,2.053989381865672,-0.29753815025074337,-0.00073452084273276737,-0.00033553288122425729,0.34866708436464067,0.99998392025729688,0.00073364843066810897,-0.0055302117772771187,0.0010186974653075024,-0.33638370872853918,0.56766219802500939,0.033301684719278579,-0.57084137221941456,-0.57127439722462714,-0.35261167700875551,0.5724391968565623,0.025132176487988035,0.5755834755073862,-0.57603658370792943,-0.0061702791063321947,0.0031593097063491679,-0.0046413569804797739,-0.0057869716296815709,0.055815205531412657,0.012379935059836946,-0.10798152026550967,-0.0047778512308031167,0.27406165721976072,0.0042871462688638508,0.0048728420734219027,-0.031538314301371627,-0.027151078896739549,-0.23877851794014887,-0.023603529457896,0.024352588219259397,0.03778016308595375,3.1330101810802109,0.00078393977248264186,-0.055020852485041967,3.2252532258433275,-0.0010261510428103927
hold,0,35,0,0.35200000000000026,0,0,0,0,0,0,0,30.965209924287116,31.923483897432796,0.00046602008425036118,0.0043432068325818651,0.00032566997723997102,0.00018174781303389423,-0.09153342072011908,-0.044328092220537109,-0.017429082288966669,0.13669404911951097,1.8932766480402177,-0.25855723607667547,-0.00074697752933296137,-0.00032948935439630042,0.34865714830102773,0.99998423996652219,0.00072801060954089125,-0.0054706266027306546,0.0010305647490925008,-0.33661658975866565,0.56765218932465733,0.033903274939824958,-0.57083220368844723,-0.57126412422944128,-0.35269135487601216,0.57238422483006868,0.024717455992136487,0.57553559914011854,-0.57598711983567752,-0.0062283433000969776,0.0030217634139784321,-0.0049680318064667739,-0.0055116371712636081,0.059600434177112603,0.011854231057505948,-0.11644051506325001,-0.005004350176006072,0.30079511027318978,0.0045842654836486894,0.0051364975929313952,-0.03983893362833802,-0.027486013246786893,-0.20736024792577307,-0.023938183633808251,0.024731936125936077,0.037076082790031981,3.1332032879290335,0.00078299356642313274,-0.052659816615203497,3.2273443263576262,-0.0010270986662311082
hold,0,35,1,0.35400000000000026,0,0,0,0,0,0,0,30.946208951784691,31.925100116649489,0.00046189619471725257,0.0045981402087704945,0.00032167360097161445,0.00018181951445471703,-0.091928634857893793,-0.047009583842266452,-0.017433080691580116,0.14446496944260967,1.8883649043550763,-0.24890867286656609,-0.00075955277733075926,-0.00032372970212455091,0.34864656030441521,0.99998457669175711,0.00072266287969639505,-0.0054072653970901434,0.00104192988934868,-0.33686630700224485,0.56764163803729717,0.034558465017975451,-0.5708223824631129,-0.57125326037839008,-0.35278777229714675,0.57232922819927756,0.024363227783473621,0.57548759797848004,-0.57593747205312018,-0.0062876239988989505,0.0028798261358747605,-0.0052939983062652209,-0.0052204184436464227,0.063375834332441081,0.011347741935134456,-0.12485862178958876,-0.0052756436800985443,0.32759503907524479,0.0049106126671582253,0.0054319255255754172,-0.048208710567304677,-0.027498315395565839,-0.17711410433143382,-0.024000580819252569,0.024823891278694277,0.037076082790031981,3.1332032879290335,0.00078299356642313274,-0.052659816615203497,3.2273443263576262,-0.0010270986662311082
