record_kind,control_tick,physics_substep,time_s,contact_index,side,geom1,geom2,dim,efc_address,distance_m,mu,tangential_norm_n,friction_margin_diagnostic_n,position_world_0,world_force_0,world_torque_0,contact_velocity_0,position_world_1,world_force_1,world_torque_1,contact_velocity_1,position_world_2,world_force_2,world_torque_2,contact_velocity_2,frame_00,frame_01,frame_02,frame_10,frame_11,frame_12,frame_20,frame_21,frame_22,generalized_0,generalized_1,generalized_2,generalized_3,generalized_4,generalized_5,generalized_6,generalized_7,generalized_8,generalized_9,generalized_10,generalized_11,generalized_12,generalized_13,generalized_14,generalized_15
pre_command,0,-1,0.0,2,0,0,63,3,14,-0.00043053099359281755,1.0,0.15845640865769017,15.20176864252275,-0.08695180149565013,0.004007326876861672,0.0,0.0,0.1998000000000001,0.1584057283560001,0.0,0.0,-0.00021526549679641208,15.36022505118044,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.004007326876861672,0.1584057283560001,15.36022505118044,3.124087534346977,1.334204958598906,-0.014574327357781757,0.0,0.0,0.0,0.0,0.0,0.14386766366995912,-2.1395883761705004,-0.00019950370463211025,0.0,0.0
pre_command,0,-1,0.0,3,0,0,63,3,18,-0.00043053099359281755,1.0,0.15842658496798653,15.454380098872939,-0.08695180149565013,-0.002570612499729563,0.0,0.0,0.23980000000000007,0.1584057283560001,0.0,0.0,-0.00021526549679640547,15.612806683840926,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.002570612499729563,0.1584057283560001,15.612806683840926,3.799065611906179,1.3584560683010114,-0.013157230570349647,0.0,0.0,0.0,0.0,0.0,0.1484121380533449,-2.173266851623869,0.0001279772608096528,0.0,0.0
pre_command,0,-1,0.0,0,1,0,31,3,6,-0.00030408489622926055,1.0,0.1402141612740409,15.502818866919885,-0.09011884784391144,0.007639885089198106,0.0,0.0,-0.23979999999999993,0.14000586836846018,0.0,0.0,-0.00015204244811462778,15.643033028193926,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.007639885089198106,0.14000586836846018,15.643033028193926,-3.7024955198260034,1.4070744287015648,-0.010785123104362252,0.19489216671831947,-2.148187524399925,-0.0003808326676276292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre_command,0,-1,0.0,1,1,0,31,3,10,-0.00030408489622924667,1.0,0.14001770434483762,15.727276502611314,-0.09011884784391144,0.0018205362924867963,0.0,0.0,-0.19979999999999995,0.1400058683684584,0.0,0.0,-0.00015204244811462583,15.867294206956151,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0018205362924867963,0.1400058683684584,15.867294206956151,-3.1215815822149398,1.4293089629055542,-0.012253424397512936,0.19963007259230223,-2.1776318682651317,-9.075001582954859e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre_command,0,-1,0.0,2,0,0,63,3,14,-0.00043053099359281755,1.0,0.1584445980776645,15.20206820695501,-0.08695180149565013,0.0034651514416808027,0.0,0.0,0.1998000000000001,0.15840670246387578,0.0,0.0,-0.00021526549679641208,15.360512805032675,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0034651514416808027,0.15840670246387578,15.360512805032675,3.1241453664908607,1.3344186200022266,-0.014466085406267263,0.0,0.0,0.0,0.0,0.0,0.14404818064102773,-2.139505653422074,-0.00017251164453747182,0.0,0.0
pre_command,0,-1,0.0,3,0,0,63,3,18,-0.00043053099359281755,1.0,0.1584368211794888,15.454660601395677,-0.08695180149565013,-0.0030891616956734147,0.0,0.0,0.23980000000000007,0.1584067024638771,0.0,0.0,-0.00021526549679640547,15.613097422575166,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.0030891616956734147,0.1584067024638771,15.613097422575166,3.7991356699788574,1.3586617688985678,-0.01303296717359707,0.0,0.0,0.0,0.0,0.0,0.14858493541507894,-2.1731898951832145,0.00015379309485656715,0.0,0.0
pre_command,0,-1,0.0,0,1,0,31,3,6,-0.00030408489622926055,1.0,0.14023250998829898,15.502603043100647,-0.09011884784391144,0.00799904863907619,0.0,0.0,-0.23979999999999993,0.14000418593202157,0.0,0.0,-0.00015204244811462778,15.642835553088947,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.00799904863907619,0.14000418593202157,15.642835553088947,-3.7024487505644994,1.4069316903539515,-0.010698844065868069,0.1947719159623397,-2.1482423569247726,-0.00039873623701613633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre_command,0,-1,0.0,1,1,0,31,3,10,-0.00030408489622924667,1.0,0.14002093558082582,15.727074029487758,-0.09011884784391144,0.002165715226535969,0.0,0.0,-0.19979999999999995,0.1400041859320189,0.0,0.0,-0.00015204244811462583,15.867094965068583,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.002165715226535969,0.1400041859320189,15.867094965068583,-3.121542358954474,1.4291709301617332,-0.012184306027256413,0.19951438467344887,-2.1776832683279768,-0.00010795648068183679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre_command,0,-1,0.0,2,0,0,63,3,14,-0.00043053099359281755,1.0,0.15845226576615032,15.201868703365033,-0.08695180149565013,0.0038266017318067114,0.0,0.0,0.1998000000000001,0.15840605305862798,0.0,0.0,-0.00021526549679641208,15.360320969131184,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0038266017318067114,0.15840605305862798,15.360320969131184,3.124106811728273,1.3342761790666777,-0.014538246707278223,0.0,0.0,0.0,0.0,0.0,0.14392783599364692,-2.139560801921026,-0.00019050635126749608,0.0,0.0
pre_command,0,-1,0.0,3,0,0,63,3,18,-0.00043053099359281755,1.0,0.15842980852929683,15.454473788223043,-0.08695180149565013,-0.002743462231705074,0.0,0.0,0.23980000000000007,0.15840605305862798,0.0,0.0,-0.00021526549679640547,15.61290359675234,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.002743462231705074,0.15840605305862798,15.61290359675234,3.7990889645970727,1.3585246351668614,-0.013115809438100364,0.0,0.0,0.0,0.0,0.0,0.14846973717392103,-2.1732411994769856,0.0001365825388250035,0.0,0.0
pre_command,0,-1,0.0,0,1,0,31,3,6,-0.00030408489622926055,1.0,0.14040552530819145,15.502273766230044,-0.09011884784391144,0.010506837286867299,0.0,0.0,-0.23979999999999993,0.14001184916747755,0.0,0.0,-0.00015204244811462778,15.642679291538235,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.010506837286867299,0.14001184916747755,15.642679291538235,-3.70240861323717,1.4060452245422166,-0.010098166950077812,0.1939477161937407,-2.1487929679845066,-0.0005237443790803276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre_command,0,-1,0.0,1,1,0,31,3,10,-0.00030408489622924667,1.0,0.14001826171276333,15.72732982123224,-0.09011884784391144,-0.0013400394650053826,0.0,0.0,-0.19979999999999995,0.14001184916747622,0.0,0.0,-0.00015204244811462583,15.867348082945004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.0013400394650053826,0.14001184916747622,15.867348082945004,-3.121590266098714,1.4304132867086645,-0.012885446416576544,0.20066700949112667,-2.176918301017425,6.679823036943949e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre_command,0,-1,0.0,2,0,0,63,3,14,-0.00043053099359281755,1.0,0.159121657458172,15.201122673075389,-0.08695180149565013,0.007360876378076142,0.0,0.0,0.1998000000000001,0.1589513113226264,0.0,0.0,-0.00021526549679641208,15.360244330533561,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.007360876378076142,0.1589513113226264,15.360244330533561,3.124281212641611,1.3330398246711126,-0.01529180596993791,0.0,0.0,0.0,0.0,0.0,0.14276810658232303,-2.140350549297612,-0.00036645927619342335,0.0,0.0
pre_command,0,-1,0.0,3,0,0,63,3,18,-0.00043053099359281755,1.0,0.15906384360979645,15.454224197228076,-0.08695180149565013,-0.005982221388342257,0.0,0.0,0.23980000000000007,0.15895131132262685,0.0,0.0,-0.00021526549679640547,15.613288040837872,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.005982221388342257,0.15895131132262685,15.613288040837872,3.799370867593927,1.3596849342340815,-0.012386566180673861,0.0,0.0,0.0,0.0,0.0,0.1495354666413795,-2.1725612357056474,0.00029782330355800524,0.0,0.0
pre_command,0,-1,0.0,0,1,0,31,3,6,-0.00030408489622926055,1.0,0.14009224052153949,15.50309704922309,-0.09011884784391144,0.005132096441417211,0.0,0.0,-0.23979999999999993,0.13999820513299754,0.0,0.0,-0.00015204244811462778,15.64318928974463,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.005132096441417211,0.13999820513299754,15.64318928974463,-3.7025356571533328,1.4079608945132953,-0.011385800220149461,0.19571636648691496,-2.147636913340192,-0.0002558245255639471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre_command,0,-1,0.0,1,1,0,31,3,10,-0.00030408489622924667,1.0,0.14009948899302604,15.726941600086693,-0.09011884784391144,0.005326290984039694,0.0,0.0,-0.19979999999999995,0.13999820513299577,0.0,0.0,-0.00015204244811462583,15.86704108907972,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.005326290984039694,0.13999820513299577,15.86704108907972,-3.1215336750707,1.428066606358618,-0.011552284008190018,0.19847744777462048,-2.1783968355756844,-0.00026550472688140046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre_command,0,-1,0.0,2,0,0,63,3,14,-0.00043053099359281755,1.0,0.1578614593334525,15.202727984296855,-0.08695180149565013,-6.912320457885812e-05,0.0,0.0,0.1998000000000001,0.1578614441998738,0.0,0.0,-0.00021526549679641208,15.360589443630307,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-6.912320457885812e-05,0.1578614441998738,15.360589443630307,3.1239709655775236,1.3356549743977888,-0.01371252614360922,0.0,0.0,0.0,0.0,0.0,0.1452079100523485,-2.1387159060454923,3.441280387969076e-06,0.0,0.0
pre_command,0,-1,0.0,3,0,0,63,3,18,-0.00043053099359281755,1.0,0.15786151508290486,15.454851463406731,-0.08695180149565013,0.00014959746097620297,0.0,0.0,0.23980000000000007,0.1578614441998738,0.0,0.0,-0.00021526549679640547,15.612712978489636,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.00014959746097620297,0.1578614441998738,15.612712978489636,3.7988537669820026,1.3575014698313437,-0.013762210431026168,0.0,0.0,0.0,0.0,0.0,0.14751920594761642,-2.1738698589545558,-7.447669877053624e-06,0.0,0.0
pre_command,0,-1,0.0,0,1,0,31,3,6,-0.00030408489622926055,1.0,0.14030796881019453,15.502498822279627,-0.09011884784391144,0.009163152075501113,0.0,0.0,-0.23979999999999993,0.14000843815886155,0.0,0.0,-0.00015204244811462778,15.642806791089821,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.009163152075501113,0.14000843815886155,15.642806791089821,-3.7024403742162066,1.4065241420349865,-0.010420075267596963,0.19438987876703534,-2.1485039543234254,-0.00045676441570104983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre_command,0,-1,0.0,1,1,0,31,3,10,-0.00030408489622924667,1.0,0.14000881895834374,15.727262515520332,-0.09011884784391144,0.00032654314725144573,0.0,0.0,-0.19979999999999995,0.14000843815885977,0.0,0.0,-0.00015204244811462583,15.867271334478676,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.00032654314725144573,0.14000843815885977,15.867271334478676,-3.1215761183417077,1.429826616621154,-0.01255215581448113,0.2001196190620015,-2.177287934656988,-1.627750894304912e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre_command,0,-1,0.0,2,0,0,63,3,14,-0.00043053099359281755,1.0,0.15877425124330682,15.201556357564426,-0.08695180149565013,0.005503376482407951,0.0,0.0,0.1998000000000001,0.15867884454194137,0.0,0.0,-0.00021526549679641208,15.360330608807732,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.005503376482407951,0.15867884454194137,15.360330608807732,3.124203650875587,1.3336936121027818,-0.01489698601335512,0.0,0.0,0.0,0.0,0.0,0.1433780574498307,-2.1399418884845787,-0.00027398413704785414,0.0,0.0
pre_command,0,-1,0.0,3,0,0,63,3,18,-0.00043053099359281755,1.0,0.15874120976961142,15.454403065481193,-0.08695180149565013,-0.00444926667601786,0.0,0.0,0.23980000000000007,0.15867884454194092,0.0,0.0,-0.00021526549679640547,15.613144275250804,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.00444926667601786,0.15867884454194092,15.613144275250804,3.799241592440944,1.3591390681333981,-0.01273047724326089,0.0,0.0,0.0,0.0,0.0,0.14903140146794036,-2.172888391517872,0.0002215055601995003,0.0,0.0
pre_command,0,-1,0.0,0,1,0,31,3,6,-0.00030408489622926055,1.0,0.14015130491821884,15.502910485274805,-0.09011884784391144,0.006475781652779844,0.0,0.0,-0.23979999999999993,0.14000161614161843,0.0,0.0,-0.00015204244811462778,15.643061790193023,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.006475781652779844,0.14000161614161843,15.643061790193023,-3.70250389617429,1.407481977020525,-0.011063891902631602,0.19527420391362127,-2.14792592700127,-0.0003228044889430477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre_command,0,-1,0.0,1,1,0,31,3,10,-0.00030408489622924667,1.0,0.1400494412257013,15.727068396320332,-0.09011884784391144,0.003659708371777981,0.0,0.0,-0.19979999999999995,0.1400016161416171,0.0,0.0,-0.00015204244811462583,15.867117837546033,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.003659708371777981,0.1400016161416171,15.867117837546033,-3.121547822827701,1.428653276446129,-0.011885574610286848,0.19902483820374708,-2.1780272019361187,-0.0001824289875686683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre_command,0,-1,0.0,2,0,0,63,3,14,-0.00043053099359281755,1.0,0.15814402326106894,15.20235914209505,-0.08695180149565013,0.001788376691085336,0.0,0.0,0.1998000000000001,0.15813391098056195,0.0,0.0,-0.00021526549679641208,15.36050316535612,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.001788376691085336,0.15813391098056195,15.36050316535612,3.124048527343545,1.3350011869661196,-0.014107346100191482,0.0,0.0,0.0,0.0,0.0,0.14459795918484197,-2.1391245668585217,-8.903385875740114e-05,0.0,0.0
pre_command,0,-1,0.0,3,0,0,63,3,18,-0.00043053099359281755,1.0,0.158139961677285,15.454716782399409,-0.08695180149565013,-0.001383357251353523,0.0,0.0,0.23980000000000007,0.15813391098056195,0.0,0.0,-0.00021526549679640547,15.612856744076694,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.001383357251353523,0.15813391098056195,15.612856744076694,3.7989830421349833,1.3580473359320282,-0.013418299368438056,0.0,0.0,0.0,0.0,0.0,0.14802327112105723,-2.1735427031423287,6.887007348171661e-05,0.0,0.0
pre_command,46,-1,0.46000000000000035,0,1,0,31,3,6,-0.0005151615108972066,1.0,0.06740665354800633,19.010752909235034,-0.08408252679821823,0.06608650008358463,0.0,0.0002208672952070754,-0.19984755304790752,-0.013275219367050894,0.0,-0.00013515814431167868,-0.0002575807554486036,19.07815956278304,0.0,-0.00031268181735690697,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.06608650008358463,-0.013275219367050894,19.07815956278304,-3.8364811264289567,1.5431374979685313,0.021555809561428215,0.06616790943248091,-2.7241963266052647,-0.003293567531333651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre_command,46,-1,0.46000000000000035,1,1,0,31,3,10,-0.000393190154702093,1.0,0.023212125084671707,12.991240100309716,-0.08447144160939393,-0.020895822709410705,0.0,-0.00032494513935594154,-0.23984547634722286,-0.010107786317652412,0.0,-0.0001293594055531009,-0.00019659507735104623,13.014452225394388,0.0,0.0003692779381290422,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.020895822709410705,-0.010107786317652412,13.014452225394388,-3.13828645875455,1.07567537026333,0.00117350070853101,0.0668162125596463,-1.8435597838281812,0.0010357394101005158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre_command,46,-1,0.46000000000000035,2,0,0,63,3,14,-0.0005054383274184643,1.0,0.054563357059879906,18.39060744972913,-0.09269734477869286,0.039284101145665495,0.0,0.0002150567860372439,0.239859065834455,0.03786712731144348,0.0,5.4827771008417676e-05,-0.00025271916370923496,18.44517080678901,0.0,-0.00027149725717447344,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.039284101145665495,0.03786712731144348,18.44517080678901,4.416888147046455,1.7385074946824326,-0.010515922354384213,0.0,0.0,0.0,0.0,0.0,0.3100266263311522,-2.483582239158492,-0.0019358689836886777,0.0,0.0
pre_command,46,-1,0.46000000000000035,3,0,0,63,3,18,-0.0003834669712233646,1.0,0.09283769771464193,12.484532266935759,-0.09308625958986853,-0.08623927035718504,0.0,-0.0003307556485257681,0.1998611425351397,0.03437479258432807,0.0,5.9925303827354436e-05,-0.00019173348561167953,12.577369964650401,0.0,0.0003383470103309888,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.08623927035718504,0.03437479258432807,12.577369964650401,2.51129746362903,1.2247432382633014,0.016108761768189046,0.0,0.0,0.0,0.0,0.0,0.2484229073841684,-1.6674497116619222,0.004311872678342429,0.0,0.0
pre_command,46,-1,0.46000000000000035,0,1,0,31,3,6,-0.0005151615108972066,1.0,0.06698232530256291,19.011396738108445,-0.08408252679821823,0.065657608878122,0.0,0.0002208672952070754,-0.19984755304790752,-0.01325557616046602,0.0,-0.00013515814431167868,-0.0002575807554486036,19.078379063411006,0.0,-0.00031268181735690697,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.065657608878122,-0.01325557616046602,19.078379063411006,-3.8365198876221727,1.5433051252838281,0.021468892782202872,0.06630992172952771,-2.7241313076041274,-0.003272224952834364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre_command,46,-1,0.46000000000000035,1,1,0,31,3,10,-0.000393190154702093,1.0,0.023460429544529416,12.99117294878447,-0.08447144160939393,-0.021178961872248436,0.0,-0.00032494513935594154,-0.23984547634722286,-0.01009174555900394,0.0,-0.0001293594055531009,-0.00019659507735104623,13.014633378329,0.0,0.0003692779381290422,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.021178961872248436,-0.01009174555900394,13.014633378329,-3.1383255130071364,1.0757890361342053,0.00110454969278476,0.06691015836301377,-1.8435219853352371,0.0010498478056718945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre_command,46,-1,0.46000000000000035,2,0,0,63,3,14,-0.0005054383274184643,1.0,0.05425984444489045,18.391121801448392,-0.09269734477869286,0.038861577155542726,0.0,0.0002150567860372439,0.239859065834455,0.0378669848306874,0.0,5.4827771008417676e-05,-0.00025271916370923496,18.44538164589328,0.0,-0.00027149725717447344,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.038861577155542726,0.0378669848306874,18.44538164589328,4.416937069761201,1.7386742679791758,-0.010414173766614418,0.0,0.0,0.0,0.0,0.0,0.31016859193988144,-2.4835132132695783,-0.0019148506260716822,0.0,0.0
pre_command,46,-1,0.46000000000000035,3,0,0,63,3,18,-0.0003834669712233646,1.0,0.09309784799208701,12.484446653319782,-0.09308625958986853,-0.08651963955616093,0.0,-0.0003307556485257681,0.1998611425351397,0.03437384575269009,0.0,5.9925303827354436e-05,-0.00019173348561167953,12.57754450131187,0.0,0.0003383470103309888,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.08651963955616093,0.03437384575269009,12.57754450131187,2.511330909728901,1.2248572055811093,0.016165152394070164,0.0,0.0,0.0,0.0,0.0,0.24851773016276554,-1.6674085397592107,0.0043258362637514005,0.0,0.0
pre_command,46,-1,0.46000000000000035,0,1,0,31,3,6,-0.0005151615108972066,1.0,0.06783104486495299,19.010109017289775,-0.08408252679821823,0.06651539127611539,0.0,0.0002208672952070754,-0.19984755304790752,-0.013294862573811628,0.0,-0.00013515814431167868,-0.0002575807554486036,19.077940062154727,0.0,-0.00031268181735690697,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.06651539127611539,-0.013294862573811628,19.077940062154727,-3.836442365235779,1.5429698706577142,0.02164272633809492,0.06602589713968152,-2.7242613456034537,-0.0033149101091897904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
