scenario,episode,control_tick,physics_substep,time_s,disturbance,force_x,force_y,force_z,moment_x,moment_y,moment_z,left_normal_load_n,right_normal_load_n,penetration_m,rolling_slip_m_s,lateral_slip_m_s,closure_residual_m,qpos0,qpos1,qpos2,qpos3,qpos4,qpos5,qpos6,qpos7,qpos8,qpos9,qpos10,qpos11,qpos12,qpos13,qpos14,qpos15,qpos16,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,qvel6,qvel7,qvel8,qvel9,qvel10,qvel11,qvel12,qvel13,qvel14,qvel15,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5
hold,0,0,0,0.002,0,0,0,0,0,0,0,31.535340162379701,31.576814956985874,0.00039838683718524531,0.00079702915082580041,0,0.0001825909525860475,1.9832752858241903e-06,-6.5273682100593459e-07,0.34771766348954769,0.99999999999931699,1.1313389542007179e-06,-6.0558472439352729e-09,2.9337789334891154e-07,-0.34332702164275519,0.56939540877999262,1.2149866375677808e-05,-0.57254112355385378,-0.57298358089727264,-0.3547245692192259,0.56940839021137257,8.1188339669679857e-06,0.57260197403454804,-0.57303861692762736,0.00099163764291209516,-0.00032636841050296729,-2.714734721944159e-07,0.0011313389542009754,-6.0558472439366516e-06,0.00029337789334897834,0.0012260495312389481,-0.001909199484082756,0.0060749331878389044,0.001983044848583311,0.001983583657529707,-0.0015378335859775921,0.0019406074862317133,0.0040594169834839927,0.0020215387972111996,-0.0020154731637505507,0.03272706180906533,3.2143926780716843,0.00082159226679800221,-0.02973415038914172,3.1695598991653409,0.0020592125598158169
hold,0,0,1,0.0040000000000000001,0,0,0,0,0,0,0,31.538696283036053,31.572379208682001,0.00039836471739826407,0.00063790835962110001,1.5545312834853672e-05,0.00018259692400068408,3.9496038239119642e-06,-1.9535263566931062e-06,0.34771766236954055,0.99999999999398648,3.3583964730486825e-06,-1.8473678192084663e-08,8.6481914073003265e-07,-0.34332232544189867,0.56938797010609943,3.4999776862178978e-05,-0.57253342564581977,-0.57297587798146066,-0.35473064214892935,0.56941594615526769,2.3162497561499963e-05,0.57260982443430797,-0.57304644526496351,0.00098316426904388691,-0.0006503947678435858,-5.6000357877927443e-07,0.0022270575186718795,-1.2417837823884177e-05,0.00057144124794485389,0.0023481004282576226,-0.0037193369465878768,0.011424955243250587,0.0038489540169792712,0.0038514579059629661,-0.0030364648517107588,0.0037779719475607423,0.0075218317972659873,0.0039251998799673584,-0.0039141686680695424,0.03272706180906533,3.2143926780716843,0.00082159226679800221,-0.02973415038914172,3.1695598991653409,0.0020592125598158169
hold,0,0,2,0.0060000000000000001,0,0,0,0,0,0,0,31.541564286321254,31.568579016141619,0.00039833482462051789,0.00051174090105461612,3.7989265537528372e-05,0.00018260775403968727,5.898768620648415e-06,-3.8974354400227758e-06,0.34771766064375986,0.99999999997643951,6.6504811157763221e-06,-3.75526226038013e-08,1.7001792213588349e-06,-0.34331556548218356,0.5693770794960763,6.7436779232444069e-05,-0.57252219347155742,-0.57296463502400652,-0.35473964634712207,0.56942700033507154,4.4239339790619532e-05,0.57262128075574503,-0.57305787142283082,0.00097458239836822544,-0.00097195454166483465,-8.6289033736833717e-07,0.0032920846417054382,-1.9078985999426165e-05,0.00083536008389830697,0.0033799798575629811,-0.0054453050115577904,0.016218501185132548,0.0056160871312029422,0.0056214787270777939,-0.0045020990963668414,0.0055270899018996398,0.010538421114559784,0.0057281607185292226,-0.0057130789336423612,0.03272706180906533,3.2143926780716843,0.00082159226679800221,-0.02973415038914172,3.1695598991653409,0.0020592125598158169
hold,0,0,3,0.0080000000000000002,0,0,0,0,0,0,0,31.544012363727997,31.565314002913816,0.00039830905453169113,0.00041134887839744849,6.5844825013378376e-05,0.00018262249234692336,7.8305497932717793e-06,-6.4792813764828674e-06,0.34771765828870471,0.99999999993582733,1.0980781858723345e-05,-6.3595884221988249e-08,2.7863049129277246e-06,-0.34330689980293672,0.56936288057002782,0.00010861740724290152,-0.57250759427730857,-0.57295001816577118,-0.35475152659400538,0.56944140100068474,7.0697886293674943e-05,0.57263617008659562,-0.57307272399135012,0.00096589058631168189,-0.0012909229682300455,-1.1775275661059731e-06,0.0043303007396381299,-2.6043400648129213e-05,0.001086125702202026,0.0043328396234244022,-0.0070994630242479928,0.020590314005228726,0.007299597124448453,0.0073084291176843579,-0.0059401234416591097,0.0072003328065899687,0.013229273251527703,0.0074446654252877291,-0.007426284259635348,0.03272706180906533,3.2143926780716843,0.00082159226679800221,-0.02973415038914172,3.1695598991653409,0.0020592125598158169
hold,0,0,4,0.01,0,0,0,0,0,0,0,31.546100389135283,31.562498207576915,0.00039829719006707204,0.00033105408054175654,9.7920949896919732e-05,0.00018264032711876117,9.744717965674455e-06,-9.6936344330125137e-06,0.3477176552859953,0.99999999985828392,1.6325534865326112e-05,-9.6919965446469467e-08,4.1108917517779584e-06,-0.34329646850136586,0.56934549643924204,0.00015791429676166461,-0.57248977029036263,-0.57293216906236033,-0.35476623703807825,0.56945901680464328,0.00010207780000352102,0.57265434313474994,-0.57309085489565281,0.00095708408620133792,-0.0016071765282648228,-1.5013547019943125e-06,0.0053447529985254996,-3.3324428339872904e-05,0.0013245868650081586,0.0052156507854155239,-0.0086920653929071379,0.024648444759381542,0.0089119934729939704,0.008924551705443224,-0.0073552220364253469,0.0088079019792887039,0.01568995685492304,0.009086524077168829,-0.0090654521513539362,0.03272706180906533,3.2143926780716843,0.00082159226679800221,-0.02973415038914172,3.1695598991653409,0.0020592125598158169
hold,0,1,0,0.012,0,0,0,0,0,0,0,31.544304148685491,31.564924402872627,0.00039830719558538175,0.00030565897505584845,0.00013326320613230068,0.00018266056523485641,1.1645717514651831e-05,-1.3532111433837881e-05,0.34771765075236361,0.99999999972751785,2.265257772002916e-05,-1.3825726917475927e-07,5.6396554118586827e-06,-0.3432842958243767,0.56932507630260465,0.00021387497230293046,-0.57246887449221706,-0.57291124394874449,-0.35478344750331603,0.5694797127391068,0.00013649936493719718,0.57267563890398421,-0.57311210956235592,0.00095049977448868742,-0.0019192385004126837,-2.2668158590470172e-06,0.0063270428342204537,-4.1338355639248495e-05,0.001528763722049254,0.0060863384945867216,-0.010210068318703882,0.027980337770632926,0.010447899072788131,0.0104625568078947,-0.0086052326188911683,0.010347967231785648,0.017210782466838079,0.010647884617156858,-0.010627333351568435,0.033438429353325361,3.2138070415155475,0.00013861662094317935,-0.030406085625778092,3.1695437394735366,0.0014847110771250502
hold,0,1,1,0.014,0,0,0,0,0,0,0,31.545788422533928,31.56282038849012,0.00039834679270955853,0.0002602081303222435,0.00017091761076735556,0.00018268260770004522,1.3533290768704272e-05,-1.7988537607186922e-05,0.34771764467825061,0.9999999995246065,2.994239320761689e-05,-1.8796393821967777e-07,7.3623805615258119e-06,-0.34327049594865461,0.56930171122059603,0.00027620492249439993,-0.57244501314761298,-0.57288734840697608,-0.35480313108901695,0.5695033883293944,0.00017380313626869369,0.57269994622364406,-0.57313637640454207,0.00094378662702622115,-0.0022282130866745206,-3.0370565085886789e-06,0.0072898154481168143,-4.9708756941916108e-05,0.0017227252684723802,0.0068999378610463003,-0.011682541004323184,0.031164975095734737,0.011930672302050655,0.011947770884191576,-0.0098417928504544554,0.01183779514380837,0.018651885665748262,0.012153659829922038,-0.012133421093078772,0.033438429353325361,3.2138070415155475,0.00013861662094317935,-0.030406085625778092,3.1695437394735366,0.0014847110771250502
hold,0,1,2,0.016,0,0,0,0,0,0,0,31.547058081261653,31.560971882052819,0.00039842089912861534,0.00022376626194822074,0.00021038973881296616,0.00018270594235016258,1.5407164917102835e-05,-2.3056508489107599e-05,0.34771763705762676,0.99999999922827265,3.8176855147716611e-05,-2.4641700067169483e-07,9.2693819586064016e-06,-0.34325517396772681,0.56927548089101832,0.00034471982954769242,-0.57241827829898928,-0.57286057409267654,-0.35482526655794305,0.56952995422011832,0.00021392316441102693,0.57272716672409529,-0.57316355667467123,0.00093693707419928093,-0.0025339854409603389,-3.8103119361074045e-06,0.0082344618732499101,-5.8456587537468531e-05,0.0019070016008211278,0.0076609904638881305,-0.013115164788871427,0.034257453526646255,0.013367424311858479,0.013387157149782742,-0.011067734463054004,0.013282945361935229,0.020060014071166608,0.013610250225621333,-0.013590135064560811,0.033438429353325361,3.2138070415155475,0.00013861662094317935,-0.030406085625778092,3.1695437394735366,0.0014847110771250502
hold,0,1,3,0.018000000000000002,0,0,0,0,0,0,0,31.548147247108659,31.55933314423314,0.00039853330474573512,0.00028671679400950551,0.00025119852092583069,0.00018273013546945586,1.7267048416194572e-05,-2.872939871194666e-05,0.34771762788819982,0.99999999881503676,4.7338909137240906e-05,-3.1401937832140884e-07,1.1351447004361364e-05,-0.3432384278145344,0.56924645563459264,0.00041932492577698762,-0.57238875026709812,-0.57283100114783048,-0.35484983761668515,0.56955933017073146,0.00025686856136030529,0.57275721260169588,-0.57319356222521789,0.00092994174954586883,-0.0028364451114195307,-4.584713466986025e-06,0.0091620538847885062,-6.7607817582660879e-05,0.0020820653711695674,0.008373076596206638,-0.01451262821282738,0.037302548114647595,0.014764015945581532,0.014786472423036821,-0.012285529371038195,0.014687975306588608,0.021472698474639194,0.015022938800294648,-0.015002775273351516,0.033438429353325361,3.2138070415155475,0.00013861662094317935,-0.030406085625778092,3.1695437394735366,0.0014847110771250502
hold,0,1,4,0.020000000000000004,0,0,0,0,0,0,0,31.54908550865926,31.557864989328479,0.00039868683755901052,0.00035334124966802547,0.00029295720300504262,0.00018275482115454305,1.9112627752000497e-05,-3.5000371624266831e-05,0.34771761717165284,0.99999999825935904,5.7412321017265293e-05,-3.9120439661572214e-07,1.3599788820347622e-05,-0.34322034984092814,0.56921469805027902,0.00049999865037616241,-0.57235649972568903,-0.57279870020869217,-0.35487683230606687,0.56959144339186396,0.00030270902787603012,0.57279000475632957,-0.57322631364321452,0.00092278966790296311,-0.0031354864561600852,-5.3582734877770359e-06,0.010073411724433068,-7.7192932130888849e-05,0.0022483423102777561,0.0090389868031210269,-0.015878792156789449,0.040336862299587363,0.016125270704541211,0.016150469569156323,-0.01349734469085323,0.016056610566237729,0.022920233257862407,0.016396077316867354,-0.016375708998305379,0.033438429353325361,3.2138070415155475,0.00013861662094317935,-0.030406085625778092,3.1695437394735366,0.0014847110771250502
