scenario,episode,tick,time_s,status,safety_latched,command_accepted,contact_left,contact_right,x,dx,pitch,dtheta,height,zoh_ctrl_max_difference,q0,q1,q2,q3,q4,q5,dq0,dq1,dq2,dq3,dq4,dq5,tau0,tau1,tau2,tau3,tau4,tau5,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5
hold,0,0,0.01,0,0,1,2,2,0,0,0,0,0.31546266611158202,0,-0.96646364670955909,1.6384600368321114,0,-0.9855428589682198,1.6371027017950901,0,-0,-0,-0,-0,-0,-0,-0.13982288100128529,-1.9398769180289424,0,0.16872937105260696,-4.4123698307504933,0,0.13982288100128529,1.9398769180289424,-0,-0.16872937105260696,4.4123698307504933,-0
hold,0,1,0.020000000000000004,0,0,1,2,2,-6.43219131735151e-07,-0.00010696282565529755,0.00018714001010473579,0.031184138533731455,0.3154619362492862,0,-0.96639796149947066,1.6387196857010382,-0.00041571003862095064,-0.9854899006553075,1.6373858120734739,-0.00045569459054352291,0.014577250356682482,0.036774510606962151,-0.063640145018209845,0.01296320169723348,0.039992902203634439,-0.070073334097567885,-0.15492561303867519,-1.978728619587319,-0.026429780691972812,0.1553425028520751,-4.4546276151811979,-0.026429780691972812,0.15492561303867519,1.978728619587319,0.026429780691972812,-0.1553425028520751,4.4546276151811979,0.026429780691972812
hold,0,2,0.030000000000000013,0,0,1,2,2,-2.9038144047921488e-06,-0.00030704713143505388,0.00051561044010170227,0.0339367842715095,0.31546408398400944,0,-0.96611665924899903,1.6391111546941293,-0.001940112336531667,-0.9852206629014244,1.6378113468742215,-0.0020788132208187631,0.038209392195041166,0.038296714678278838,-0.20717012423448586,0.037545826191793405,0.041517561622235223,-0.21960472346555446,-0.18080817288080689,-1.9833825756033643,-0.04001757063399386,0.12860597632645038,-4.4595565530057799,-0.04001757063399386,0.18080817288080689,1.9833825756033643,0.04001757063399386,-0.12860597632645038,4.4595565530057799,0.04001757063399386
hold,0,3,0.040000000000000022,0,0,1,2,2,-4.6457897429907913e-06,-9.0767679093545889e-05,0.00056770843296155636,-0.013962138052619831,0.31546856559453246,0,-0.9658439101383014,1.639469091883387,-0.0050395093865492711,-0.98494194959443293,1.6381940875118679,-0.0053477529208661332,0.020080311598254193,0.033447153583721176,-0.37569472921202623,0.021670774827837015,0.035344324678913581,-0.39627834050229144,-0.16486108516960099,-1.981396512022868,-0.01311428292997203,0.14225132123447495,-4.4564452411636291,-0.01311428292997203,0.16486108516960099,1.981396512022868,0.01311428292997203,-0.14225132123447495,4.4564452411636291,0.01311428292997203
hold,0,4,0.050000000000000031,0,0,1,2,2,-3.9598821092307057e-06,0.00016637518461566365,0.0003168160625506683,-0.032524580356073689,0.31547630219180189,0,-0.96567148039976292,1.6397301791423777,-0.0089996531117960566,-0.98473365604166807,1.6384632136634538,-0.0095933851361194415,0.015329207839504979,0.021282809302357607,-0.40995552989824502,0.020382816010249417,0.021441306823753156,-0.44506799701831834,-0.16148941931915964,-1.9713208658134307,0.0070509557433334532,0.14187293162994369,-4.4446952325211564,0.0070509557433334532,0.16148941931915964,1.9713208658134307,-0.0070509557433334532,-0.14187293162994369,4.4446952325211564,-0.0070509557433334532
hold,0,5,0.060000000000000039,0,0,1,2,2,7.9668746079397668e-07,0.0006729713580859942,-9.6769174631086591e-05,-0.047259968206435597,0.31548881994919165,0,-0.96561459263544647,1.6398733925515057,-0.012752834221380861,-0.98460066327405982,1.638600139010971,-0.01382987448370409,-0.00069691173070225883,0.0099629259786076525,-0.35408860477843007,0.0087610078191625151,0.0089455327020925221,-0.41276620126304714,-0.14591840186348398,-1.9611466897627041,0.029833099461475599,0.15243079768016457,-4.4332948611796335,0.029833099461475599,0.14591840186348398,1.9611466897627041,-0.029833099461475599,-0.15243079768016457,4.4332948611796335,-0.029833099461475599
hold,0,6,0.070000000000000048,0,0,1,2,2,1.0599087942847474e-05,0.0011775983400792904,-0.0005024247297240362,-0.036109596091720521,0.31550684376636856,0,-0.96564710409757226,1.6399022496875575,-0.015421994770441818,-0.98450801311805869,1.6386147007278438,-0.017269135001339475,-0.0048126757514925459,-0.0015082976603780734,-0.21159386591518645,0.0098816707320185191,-0.0031048267058577847,-0.30219325725756041,-0.14154254614568734,-1.9499063232121332,0.035999404215616225,0.15056893351929954,-4.4213609955066646,0.035999404215616225,0.14154254614568734,1.9499063232121332,-0.035999404215616225,-0.15056893351929954,4.4213609955066646,-0.035999404215616225
hold,0,7,0.080000000000000057,0,0,1,2,2,2.5590022218288655e-05,0.0017086564931106081,-0.00078062740367890876,-0.022297322573677298,0.31552948025900412,0,-0.96573017956388685,1.6398395084061375,-0.01662224544743373,-0.98441128818874046,1.6385354897809505,-0.019590263169815266,-0.010481775157391598,-0.009207690797360113,-0.061284908647881595,0.0097971816576712095,-0.010820438780561634,-0.18869585794706029,-0.13520884300927161,-1.9417049998237907,0.035293095050978114,0.14987962315910103,-4.4130116958568149,0.035293095050978114,0.13520884300927161,1.9417049998237907,-0.035293095050978114,-0.14987962315910103,4.4130116958568149,-0.035293095050978114
hold,0,8,0.090000000000000066,0,0,1,2,2,4.518988286388026e-05,0.0021254780323054869,-0.00088913410820806314,-0.0032208844058625335,0.31555439786023065,0,-0.96582984092165836,1.6397187235132322,-0.016463073445137453,-0.98427553058072825,1.6384006655050907,-0.020930242035815026,-0.0095058668851498059,-0.013838710691970089,0.065892927905892171,0.016290353170610141,-0.015067095073208652,-0.099698332533462067,-0.13538746041934133,-1.9361077007859389,0.025191340821686545,0.14230039078206441,-4.4076864453572888,0.025191340821686545,0.13538746041934133,1.9361077007859389,-0.025191340821686545,-0.14230039078206441,4.4076864453572888,-0.025191340821686545
hold,0,9,0.10000000000000007,0,0,1,2,2,6.8419564858007709e-05,0.0024545742536809917,-0.00085439390584071261,0.0079361567236716467,0.3155785914372678,0,-0.96592691088993776,1.6395757955723733,-0.015393125109572324,-0.98408418991855662,1.6382494495875641,-0.021735407082730727,-0.0098125631087592549,-0.014522972949629297,0.13402474615822396,0.021124468194451566,-0.015072018214190739,-0.068603253295210317,-0.13430420444949664,-1.9342800150014086,0.014895170787091429,0.1359355504608499,-4.4064717948760945,0.014895170787091429,0.13430420444949664,1.9342800150014086,-0.014895170787091429,-0.1359355504608499,4.4064717948760945,-0.014895170787091429
hold,0,10,0.11000000000000008,0,0,1,2,2,9.4262451314025553e-05,0.0026714833650611628,-0.00074159080575873489,0.013507593472892151,0.315599330716969,0,-0.96601856348225401,1.6394411047187472,-0.01396672397567289,-0.98383828699238474,1.6381141198915401,-0.022543634252298165,-0.0087879262341800154,-0.012733969216677755,0.14878098142290963,0.026928670560958434,-0.012478080181297821,-0.089111338625362163,-0.13459562058554589,-1.9349914919053508,0.0056489147620535172,0.12816412468496799,-4.4079830953407955,0.0056489147620535172,0.13459562058554589,1.9349914919053508,-0.0056489147620535172,-0.12816412468496799,4.4079830953407955,-0.0056489147620535172
