scenario,episode,tick,time_s,status,safety_latched,command_accepted,contact_left,contact_right,x,dx,pitch,dtheta,height,zoh_ctrl_max_difference,q0,q1,q2,q3,q4,q5,dq0,dq1,dq2,dq3,dq4,dq5,tau0,tau1,tau2,tau3,tau4,tau5,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5
hold,0,0,0.01,0,0,1,2,2,0,0,0,0,0.31546266611158202,0,-0.96246364670955908,1.6424600368321114,0,-0.9815428589682198,1.6411027017950901,0,-0,-0,-0,-0,-0,-0,-0.17182288100128532,-1.9718769180289424,0,0.13672937105260694,-4.4443698307504933,0,0.17182288100128532,1.9718769180289424,-0,-0.13672937105260694,4.4443698307504933,-0
hold,0,1,0.020000000000000004,0,0,1,2,2,3.6880675732819945e-07,6.6338681613633795e-05,-0.0001880042706420822,-0.031312710731168959,0.3154632928946437,0,-0.96245165181073444,1.642199422953734,-0.00011507773475773217,-0.98147473878328373,1.6408052138843521,-0.0003036269934783754,-0.0015716102787763173,-0.037147291908570829,-0.023690309322702958,-0.0016651421293997302,-0.038018684126923878,-0.015422011259774014,-0.17034722991310614,-1.9326447150933523,0.026771668439054187,0.13784955170251809,-4.403971243337665,0.026771668439054187,0.17034722991310614,1.9326447150933523,-0.026771668439054187,-0.13784955170251809,4.403971243337665,-0.026771668439054187
hold,0,2,0.030000000000000013,0,0,1,2,2,4.1405618780993025e-06,0.00058604364987399973,-0.00066488333354616715,-0.058582259088977712,0.31545958548942576,0,-0.9627067343664284,1.6418112611748423,0.00022486014941977008,-0.98180856715226028,1.6404295834364373,0.00053579541944413236,-0.042814587626099208,-0.037584098679146576,0.070274839867564567,-0.055244867175491673,-0.035511431245510948,0.14631501644598438,-0.12706359212023161,-1.9291026140916434,0.059875863154421748,0.19409990370042246,-4.40347345263576,0.059875863154421748,0.12706359212023161,1.9291026140916434,-0.059875863154421748,-0.19409990370042246,4.40347345263576,-0.059875863154421748
hold,0,3,0.040000000000000022,0,0,1,2,2,8.9661462931989178e-06,0.00041893642660820879,-0.00083771828869523188,0.010274957780707507,0.31545591217507207,0,-0.96294064919184907,1.6414319858951048,0.0023485151032278978,-0.98219748835130527,1.6400626538553067,0.0036408703610441794,-0.011084784011721985,-0.037359671464316631,0.30675849153556389,-0.028035018002454115,-0.036967839754821888,0.41722885412027799,-0.1569220771312434,-1.9262928390685725,0.024262770749174899,0.17000142411974481,-4.3990816074774042,0.024262770749174899,0.1569220771312434,1.9262928390685725,-0.024262770749174899,-0.17000142411974481,4.3990816074774042,-0.024262770749174899
hold,0,4,0.050000000000000031,0,0,1,2,2,1.2849808346801495e-05,0.0003773074511200272,-0.00063892630924293394,0.026303645062025153,0.31545127907842874,0,-0.96307202283304849,1.6411287915172343,0.0058233102271102186,-0.9825202244148612,1.6397556666602984,0.0084032079210563035,-0.014793330724450307,-0.025650404726002985,0.37722844281164308,-0.035202314175490086,-0.026697226163687325,0.5174036809440794,-0.15216254128891976,-1.9355765507839231,0.0065384902149589856,0.1797506088012282,-4.4068963235084722,0.0065384902149589856,0.15216254128891976,1.9355765507839231,-0.0065384902149589856,-0.1797506088012282,4.4068963235084722,-0.0065384902149589856
hold,0,5,0.060000000000000039,0,0,1,2,2,1.3739712815138971e-05,-9.1863679390633349e-05,-0.0002025455669531062,0.055212443424381988,0.31544280169642941,0,-0.96308220634746533,1.6409341695335473,0.0095429052838433438,-0.98275499954135015,1.6395422827566228,0.013702396103317974,0.0073697642131279884,-0.015313463800435387,0.37420657305777211,-0.015897772043279454,-0.018113134549503924,0.54169542624759071,-0.17424416811116333,-1.9443565158399945,-0.026293013861429411,0.16232426768092917,-4.4137733438932516,-0.026293013861429411,0.17424416811116333,1.9443565158399945,0.026293013861429411,-0.16232426768092917,4.4137733438932516,0.026293013861429411
hold,0,6,0.070000000000000048,0,0,1,2,2,1.0009834847168886e-05,-0.00055007067190156829,0.00028855486290389038,0.045052830577598603,0.31542822928468234,0,-0.96300268213125584,1.6408677342484368,0.012498110160426996,-0.98292659653979308,1.6394407173119934,0.01848659679603663,0.0083351782453121616,-0.0013669362554868175,0.24589691914484593,-0.018416062278903193,-0.0052293073532790856,0.44116813615241846,-0.17584577587302344,-1.9577715611040587,-0.036734225894401215,0.1662153339040964,-4.4258446475324407,-0.036734225894401215,0.17584577587302344,1.9577715611040587,0.036734225894401215,-0.1662153339040964,4.4258446475324407,0.036734225894401215
hold,0,7,0.080000000000000057,0,0,1,2,2,8.2656495352384507e-07,-0.0011562761163600125,0.00068806973249675122,0.036556987185635374,0.31540731408081168,0,-0.96285373195617674,1.6409146994323387,0.013988628882290702,-0.98307734476255892,1.6394469441212087,0.022152388572447494,0.019118308326209987,0.0084626804456649912,0.086974460181959146,-0.013273745468467199,0.0042498650028512507,0.32111835039732495,-0.18782050735455408,-1.9679768992764257,-0.043766126237003461,0.16227900287578712,-4.4353736343622936,-0.043766126237003461,0.18782050735455408,1.9679768992764257,0.043766126237003461,-0.16227900287578712,4.4353736343622936,0.043766126237003461
hold,0,8,0.090000000000000066,0,0,1,2,2,-1.3632236954150279e-05,-0.0016345836668033111,0.0009103461308481121,0.012678083970283884,0.31538169274429845,0,-0.96267146368305068,1.6410494445324595,0.013833264192095645,-0.98325813569697296,1.63953834271764,0.024602563999495054,0.017472345970555837,0.016638156098450239,-0.081863742324639083,-0.021646943578360927,0.012206583736855806,0.19767738552412453,-0.18763269118390841,-1.9772303357301775,-0.034807421417011493,0.17209852846099311,-4.4440615418677485,-0.034807421417011493,0.18763269118390841,1.9772303357301775,0.034807421417011493,-0.17209852846099311,4.4440615418677485,0.034807421417011493
hold,0,9,0.10000000000000007,0,0,1,2,2,-3.2539785747118244e-05,-0.0020610424786406665,0.00095382767897595931,-0.0012059951175910728,0.31535453532357427,0,-0.96247420511468385,1.6412313779784971,0.012323129504067136,-0.983497647352505,1.6396752699783894,0.026193635723354518,0.022698540566246025,0.018403848621815138,-0.20376600848494625,-0.025716337743730125,0.014585769135721577,0.13523471569810624,-0.19443695432653324,-1.9804514958218429,-0.02535497495149092,0.17808401587061867,-4.4475361453526094,-0.02535497495149092,0.19443695432653324,1.9804514958218429,0.02535497495149092,-0.17808401587061867,4.4475361453526094,0.02535497495149092
hold,0,10,0.11000000000000008,0,0,1,2,2,-5.4587345116416386e-05,-0.0023005362211564444,0.00085717020236554943,-0.015302192312376875,0.3153289807161061,0,-0.96227759693363679,1.6414220738819194,0.009961244776415237,-0.98382024998473216,1.6398166151758837,0.027499606573261167,0.017750951209129551,0.019340712247903773,-0.25804076417027966,-0.036751286150042042,0.013784809157688224,0.12841732164495911,-0.19106223041779319,-1.9829139266753102,-0.011264436772865895,0.19169978533474791,-4.447865946954531,-0.011264436772865895,0.19106223041779319,1.9829139266753102,0.011264436772865895,-0.19169978533474791,4.447865946954531,0.011264436772865895
hold,0,11,0.12000000000000009,0,0,1,2,2,-7.8851393799109215e-05,-0.0025105102681477875,0.00072086626152624079,-0.012510831484996229,0.31530807115201576,0,-0.96207442783744201,1.6415932338568548,0.0074573270358708156,-0.98419969801817819,1.6399225330410028,0.029152027579704358,0.022182331827726137,0.01558394025346181,-0.24637405984965227,-0.038808750196163755,0.008450201322674402,0.19007020599322008,-0.19711896380594801,-1.9805264344803519,-0.0063987005320789124,0.19679283364843783,-4.4433786820404695,-0.0063987005320789124,0.19711896380594801,1.9805264344803519,0.0063987005320789124,-0.19679283364843783,4.4433786820404695,0.0063987005320789124
hold,0,12,0.13000000000000009,0,0,1,2,2,-0.00010461151381342682,-0.0026188012298790928,0.00060889655959803766,-0.010313673378853845,0.31529291545288551,0,-0.9618508837992521,1.6417252560288933,0.0051928834433957183,-0.98462653552794066,1.6399733992810657,0.03156524189716322,0.022628923778811393,0.011600899454860493,-0.21429171575752001,-0.045362008756530646,0.0028102978691820837,0.2761525756237494,-0.1993539080625526,-1.9775995710580581,-0.0026812694522469135,0.20676079228690447,-4.4381457085074798,-0.0026812694522469135,0.1993539080625526,1.9775995710580581,0.0026812694522469135,-0.20676079228690447,4.4381457085074798,0.0026812694522469135
hold,0,13,0.1400000000000001,0,0,1,2,2,-0.00013159580800002624,-0.0027490375336563333,0.00056436720024338424,-0.00053580925005274971,0.31528321218014771,0,-0.96158877069242732,1.6418157634412347,0.0033202767889915037,-0.98508913308963841,1.6399641598316088,0.034949354249038486,0.028750051458917451,0.0073546114420798151,-0.17034476551643907,-0.04701565441928765,-0.0034744011627427501,0.38115463402407562,-0.20757194059725689,-1.9740773423440086,-0.0062751228420796648,0.21211521844324349,-4.4317870938799002,-0.0062751228420796648,0.20757194059725689,1.9740773423440086,0.0062751228420796648,-0.21211521844324349,4.4317870938799002,0.0062751228420796648
hold,0,14,0.15000000000000011,0,0,1,2,2,-0.00015990785535731356,-0.0028824092851622769,0.00060060248163304041,0.0064063977610613826,0.31527759252824461,0,-0.96126114442120691,1.6418702508870897,0.0017137900416747474,-0.98558160765922387,1.6399016271676765,0.03931584173488499,0.036306896532538518,0.0039432454072194307,-0.15895542265731735,-0.050997038203607133,-0.0082125601661821521,0.47588380988662499,-0.21774979584064119,-1.9711018758759884,-0.011252320306178008,0.22003639878424661,-4.4265486735650024,-0.011252320306178008,0.21774979584064119,1.9711018758759884,0.011252320306178008,-0.22003639878424661,4.4265486735650024,0.011252320306178008
hold,0,15,0.16000000000000011,0,0,1,2,2,-0.00018968392069436402,-0.0030352312998882221,0.00069237396598173333,0.011039015327999202,0.31527393959055228,0,-0.96087209808150076,1.6419120392691213,0.00013515270706559491,-0.98612129285048433,1.6398001297282583,0.044553238928899612,0.040790156193401032,0.0041911180396466529,-0.15748296933593131,-0.056315478395683155,-0.011585380522282493,0.55878471018110942,-0.22534542621915296,-1.9716840555646684,-0.016856434688463082,0.22967232050640635,-4.4223638736935564,-0.016856434688463082,0.22534542621915296,1.9716840555646684,0.016856434688463082,-0.22967232050640635,4.4223638736935564,0.016856434688463082
hold,0,16,0.17000000000000012,0,0,1,2,2,-0.00022145560799276265,-0.0032642325302598774,0.00084086169886932551,0.017406402787939097,0.31527087414131932,0,-0.96040498671428765,1.6419576027254634,-0.0015809651130711591,-0.98670091158594342,1.6396698802327296,0.050589681588199598,0.050733784691296281,0.0047194803286594519,-0.18109434731844787,-0.060034396444477826,-0.014029559508838168,0.6403964907492018,-0.2390259456547531,-1.9725769255044181,-0.025363430859507013,0.23802818843887372,-4.4188776987427714,-0.025363430859507013,0.2390259456547531,1.9725769255044181,0.025363430859507013,-0.23802818843887372,4.4188776987427714,0.025363430859507013
