scenario,episode,tick,time_s,status,safety_latched,command_accepted,contact_left,contact_right,x,dx,pitch,dtheta,height,zoh_ctrl_max_difference,q0,q1,q2,q3,q4,q5,dq0,dq1,dq2,dq3,dq4,dq5,tau0,tau1,tau2,tau3,tau4,tau5,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5
hold,0,0,0.01,0,0,1,2,2,0,0,-0.0050000000000000001,0,0.31507618043378433,0,-0.96446364670955909,1.6404600368321116,0,-0.9835428589682198,1.6391027017950901,0,-0,-0,-0,-0,-0,-0,-0.1558228810012853,-1.9558769180289441,0.19749586177501888,0.15272937105260695,-4.4283698307504933,0.19749586177501888,0.1558228810012853,1.9558769180289441,-0.19749586177501888,-0.15272937105260695,4.4283698307504933,-0.19749586177501888
hold,0,1,0.020000000000000004,0,0,1,2,2,1.7438505467148868e-05,0.0029326816894678165,-0.0049355769636479302,0.010817915133653044,0.31508939914561407,0,-0.96550207626613327,1.6407365434455108,0.0057947378062224008,-0.98449643980601498,1.6394075797134948,0.0050502434810430043,-0.16761446174618294,0.03560293702582961,0.97445436099651617,-0.15282936381218798,0.039166398904386994,0.85298672189503033,0.020099017197491104,-1.993691907961967,0.17177424320605972,0.31318738156715631,-4.4699752530021177,0.17177424320605972,-0.020099017197491104,1.993691907961967,-0.17177424320605972,-0.31318738156715631,4.4699752530021177,-0.17177424320605972
hold,0,2,0.030000000000000013,0,0,1,2,2,3.6484822381777082e-05,0.0012691342596891034,-0.0028602795904162101,0.3387163690581565,0.31515068044121619,0,-0.96577300658503207,1.6408292332198777,0.020198873681232514,-0.98454478657534072,1.6395343025913547,0.017754525810344684,0.067893650907104808,-0.013064951756259281,1.7633632086465834,0.094584799031727951,-0.010187047683973561,1.5669411448839741,-0.21324165290460625,-1.9457655373748137,-0.10745850235740062,0.06615999287784638,-4.4216355894366366,-0.10745850235740062,0.21324165290460625,1.9457655373748137,0.10745850235740062,-0.06615999287784638,4.4216355894366366,0.10745850235740062
hold,0,3,0.040000000000000022,0,0,1,2,2,4.8040747066449563e-05,0.0011237061543314854,-0.00032456222170922045,0.19681046579255521,0.31522048803927805,0,-0.96553014342693166,1.6407703169510901,0.034793693992204312,-0.98401113163981879,1.6395093787015536,0.030239453395326958,-0.0051826969720518128,-0.0027495020306767533,1.2706237963310929,0.024732526637154799,0.00077348704605222258,1.055362793623716,-0.14210821029025286,-1.9556096569500954,-0.11749238396515173,0.13174302578824407,-4.432396733048253,-0.11749238396515173,0.14210821029025286,1.9556096569500954,0.11749238396515173,-0.13174302578824407,4.432396733048253,0.11749238396515173
hold,0,4,0.050000000000000031,0,0,1,2,2,4.7803109440497371e-05,-0.00076294643363048961,0.0015641098456026245,0.18356126481978277,0.31527037704930772,0,-0.96513973074374682,1.6407213100995197,0.044334904072517764,-0.98333454115760377,1.6394939241421596,0.037751234589319428,0.067297873270619812,-0.0058776892069715685,0.75029344846579071,0.094175760902897684,-0.0027263823740564718,0.56194325917934029,-0.21771208199840328,-1.9520894149612373,-0.17325511566000998,0.056887067664781008,-4.428773227152992,-0.17325511566000998,0.21771208199840328,1.9520894149612373,0.17325511566000998,-0.056887067664781008,4.428773227152992,0.17325511566000998
hold,0,5,0.060000000000000039,0,0,1,2,2,3.5093143392797566e-05,-0.0016005760799339616,0.0024471493515297949,0.024779309432219329,0.31529307551304225,0,-0.96477180954471309,1.6408168917159376,0.047151055786408741,-0.98280393709339831,1.6396060265265424,0.039469226827415195,0.016242802563566007,0.020421415446815656,-0.030172564127242646,0.023491140698280472,0.021232584161658193,-0.076775363696616181,-0.16960038088361928,-1.9791531725463676,-0.10346172887148414,0.12332685535575451,-4.4536290127637699,-0.10346172887148414,0.16960038088361928,1.9791531725463676,0.10346172887148414,-0.12332685535575451,4.4536290127637699,0.10346172887148414
hold,0,6,0.070000000000000048,0,0,1,2,2,1.2791026456182575e-05,-0.0026535806304182103,0.0024152081744939686,-0.021855362284402401,0.31529608486445415,0,-0.96448136026577713,1.6410376263939632,0.044321841146340697,-0.98257069826458088,1.6398196795558837,0.037096742090239714,0.037014785764564649,0.023143362657652818,-0.44826994098571371,0.022293483586724089,0.022257381345904489,-0.34256351271314772,-0.19269595831610559,-1.9836409971814097,-0.066913613950208159,0.12265860183677146,-4.4563630341827469,-0.066913613950208159,0.19269595831610559,1.9836409971814097,0.066913613950208159,-0.12265860183677146,4.4563630341827469,0.066913613950208159
hold,0,7,0.080000000000000057,0,0,1,2,2,-1.4539047875114508e-05,-0.0027951381435677757,0.0017939770907668866,-0.088976777770092219,0.31529221476916014,0,-0.96430004810131109,1.641263951992137,0.038606823898843574,-0.98265024668961498,1.6400320150878573,0.033208419839387424,0.0054100856942849614,0.022394113000638319,-0.65386650606986141,-0.028281682759770728,0.021165393014323346,-0.42203302077117388,-0.16254175556155423,-1.984702352309786,0.00075473342113483582,0.1738701555835391,-4.4569697301069544,0.00075473342113483582,0.16254175556155423,1.984702352309786,-0.00075473342113483582,-0.1738701555835391,4.4569697301069544,-0.00075473342113483582
hold,0,8,0.090000000000000066,0,0,1,2,2,-4.2883239380966942e-05,-0.0028709044266494407,0.00098555658566758806,-0.075419845609520364,0.31529231229398647,0,-0.96419797767299564,1.6414069957191075,0.032699202026477518,-0.98296790745257789,1.6401404560895663,0.030264459165978575,0.013685702277894153,0.009199485050092087,-0.55297059990488817,-0.033777684849889258,0.0045687674366207409,-0.21516903869797205,-0.17163393557168699,-1.9726520741750035,0.024655475668158833,0.18190744377736096,-4.4412406325429234,0.024655475668158833,0.17163393557168699,1.9726520741750035,-0.024655475668158833,-0.18190744377736096,4.4412406325429234,-0.024655475668158833
hold,0,9,0.10000000000000007,0,0,1,2,2,-6.9794863666511331e-05,-0.0025775595601012355,0.00031472904545391399,-0.061517767845739681,0.31530178062698938,0,-0.96411851829230888,1.641434104253531,0.028363681551720435,-0.98342604915718113,1.6400956331277461,0.029837426000750795,0.0045142093113758096,-0.0013559675083735798,-0.3583182570161787,-0.053492991975994122,-0.010134617152380673,0.067719387822017377,-0.16309811765066276,-1.9623134898919254,0.040846542387888422,0.20528788454029168,-4.4261786642593606,0.040846542387888422,0.16309811765066276,1.9623134898919254,-0.040846542387888422,-0.20528788454029168,4.4261786642593606,-0.040846542387888422
