candidate,source,tick,channel,direction,scale,side,qp_contact_gain,mj_contact_gain,mj_actuator_gain,mj_mass_times_qacc_gain,mj_other_gain,balance_residual,mj_wheel_qacc_gain,cancellation_ratio
C,own,102,xi_common,minus,1.0,left,-4.349162586181343e-05,-3.107242585384529e-05,-0.0005724345748480547,0.0006035070007555924,0.0012070140014574923,0.0,1.74862140553671,-0.054281182896915435
C,own,102,xi_common,minus,1.0,right,-4.893016820051166e-05,-4.1741142604856396e-05,-0.0005301789248740238,0.0005719200674883773,0.0011438401349672576,0.0,1.6426072214954957,-0.07873029395646863
C,own,102,xi_differential,plus,1.0,left,-0.0007884518560263842,-0.0007438477999291426,0.004549874288922208,-0.0038060264890458634,-0.007612052978038929,0.0,-12.634785634213586,0.163487549917637
C,own,102,xi_differential,plus,1.0,right,0.0008033330620493828,0.0007142653491970519,-0.004507351380918061,0.003793086031731298,0.007586172063452306,0.0,12.591994060579736,0.1584667554921289
C,own,102,xi_differential,minus,1.0,left,-0.0007884518313794331,-0.0007438477966567603,0.004549874282518303,-0.003806026485864614,-0.0076120529717261555,0.0,-12.634785624010192,0.1634875494285194
C,own,102,xi_differential,minus,1.0,right,0.0008033330072709788,0.0007142653120059683,-0.004507351327883748,0.0037930860158591454,0.007586172031736924,0.0,12.591994012086616,0.15846674910547165
C,own,103,xi_common,plus,1.0,left,-4.634424132232695e-05,-3.0459790688330823e-05,-0.0005667308006381683,0.0005971905913508745,0.0011943811826773737,0.0,1.7363298910652247,-0.05374648890448784
C,own,103,xi_common,plus,1.0,right,-5.20034868722874e-05,-4.209461231807765e-05,-0.0005228045573759527,0.0005648991696763474,0.0011297983393703777,0.0,1.624304647344843,-0.08051691922763232
C,own,103,xi_common,minus,1.0,left,-4.634423936278331e-05,-3.0459789124304137e-05,-0.0005667308029196766,0.0005971905919693755,0.0011943811840133562,0.0,1.736329892816002,-0.05374648592838396
C,own,103,xi_common,minus,1.0,right,-5.200348732747884e-05,-4.209461281073912e-05,-0.0005228045568198003,0.0005648991696621964,0.0011297983392927358,0.0,1.6243046474130551,-0.08051692025562861
C,own,103,xi_differential,plus,1.0,left,-0.0007746687294141186,-0.0011356562154188343,0.0045621965387375105,-0.0034265403232531595,-0.006853080646571835,0.0,-11.977532599416918,0.24892750800540975
C,own,103,xi_differential,plus,1.0,right,0.0007886743517815376,0.0004129852091236397,-0.00451929049159229,0.004106305282444157,0.008212610564912806,0.0,13.549414690703543,0.09138275352999754
C,own,103,xi_differential,minus,1.0,left,-0.0007746686910559131,-0.0011356562000394699,0.0045621965161784725,-0.0034265403162150277,-0.006853080632354031,0.0,-11.977532577054717,0.24892750586525658
C,own,103,xi_differential,minus,1.0,right,0.0007886742959761772,0.00041298517395732537,-0.004519290440484214,0.004106305266518864,0.008212610533045752,0.0,13.54941464246906,0.09138274678205381
C,own,106,xi_common,plus,1.0,left,-0.002726894247018219,-0.0026066485996595334,0.0027444565597584125,-0.00013780796003820626,-0.00027561592013708534,0.0,-0.29401520289411565,0.9497867949088581
C,own,106,xi_common,plus,1.0,right,-0.001010774530874059,-0.0009463609422569186,0.0007799916054263001,0.00016636933680884,0.0003327386736394585,0.0,0.4126810918478441,1.2132963171311186
C,own,106,xi_common,minus,1.0,left,-0.0027268942596858636,-0.0026066486134401767,0.002744456573287868,-0.0001378079598798364,-0.00027561591972752753,0.0,-0.29401520013720983,0.9497867952479216
C,own,106,xi_common,minus,1.0,right,-0.0010107744994269918,-0.0009463609133814055,0.0007799915664366552,0.00016636934697462872,0.00033273869391937895,0.0,0.4126811209744119,1.213296340760194
C,own,106,xi_differential,plus,1.0,left,0.019429051379638018,0.018281235238315485,-0.02018088167600879,0.0018996464377282968,0.003799292875421599,0.0,2.781835846533909,0.9058690067068963
C,own,106,xi_differential,plus,1.0,right,0.007915265296870588,0.0071930200983783,-0.014237938520100801,0.007044918421692812,0.014089836843415311,0.0,22.596284416692924,0.5052009522462367
C,own,106,xi_differential,minus,1.0,left,0.019429050766728295,0.01828123479522825,-0.020180881074202683,0.0018996462789471575,0.00379929255792159,0.0,2.7818353765951542,0.9058690117646667
C,own,106,xi_differential,minus,1.0,right,0.007915265342139932,0.007193020033574582,-0.014237938448918852,0.007044918415370506,0.014089836830714776,0.0,22.596284403283562,0.505200950220485
D,common,0,xi_common,plus,1.0,left,-0.0006145175639030165,-0.0010279392972861745,0.0006176140540784589,0.0004103252432023526,0.0008206504864100682,0.0,1.1615328866502488,1.6643716095806165
D,common,0,xi_common,plus,1.0,right,-0.0006138141769246666,-0.0010293377536317616,0.000617614080197618,0.00041172367342494153,0.000823447346859085,0.0,1.1687835554393011,1.666635827509639
D,common,0,xi_common,minus,1.0,left,-0.0006145175639014119,-0.0010279392972773328,0.0006176140540763693,0.00041032524320245146,0.000820650486403415,0.0,1.1615328866492067,1.6643716095719316
D,common,0,xi_common,minus,1.0,right,-0.0006138141769237342,-0.0010293377536162683,0.0006176140801954555,0.0004117236734228511,0.000823447346843664,0.0,1.1687835554289094,1.6666358274903887
D,common,0,xi_differential,plus,1.0,left,-0.001530860941970991,0.004920362495991099,1.7489908334327229e-06,-0.004922111486819498,-0.00984422297364403,0.0,-16.92682860553426,-2813.258023962289
D,common,0,xi_differential,plus,1.0,right,0.001530459742112196,-0.00492254422048956,1.8196959869901986e-06,0.004920724524500697,0.009841449049003265,0.0,16.974618871979796,2705.1464946249143
D,common,0,xi_differential,minus,1.0,left,-0.0015308609440651058,0.00492036248973208,1.748995371548674e-06,-0.0049221114851056725,-0.009844222970209301,0.0,-16.926828593681424,-2813.2507208268203
D,common,0,xi_differential,minus,1.0,right,0.0015304597399516846,-0.004922544226736603,1.8197005245516873e-06,0.004920724526209041,0.009841449052421092,0.0,16.974618883779513,2705.139752569644
D,common,0,native_common,plus,1.0,left,0.0001176000450106812,-0.00021679022410379413,0.00024079680693168693,-2.400658282793091e-05,-4.801316565582371e-05,0.0,-0.06379982335631605,0.9003035665888071
D,common,0,native_common,plus,1.0,right,0.00011524848161788802,-0.0002164354861861173,0.00024079680681368792,-2.4361320628134444e-05,-4.872264125570507e-05,0.0,-0.06483671184607465,0.8988303833845283
D,common,0,native_common,minus,1.0,left,0.0001176000450106812,-0.00021679022410357323,0.00024079680693166753,-2.4006582827920054e-05,-4.801316565601437e-05,0.0,-0.0637998233562951,0.9003035665879623
D,common,0,native_common,minus,1.0,right,0.00011524848161789994,-0.00021643548618600645,0.00024079680681366648,-2.4361320628140817e-05,-4.872264125580086e-05,0.0,-0.06483671184610351,0.8988303833841479
D,common,0,native_differential,plus,1.0,left,-0.0004229801086337256,0.00016973269226957163,-3.2840599731080646e-08,-0.00016969985166991882,-0.00033939970333975937,0.0,-0.584745208402249,5168.379799986876
D,common,0,native_differential,plus,1.0,right,0.0004207769372922615,-0.00016997572722321134,-2.1428221346821008e-08,0.0001699971554438058,0.0003399943108883639,0.0,0.5875344802237104,-7932.330195405049
D,common,0,native_differential,minus,1.0,left,-0.0004229801087384747,0.000169732691956731,-3.284037275909753e-08,-0.00016969985158416613,-0.000339399703168138,0.0,-0.5847452078091948,5168.4155110484
D,common,0,native_differential,minus,1.0,right,0.00042077693718417953,-0.00016997572753545262,-2.1427994389869946e-08,0.00016999715552925326,0.00033999431105909573,0.0,0.5875344808140115,-7932.41422612134
D,common,46,xi_common,plus,1.0,left,-0.000609592592212306,-0.001041848515278762,0.0006167455414544086,0.0004251029738209268,0.0008502059476452803,0.0,1.2155869378656092,1.6892680129018465
D,common,46,xi_common,plus,1.0,right,-0.0006169597413885168,-0.001015286934995252,0.0006167454082746675,0.00039854152671539366,0.0007970830534359782,0.0,1.1178458695814797,1.6462010440183028
D,common,46,xi_common,minus,1.0,left,-0.0006095925922428372,-0.0010418485153271609,0.0006167455414987091,0.00042510297382352584,0.0008502059476519777,0.0,1.2155869379153472,1.6892680128589816
D,common,46,xi_common,minus,1.0,right,-0.0006169597414100274,-0.0010152869350061808,0.0006167454083192499,0.00039854152672602085,0.0007970830534129518,0.0,1.117845869669587,1.6462010439170247
D,common,46,xi_differential,plus,1.0,left,-0.0014977072527209284,0.005008730289605273,-5.939001200521289e-05,-0.004949340277615701,-0.009898680555215762,0.0,-17.0461583012381,84.3362397226934
D,common,46,xi_differential,plus,1.0,right,0.0015615361489197156,-0.004885998479819444,-5.931962834494135e-05,0.004945318108171326,0.009890636216335711,0.0,16.807178537498935,-82.36731443102695
D,common,46,xi_differential,minus,1.0,left,-0.0014977072525782474,0.005008730290268458,-5.9390012554602525e-05,-0.004949340277709869,-0.009898680555423724,0.0,-17.046158302612113,84.33623895370432
D,common,46,xi_differential,minus,1.0,right,0.0015615361490325594,-0.004885998479153657,-5.931962889205958e-05,0.004945318108057626,0.009890636216103341,0.0,16.80717853597944,-82.36731366011104
D,common,46,native_common,plus,1.0,left,0.00011672675304191804,-0.00021665017271961344,0.00024055212893536078,-2.3901956216163623e-05,-4.780391243191097e-05,0.0,-0.06383334539300733,0.9006371038097523
D,common,46,native_common,plus,1.0,right,0.00011703965365294274,-0.00021630780994076615,0.00024055218158990194,-2.4244371650046665e-05,-4.848874329918247e-05,0.0,-0.06442130616668429,0.8992136696125747
D,common,46,native_common,minus,1.0,left,0.00011672675304589923,-0.00021665017269465944,0.0002405521289160456,-2.3901956221557746e-05,-4.780391244294392e-05,0.0,-0.0638333454493889,0.9006371037783328
D,common,46,native_common,minus,1.0,right,0.00011703965365752241,-0.00021630780991420753,0.00024055218157061173,-2.424437165507618e-05,-4.848874331148036e-05,0.0,-0.06442130622294151,0.899213669574277
D,common,46,native_differential,plus,1.0,left,-0.00042273449021693315,0.00017192276820442512,-5.827631283902889e-07,-0.00017134000507715207,-0.00034268001015318693,0.0,-0.5908275450021527,295.0131191026293
D,common,46,native_differential,plus,1.0,right,0.000421385687343059,-0.00016931869885414112,-5.713666290614659e-07,0.00016989006548320668,0.0003397801309664093,0.0,0.5788961699349393,-296.3398459799204
D,common,46,native_differential,minus,1.0,left,-0.00042273298683282324,0.00017192698377886846,-5.859571999058131e-07,-0.0001713410265779126,-0.00034268205315687525,0.0,-0.5908352352347634,293.4121874541418
D,common,46,native_differential,minus,1.0,right,0.00042138702274641376,-0.00016931432754551355,-5.746134907224276e-07,0.00016988894103603773,0.0003397778820722737,0.0,0.5788877140493831,-294.6577660970762
D,common,74,xi_common,plus,1.0,left,-0.0006074055267580453,-0.0010447673114184416,0.0006154736109363537,0.00042929370050090953,0.0008585874009829975,0.0,1.2312246040302455,1.6975013921863848
D,common,74,xi_common,plus,1.0,right,-0.0006162878372233116,-0.0010074379235593123,0.0006154734855104253,0.00039196443803980383,0.0007839288760886908,0.0,1.0933608176950216,1.6368502417676407
D,common,74,xi_common,minus,1.0,left,-0.0006074055267674128,-0.001044767311425901,0.0006154736109331444,0.0004292937004811766,0.0008585874009739332,0.0,1.2312246039464014,1.6975013922073556
D,common,74,xi_common,minus,1.0,right,-0.0006162878372170666,-0.001007437923542659,0.0006154734855102952,0.00039196443803582144,0.0007839288760681852,0.0,1.0933608176848963,1.636850241740929
D,common,74,xi_differential,plus,1.0,left,-0.001459429263395498,0.005127258202332688,-0.0001217912035232898,-0.00500546699881068,-0.010010933997620078,0.0,-17.044677404375008,42.09875634698212
D,common,74,xi_differential,plus,1.0,right,0.0015871757602842207,-0.004807109376520763,-0.0001217219784544702,0.004928831354985001,0.009857662709960234,0.0,16.373569723228343,-39.49253403171433
D,common,74,xi_differential,minus,1.0,left,-0.0014594292634752953,0.005127258202267289,-0.00012179120344431651,-0.005005466998858425,-0.010010933997681397,0.0,-17.04467740448692,42.09875637374331
D,common,74,xi_differential,minus,1.0,right,0.001587175760263404,-0.004807109376589458,-0.00012172197837345862,0.004928831354983163,0.00985766270994608,0.0,16.373569723348602,-39.49253405856279
D,common,74,native_common,plus,1.0,left,0.00011561973055334435,-0.00021632125857077092,0.00024085073031972692,-2.4529471748069518e-05,-4.9058943497025506e-05,0.0,-0.06598392526877106,0.8981548790971347
D,common,74,native_common,plus,1.0,right,0.00011932958099394181,-0.00021618794815915499,0.00024085084887075312,-2.4662900712376705e-05,-4.932580142397484e-05,0.0,-0.06447517392435209,0.8976009392234574
D,common,74,native_common,minus,1.0,left,0.00011561973055591174,-0.0002163212585710051,0.0002408507303177515,-2.4529471746744623e-05,-4.905894349349101e-05,0.0,-0.06598392526457886,0.8981548791054735
D,common,74,native_common,minus,1.0,right,0.00011932958099487856,-0.0002161879481564835,0.00024085084886895118,-2.4662900712230856e-05,-4.932580142469854e-05,0.0,-0.0644751739259064,0.897600939219081
D,common,74,native_differential,plus,1.0,left,-0.00042286619093357194,0.00017462787943037412,-1.1203850819882857e-06,-0.00017350749434732291,-0.0003470149886957087,0.0,-0.5913239728027264,155.86415977662932
D,common,74,native_differential,plus,1.0,right,0.0004225759444011559,-0.00016649192733286453,-1.1090208939406633e-06,0.0001676009482262201,0.0003352018964530253,0.0,0.5588795375365319,-150.12514934797292
D,common,74,native_differential,minus,1.0,left,-0.0004228661908412326,0.0001746278796953965,-1.1203852843893157e-06,-0.00017350749441128407,-0.0003470149888222913,0.0,-0.5913239732997333,155.86413185583768
D,common,74,native_differential,minus,1.0,right,0.00042257594448005115,-0.00016649192706125887,-1.1090210966149122e-06,0.00016760094815848422,0.00033520189631635797,0.0,0.5588795369905863,-150.12512166760902
D,common,101,xi_common,plus,1.0,left,0.19952908078866294,0.16145972843489842,-0.197967889353029,0.03650816091813891,0.0730163218362695,0.0,100.78973837361787,0.815585441470122
D,common,101,xi_common,plus,1.0,right,0.04442662058785074,0.03473765039898602,-0.04180354848804524,0.007065898088998697,0.014131796178057918,0.0,21.63346101303034,0.8309737248482653
D,common,101,xi_common,minus,1.0,left,0.19952908078118003,0.1614597284291197,-0.19796788934567933,0.036508160916582155,0.07301632183314177,0.0,100.78973836972978,0.8155854414712109
D,common,101,xi_common,minus,1.0,right,0.044426620589560484,0.03473765040078458,-0.041803548490171316,0.007065898089447162,0.014131796178833894,0.0,21.63346101431216,0.8309737248490271
D,common,101,xi_differential,plus,1.0,left,0.021689540565816845,0.02490733733538919,-0.022825738673509788,-0.002081598661904353,-0.004163197323783757,0.0,-7.557033498031274,1.0911952376067104
D,common,101,xi_differential,plus,1.0,right,-0.0021017743801809985,-0.0063558056188350864,0.004767610526668076,0.0015881950921462517,0.0031763901843132624,0.0,9.203357607333373,1.333121819260045
D,common,101,xi_differential,minus,1.0,left,0.021689540535496654,0.024907337310875466,-0.02282573864349491,-0.0020815986673503543,-0.00416319733473091,0.0,-7.5570335126258215,1.0911952379676348
D,common,101,xi_differential,minus,1.0,right,-0.0021017743576268177,-0.006355805599966846,0.004767610503669806,0.0015881950962972923,0.0031763901925943327,0.0,9.203357618360997,1.3331218217332452
D,common,101,native_common,plus,1.0,left,8.776535054266787e-11,7.018607917075315e-11,-8.590433919763996e-11,1.571892345723257e-11,3.1437183484119376e-11,0.0,4.241911710778368e-08,0.8170260062099559
D,common,101,native_common,plus,1.0,right,-4.5647929880487936e-11,-3.946509785635044e-11,4.7802872771285365e-11,-8.33863256351775e-12,-1.6676407478452673e-11,0.0,-2.2112089936854318e-08,0.8255800450565529
D,common,101,native_common,minus,1.0,left,8.759465375263176e-11,7.004202773330803e-11,-8.575085086448553e-11,1.5709281252760005e-11,3.141810438393751e-11,0.0,4.2361989471828565e-08,0.8168085450720182
D,common,101,native_common,minus,1.0,right,-4.5573267382081895e-11,-3.9386272021602053e-11,4.772571227107392e-11,-8.337925016902634e-12,-1.6677365266374496e-11,0.0,-2.2118911147117615e-08,0.8252631578947368
D,common,110,xi_common,plus,1.0,left,0.07849190381687965,0.06647367318146635,-0.07602576951530882,0.00955209633378831,0.019104192667630776,0.0,27.123172751396396,0.8743571239759826
D,common,110,xi_common,plus,1.0,right,0.052174848837649446,0.04179020378831666,-0.04955125857714071,0.007761054788816967,0.015522109577641018,0.0,21.573971941057835,0.8433732056120886
D,common,110,xi_common,minus,1.0,left,0.0784919038166132,0.06647367318131092,-0.07602576951504236,0.00955209633377382,0.019104192667505265,0.0,27.123172751356606,0.8743571239770026
D,common,110,xi_common,minus,1.0,right,0.052174848840980115,0.041790203790881275,-0.04955125858048248,0.007761054789593613,0.015522109579194823,0.0,21.573971942945036,0.8433732056069677
D,common,110,xi_differential,plus,1.0,left,0.008553123826127162,0.008913343878247382,-0.01103779707194441,0.002124453193686801,0.00424890638738383,0.0,0.4289399124445481,0.8075292397704149
D,common,110,xi_differential,plus,1.0,right,0.01696397564522334,0.015119976593847007,-0.014280144370637515,-0.0008398322232127061,-0.001679664446422197,0.0,2.8447835868803395,1.0588111857563802
D,common,110,xi_differential,minus,1.0,left,0.008553123826371412,0.008913343878580449,-0.011037797072255273,0.0021244531937286894,0.004248906387403514,0.0,0.4289399125241289,0.8075292397778472
D,common,110,xi_differential,minus,1.0,right,0.016963975640471585,0.015119976590149964,-0.01428014436588576,-0.0008398322242794455,-0.0016796644485436493,0.0,2.8447835842996483,1.0588111858498086
D,common,110,native_common,plus,1.0,left,-2.5424107263916085e-13,-2.19824158875781e-13,2.9753977059954195e-13,-7.885757623483555e-14,-1.565731879585965e-13,0.0,-2.1032064978498966e-10,
D,common,110,native_common,plus,1.0,right,-2.819411371035585e-12,-2.223221606811876e-12,2.8599345114344032e-12,-6.355424563899167e-13,-1.272255361012444e-12,0.0,-1.5523937690886669e-09,0.7773680124223602
D,common,110,native_common,minus,1.0,left,-2.575717417130363e-13,-2.220446049250313e-13,3.019806626980426e-13,-7.884628559727986e-14,-1.5878234337029113e-13,0.0,-2.1032064978498966e-10,
D,common,110,native_common,minus,1.0,right,-2.824962486158711e-12,-2.228217610422689e-12,2.8632651805082787e-12,-6.35053195432656e-13,-1.2701007655182456e-12,0.0,-1.5515411178057548e-09,0.7782086079875921
D,common,110,native_differential,plus,1.0,left,2.6645352591003757e-13,2.4091839634365897e-13,-2.886579864025407e-13,4.717228370769957e-14,9.491187376658128e-14,0.0,1.1624479157035239e-10,
D,common,110,native_differential,plus,1.0,right,-2.3592239273284576e-13,-2.0594637106796654e-13,2.5368596112684827e-13,-4.7593800503984665e-14,-9.533339056286638e-14,0.0,-1.1084466677857563e-10,
D,common,110,native_differential,minus,1.0,left,2.6756374893466273e-13,2.4202861936828413e-13,-2.886579864025407e-13,4.8303229236195165e-14,9.493259627045175e-14,0.0,1.190869625133928e-10,
D,common,110,native_differential,minus,1.0,right,-2.3370194668359545e-13,-2.0483614804334138e-13,2.5146551507759796e-13,-4.6532480581311595e-14,-9.316184761556816e-14,0.0,-1.0857093002414331e-10,
D,own,0,xi_common,plus,1.0,left,-0.0006145175639030165,-0.0010279392972751182,0.0006176140540784589,0.0004103252432024415,0.0008206504863991008,0.0,1.1615328866503432,1.6643716095627148
D,own,0,xi_common,plus,1.0,right,-0.0006138141769246666,-0.0010293377536140511,0.000617614080197618,0.00041172367342490716,0.0008234473468413403,0.0,1.16878355543939,1.6666358274809632
D,own,0,xi_common,minus,1.0,left,-0.0006145175639014119,-0.0010279392972817535,0.0006176140540763693,0.00041032524320246404,0.0008206504864078483,0.0,1.1615328866491996,1.6643716095790895
D,own,0,xi_common,minus,1.0,right,-0.0006138141769237342,-0.00102933775361848,0.0006176140801954555,0.0004117236734229995,0.0008234473468460241,0.0,1.1687835554292203,1.66663582749397
D,own,0,xi_differential,plus,1.0,left,-0.001530860941970991,0.0049203624959910965,1.7489908334327229e-06,-0.0049221114868195255,-0.009844222973644054,0.0,-16.926828605533988,-2813.2580239622876
D,own,0,xi_differential,plus,1.0,right,0.001530459742112196,-0.004922544220487338,1.8196959869901986e-06,0.004920724524500778,0.009841449049001125,0.0,16.974618871979708,2705.1464946236933
D,own,0,xi_differential,minus,1.0,left,-0.0015308609440651058,0.0049203624897188126,1.748995371548674e-06,-0.004922111485105793,-0.009844222970196154,0.0,-16.92682859368156,-2813.2507208192346
D,own,0,xi_differential,minus,1.0,right,0.0015304597399516846,-0.004922544226743249,1.8197005245516873e-06,0.00492072452620921,0.009841449052427908,0.0,16.97461888377991,2705.1397525732964
D,own,0,native_common,plus,1.0,left,0.0001176000450106812,-0.0002167902241034625,0.00024079680693168693,-2.400658282792805e-05,-4.801316565615247e-05,0.0,-0.06379982335630599,0.9003035665874298
D,own,0,native_common,plus,1.0,right,0.00011524848161788802,-0.0002164354861852318,0.00024079680681368792,-2.4361320628134136e-05,-4.8722641256590267e-05,0.0,-0.06483671184606576,0.8988303833808509
D,own,0,native_common,minus,1.0,left,0.0001176000450106812,-0.00021679022410423622,0.00024079680693166753,-2.4006582827923876e-05,-4.801316565535517e-05,0.0,-0.06379982335630849,0.9003035665907155
D,own,0,native_common,minus,1.0,right,0.00011524848161789994,-0.00021643548618545296,0.00024079680681366648,-2.4361320628138754e-05,-4.8722641256352284e-05,0.0,-0.06483671184610573,0.8988303833818494
D,own,0,native_differential,plus,1.0,left,-0.0004229801086337256,0.0001697326922697924,-3.2840599731080646e-08,-0.00016969985166991815,-0.00033939970333997946,0.0,-0.5847452084022262,5168.379799993598
D,own,0,native_differential,plus,1.0,right,0.0004207769372922615,-0.00016997572722221495,-2.1428221346821008e-08,0.00016999715544380861,0.00033999431088737036,0.0,0.5875344802237104,-7932.330195358551
D,own,0,native_differential,minus,1.0,left,-0.0004229801087384747,0.0001697326919569521,-3.284037275909753e-08,-0.00016969985158416667,-0.0003393997031683597,0.0,-0.5847452078091819,5168.415511055133
D,own,0,native_differential,minus,1.0,right,0.00042077693718417953,-0.00016997572753467795,-2.1427994389869946e-08,0.0001699971555292564,0.0003399943110583242,0.0,0.5875344808140137,-7932.414226085188
D,own,103,xi_common,plus,1.0,left,-0.000601465839702997,-0.001031991451242928,0.0006086865011124126,0.00042330495012463196,0.0008466099002551472,0.0,1.2122366075573154,1.6954400160951475
D,own,103,xi_common,plus,1.0,right,-0.0006098759107092677,-0.0010060954527449373,0.0006086863014655164,0.00039740915128163445,0.0007948183025610553,0.0,1.1205123116404536,1.6528964925325087
D,own,103,xi_common,minus,1.0,left,-0.0006014658396891193,-0.001031991451267214,0.0006086865011250761,0.00042330495015169213,0.0008466099002938301,0.0,1.2122366076791735,1.6954400160997738
D,own,103,xi_common,minus,1.0,right,-0.0006098759107092677,-0.0010060954527938565,0.0006086863014792207,0.0003974091512989748,0.0007948183026136106,0.0,1.1205123117253635,1.652896492575663
D,own,103,xi_differential,plus,1.0,left,-0.0015146927114156883,0.004972509904263567,-1.3098982109063795e-05,-0.004959410922138434,-0.009918821844292937,0.0,-17.090013905456303,379.6104050575698
D,own,103,xi_differential,plus,1.0,right,0.0015329283093196144,-0.005009828380449569,-1.3028755546651283e-05,0.005022857136032436,0.010045714272028656,0.0,17.234460613368796,-384.52086713202783
D,own,103,xi_differential,minus,1.0,left,-0.0015146927228204543,0.004972509870956182,-1.3098961641408446e-05,-0.004959410909312016,-0.00991882181862679,0.0,-17.09001384306461,379.61099567137296
D,own,103,xi_differential,minus,1.0,right,0.0015329283002157856,-0.005009828420838094,-1.30287350534955e-05,0.005022857155886872,0.010045714311778461,0.0,17.23446070151553,-384.52147505248405
D,own,103,native_common,plus,1.0,left,0.00012148633045369617,-0.00021200546580229726,0.0002351169353062392,-2.3111469504332496e-05,-4.622293900827441e-05,0.0,-0.06281069401934403,0.901702233938022
D,own,103,native_common,plus,1.0,right,0.00011872539797813664,-0.0002111697004571894,0.0002351169315838609,-2.3947231125997884e-05,-4.789446225266934e-05,0.0,-0.06601171809691664,0.898147568678481
D,own,103,native_common,minus,1.0,left,0.00012148632988859265,-0.00021200546745042334,0.00023511693631956057,-2.3111468869419015e-05,-4.6222937738556245e-05,0.0,-0.06281069093189373,0.9017022370616248
D,own,103,native_common,minus,1.0,right,0.00011872539752655342,-0.00021116970245517452,0.00023511693259807565,-2.3947230143735476e-05,-4.789446028663659e-05,0.0,-0.06601171373672443,0.8981475733020127
D,own,103,native_differential,plus,1.0,left,-0.0004206889324859242,0.00017163975300505882,-4.459744540157018e-07,-0.00017119377855103482,-0.00034238755710207794,0.0,-0.5903142042194176,384.8645397949537
D,own,103,native_differential,plus,1.0,right,0.0004186852866165658,-0.0001731950901511653,-4.3466698211244714e-07,0.00017362975713415313,0.0003472595142674309,0.0,0.5960849871105722,-398.4546728381596
D,own,103,native_differential,minus,1.0,left,-0.0004206889330511665,0.00017163975136123485,-4.4597344225558166e-07,-0.00017119377791847498,-0.0003423875558374543,0.0,-0.5903142011420748,384.86540923410035
D,own,103,native_differential,minus,1.0,right,0.00041868528616650913,-0.00017319509214748507,-4.346659697018057e-07,0.00017362975811674393,0.0003472595162339308,0.0,0.5960849914706579,-398.4556054993269
D,own,110,xi_common,plus,1.0,left,-0.0005913096498999515,-0.0010185876381609005,0.0005983228256286471,0.00042026481252792,0.0008405296250601733,0.0,1.2074093203516156,1.7024047797118362
D,own,110,xi_common,plus,1.0,right,-0.0006000674604739187,-0.0009909465712873433,0.0005983226187897608,0.00039262395252095733,0.0007852479050185398,0.0,1.1097747145555559,1.6562077718067065
D,own,110,xi_common,minus,1.0,left,-0.0005913096499166048,-0.0010185876379326109,0.0005983228255811157,0.00042026481237389195,0.0008405296247253871,0.0,1.2074093197661284,1.702404779465528
D,own,110,xi_common,minus,1.0,right,-0.0006000674604350609,-0.000990946571220383,0.0005983226187408416,0.00039262395250021573,0.0007852479049797571,0.0,1.1097747144319214,1.6562077718302057
D,own,110,xi_differential,plus,1.0,left,-0.0015081935023364412,0.005009355246308675,-1.3579029280695598e-05,-0.004995776217058912,-0.009991552434086892,0.0,-17.248361201144036,368.9037811730874
D,own,110,xi_differential,plus,1.0,right,0.00152555741690652,-0.005035440923208817,-1.3509602781423824e-05,0.005048950525998737,0.010097901051988978,0.0,17.367590863369742,-372.73049435122726
D,own,110,xi_differential,minus,1.0,left,-0.0015081935023808501,0.0050093552464991475,-1.3579029294226441e-05,-0.004995776217213885,-0.009991552434418807,0.0,-17.24836120171247,368.9037808195196
D,own,110,xi_differential,minus,1.0,right,0.0015255574169481534,-0.005035440923292431,-1.3509602799985365e-05,0.005048950526040993,0.010097901052133408,0.0,17.367590863481297,-372.7304938453028
D,own,113,xi_common,plus,1.0,left,-0.0005826274113551744,-0.0010068092573464749,0.0005896222798841902,0.0004171869774766109,0.0008343739549388956,0.0,1.2014215213483226,1.7075495477277858
D,own,113,xi_common,plus,1.0,right,-0.000591933986787696,-0.0009769518662092191,0.000589622060463181,0.00038732980572976243,0.0007746596114758006,0.0,1.0961362055851964,1.656911997902129
D,own,113,xi_common,minus,1.0,left,-0.0005826274113773788,-0.0010068092572423915,0.000589622279863547,0.00041718697736860657,0.000834373954747451,0.0,1.2014215209674717,1.707549547611043
D,own,113,xi_common,minus,1.0,right,-0.0005919339867738183,-0.000976951866204362,0.0005896220604491298,0.00038732980574904133,0.0007746596115042735,0.0,1.0961362056306712,1.6569119979333768
D,own,113,xi_differential,plus,1.0,left,-0.0015010127479508917,0.005023398228526377,-1.4419500841272859e-05,-0.005008978727709854,-0.010017957455394959,0.0,-17.322333227663478,348.3753206038819
D,own,113,xi_differential,plus,1.0,right,0.0015187071488509396,-0.005039741275725956,-1.4350898223589037e-05,0.005054092173954986,0.01010818434790453,0.0,17.42029295400158,-351.17950090691676
D,own,113,xi_differential,minus,1.0,left,-0.0015010127480202806,0.005023398228436171,-1.4419500738403757e-05,-0.0050089787276775335,-0.010017957455375301,0.0,-17.322333227491526,348.3753230829449
D,own,113,xi_differential,minus,1.0,right,0.001518707148842613,-0.005039741276094412,-1.435089812991397e-05,0.0050540921741894455,0.010108184348413771,0.0,17.42029295484855,-351.1795032249054
