name,targetYawDeg,speedRef,yawRateRef,turnEndTime,actualYawDeg,finalYawErrorDeg,yawRmseDeg,yawRateRmse,forwardVelocityRmse,lateralVelocityRms,maxAbsLateralVelocity,pathRmse,actualRadius,referenceRadius,radiusErrorPercent,circleFitRmse,actualCurvature,referenceCurvature,curvatureErrorPercent,closureError,referenceClosureError,wrapCrossingCount,maxUnwrappedYawStep,maxYawRateStep,maxWrenchJumpAtWrap,forwardDirectionCorrectRatio,wheelDirectionCorrectRatio,maxAbsRollDeg,maxAbsPitchDeg,maxAbsXiCommon,maxAbsXiDelta,finalXiDelta,finalAbsYawRate,maxWrenchSlackNorm,maxRollingResidual,maxLateralResidual,maxNormalResidual,qpFeasibleRatio,maxDynamicsResidual,maxWrenchResidual,minFrictionMargin,minTorqueMargin,nmpcStatusMax,nmpcFaultRatio,maxNmpcSolveTimeMs,p99NmpcSolveTimeMs,nmpcDeadlineMissRatio,maxQpSolveTimeMs,simulationWallTime,controlStable,realtimePass,continuousTurn,failureReason,simulationCompleted,simulationError,mirrorYawRmseDifferenceDeg,mirrorRadiusMagnitudeDifference,mirrorXiDeltaPeakDifference
C0_90_left_continuous,90,0.1,0.08,22.0849540849362,11.5085199186135,-0.174170207370379,0.154484688745541,0.003278507792499,0.0221152885728282,0.0056262317084413,0.00641713906951802,0.0209893697211418,1.54950202480148,1.25,23.9601619841181,6.37476660166733e-05,0.646526618222388,0.8,-19.1841727222015,0.329416558444403,0.279444201695726,0,0.000410692841893191,0.00168965743142487,0,1,1,0.0574309887100102,0.088907405332243,0.0803081771428914,7.21926779111287e-05,-7.21113908911525e-05,0.0796197953182171,0.000849026164434268,0.0346143320203417,0.0587516249529177,0.177324657579194,1,8.5265128291212e-14,4.32223701274381e-14,11.4698538548213,44.9132932264189,0,0,15.8265,11.869105,0,5.3723,32.1522283,1,1,1,ok,1,,NaN,NaN,NaN
