name,targetYawDeg,speedRef,yawRateRef,turnEndTime,actualYawDeg,finalYawErrorDeg,yawRmseDeg,yawRateRmse,forwardVelocityRmse,lateralVelocityRms,maxAbsLateralVelocity,pathRmse,actualRadius,referenceRadius,radiusErrorPercent,circleFitRmse,actualCurvature,referenceCurvature,curvatureErrorPercent,closureError,referenceClosureError,wrapCrossingCount,maxUnwrappedYawStep,maxYawRateStep,maxWrenchJumpAtWrap,forwardDirectionCorrectRatio,wheelDirectionCorrectRatio,maxAbsRollDeg,maxAbsPitchDeg,maxAbsXiCommon,maxAbsXiDelta,finalXiDelta,finalAbsYawRate,maxWrenchSlackNorm,maxRollingResidual,maxLateralResidual,maxNormalResidual,qpFeasibleRatio,maxDynamicsResidual,maxWrenchResidual,minFrictionMargin,minTorqueMargin,nmpcStatusMax,nmpcFaultRatio,maxNmpcSolveTimeMs,p99NmpcSolveTimeMs,nmpcDeadlineMissRatio,maxQpSolveTimeMs,simulationWallTime,controlStable,realtimePass,continuousTurn,failureReason,simulationCompleted,simulationError,mirrorYawRmseDifferenceDeg,mirrorRadiusMagnitudeDifference,mirrorXiDeltaPeakDifference
C1_360_left_continuous,360,0.1,0.08,80.9898163397448,360.125021759433,0.122277222972978,0.117771410159512,0.000906202860048566,0.0181950871292326,0.00572367997290026,0.0107072588138212,0.352253839958318,1.45343490960841,1.25,16.2747927686728,0.0970520242908038,0.696352824475461,0.8,-12.9558969405674,0.498360686293311,0.0250182572595257,1,0.00042513383629128,0.00394172255946135,0.000917034263599493,1,1,0.0576765280975779,0.590965762609845,0.120780261693406,0.00128178713361088,-0.000562905232594266,0.0816941140083404,0.0736623096509261,0.0422031043933244,0.0421868321038333,4.14643896973183,1,4.51416681812589e-13,5.46229728115577e-14,3.72880728562306,44.2575905112933,0,0,5.8716,4.3082,0,2.0733,224.2492969,0,1,1,wrench/contact residual,1,,NaN,NaN,NaN
