scenario,episode,tick,time_s,status,safety_latched,command_accepted,contact_left,contact_right,x,dx,pitch,dtheta,height,zoh_ctrl_max_difference,q0,q1,q2,q3,q4,q5,dq0,dq1,dq2,dq3,dq4,dq5,tau0,tau1,tau2,tau3,tau4,tau5,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5
hold,0,0,0.01,0,0,1,2,2,0,0.01,0,0,0.31546266611158202,0,-0.96446364670955909,1.6404600368321116,0,-0.9835428589682198,1.6391027017950901,0,-0,-0,-0,-0,-0,-0,-0.1558228810012853,-1.9558769180289441,-0.055629260102553806,0.15272937105260695,-4.4283698307504933,-0.055629260102553806,0.1558228810012853,1.9558769180289441,0.055629260102553806,-0.15272937105260695,4.4283698307504933,0.055629260102553806
hold,0,1,0.020000000000000004,0,0,1,2,2,9.4159362674706149e-05,0.0090232036978714469,-1.8406121114557443e-05,-0.0030775970438753483,0.31545878598204297,0,-0.96429521447850464,1.6405120875194323,-0.0023365484653849267,-0.98337686026522297,1.6391565255379044,-0.0023254447265046154,0.028479930085910862,0.0084826292465025981,-0.36923288786956043,0.028114548534792297,0.0088583615325214752,-0.36811316704242819,-0.18565026893563175,-1.9647759527740125,-0.047807407585356766,0.12328683289384003,-4.4376587822255287,-0.047807407585356766,0.18565026893563175,1.9647759527740125,0.047807407585356766,-0.12328683289384003,4.4376587822255287,0.047807407585356766
hold,0,2,0.030000000000000013,0,0,1,2,2,0.00018381376589879372,0.0089200982947055165,-0.00040149855627691561,-0.061806409032136855,0.31544716355118452,0,-0.96422367578397095,1.6406455799553896,-0.0073672363093334895,-0.98330481432677153,1.6392971122047411,-0.0073890659698273298,-0.0068684432448415647,0.01644806287028153,-0.58613643502477375,-0.0063101980376057947,0.017425717437468506,-0.59413440873553125,-0.15087420516114886,-1.9738093258854497,0.004612522771795087,0.15713521195862654,-4.4473508314651697,0.004612522771795087,0.15087420516114886,1.9738093258854497,-0.004612522771795087,-0.15713521195862654,4.4473508314651697,-0.004612522771795087
hold,0,3,0.040000000000000022,0,0,1,2,2,0.0002722931354817576,0.0087904358395901657,-0.00096532439412754174,-0.052773829859919505,0.31543639159101677,0,-0.96426104878940122,1.6407689440547526,-0.012947007862011889,-0.98331721364714919,1.6394305742593285,-0.013181427279349657,-0.001311006247092605,0.0096747898854462333,-0.54046097377372571,0.0027885383994285789,0.010735419311353224,-0.57265997948121239,-0.15613265811545562,-1.9680229656955182,0.021657089932093122,0.14813567008461348,-4.4417282297757534,0.021657089932093122,0.15613265811545562,1.9680229656955182,-0.021657089932093122,-0.14813567008461348,4.4417282297757534,-0.021657089932093122
hold,0,4,0.050000000000000031,0,0,1,2,2,0.00036197715171065736,0.0090788905428882231,-0.0015143130026838848,-0.05631986902659477,0.31543199340878897,0,-0.964387257778205,1.6408280551881098,-0.017615635316456144,-0.9833704083706778,1.6394998217743411,-0.018383677056152244,-0.019791593084026317,0.003507998689504532,-0.42046674538456508,-0.010077678600048873,0.0045099579882427378,-0.48980020949310726,-0.13664239936809169,-1.9623290635664343,0.043706120612952502,0.16142744487231978,-4.436056748572744,0.043706120612952502,0.13664239936809169,1.9623290635664343,-0.043706120612952502,-0.16142744487231978,4.436056748572744,-0.043706120612952502
hold,0,5,0.060000000000000039,0,0,1,2,2,0.00045397304696959129,0.0092743254699399931,-0.0019056280747569317,-0.027673950827598957,0.31543583771046596,0,-0.96456521867764433,1.6408076222189223,-0.0206258443782633,-0.98340994309822438,1.6394877546755644,-0.022353739789105161,-0.016079628669100614,-0.0056044388612826101,-0.22478742886461583,0.00073696106479674561,-0.0048642021112916848,-0.33999806655286174,-0.13893067658750272,-1.953053162262147,0.039768456231765927,0.15092908302784686,-4.426586051682996,0.039768456231765927,0.13893067658750272,1.953053162262147,-0.039768456231765927,-0.15092908302784686,4.426586051682996,-0.039768456231765927
hold,0,6,0.070000000000000048,0,0,1,2,2,0.0005482870427888642,0.0095336746086018848,-0.0020844639706979551,-0.011356466985596907,0.31544670423180327,0,-0.96476010758624575,1.6407221291042249,-0.021930008805957923,-0.98339218910467552,1.6394088867430914,-0.025100424153270098,-0.021470887087901829,-0.010450198575937453,-0.069668036725784685,0.0029100098098772606,-0.0098267565193510785,-0.23431173514387219,-0.13198030689989015,-1.9475234576299127,0.034838167420588206,0.14861400233437541,-4.420992553815152,0.034838167420588206,0.13198030689989015,1.9475234576299127,-0.034838167420588206,-0.14861400233437541,4.420992553815152,-0.034838167420588206
hold,0,7,0.080000000000000057,0,0,1,2,2,0.00064423107946705305,0.0096349323320682728,-0.0020755320918242788,0.0090601747464118081,0.31546161440472087,0,-0.96495044180346246,1.6405995341289095,-0.021947294000202528,-0.98329451966507964,1.6392927904306074,-0.027056948513284228,-0.017224840240410818,-0.013448103869784237,0.042362597133379698,0.014637625446382144,-0.012770270072221722,-0.17188242875363091,-0.13470368000964753,-1.9435447925335427,0.020784866685633611,0.13610503118110348,-4.4171202697624095,0.020784866685633611,0.13470368000964753,1.9435447925335427,-0.020784866685633611,-0.13610503118110348,4.4171202697624095,-0.020784866685633611
hold,0,8,0.090000000000000066,0,0,1,2,2,0.00074090460874835784,0.009690356535504735,-0.001953585722701939,0.014283814280921261,0.31547722659794608,0,-0.96513222265492771,1.6404692011610442,-0.021300000969025085,-0.98311571072776816,1.6391707973233784,-0.028835980754408335,-0.01876020678163726,-0.012781151007749453,0.079632249944229391,0.020210433159464865,-0.011840356129477137,-0.18270277946425356,-0.13171406665669907,-1.9431690816526557,0.012086553154591924,0.12910175196952892,-4.4170742388473228,0.012086553154591924,0.13171406665669907,1.9431690816526557,-0.012086553154591924,-0.12910175196952892,4.4170742388473228,-0.012086553154591924
hold,0,9,0.10000000000000007,0,0,1,2,2,0.00083757841013389067,0.0096533437491019298,-0.0018051469659439729,0.015215170053199861,0.31549094464189048,0,-0.96531598798445295,1.640352938203647,-0.020550817761645124,-0.98286916881712627,1.6390659538507348,-0.030987538018143045,-0.018151032419446569,-0.01088075863601411,0.072269157679643342,0.027736920481468141,-0.009612766100186583,-0.23726733690031518,-0.13085311838268782,-1.9441393703652134,0.0055586308142603468,0.11960292936239056,-4.4184630810954646,0.0055586308142603468,0.13085311838268782,1.9441393703652134,-0.0055586308142603468,-0.11960292936239056,4.4184630810954646,-0.0055586308142603468
hold,0,10,0.11000000000000008,0,0,1,2,2,0.00093390046638316959,0.0096183602229152482,-0.0016987060525371475,0.0075927878583619728,0.31550146777149007,0,-0.96551982284421578,1.640261611577736,-0.020052740924911095,-0.9825729430502651,1.6389890171065526,-0.033865307198792653,-0.021944659156465325,-0.0079865114736466566,0.035542604713466375,0.03101242085569449,-0.0064527329806143528,-0.32202036342530671,-0.12542881276756643,-1.9463030045202925,0.006065120852011871,0.11395762285327486,-4.4210076202615793,0.006065120852011871,0.12542881276756643,1.9463030045202925,-0.006065120852011871,-0.11395762285327486,4.4210076202615793,-0.006065120852011871
