tick,time_s,profile,status,solver_status,hard,wbc_time_s,contact_left,contact_right,planner_xi,planner_dxi,planner_ddxi,xi_common,dxi_common,xi_differential,dxi_differential,common_error,differential_error,max_normalized_slack,max_wrench_residual,max_torque,tau0,tau1,tau2,tau3,tau4,tau5
62,0.63000000000000045,step,0,0,4.0128039779929736e-09,0.00026264799999999998,1,1,-0.0086712730865109566,0.020096942592356268,-0.10197329863806601,-0.0086691296209517391,0.01546138338961307,-0.0015471015259500972,0.00070550176697900188,-2.1434655592175028e-06,-3.6421648180560463e-05,3.987290730509763e-05,0.0019936454900770506,3.2565660214553422,-0.036135503771710778,-3.1477184408570675,3.5271708278975784e-06,0.026778560489111626,-3.2565660214553422,3.5499376608006421e-06
63,0.64000000000000046,step,0,0,5.3986987103016304e-09,0.00026855,1,1,-0.0084811117038932193,0.019016138261773806,-0.10808043305824619,-0.0084715637596122391,0.02069573511061366,-0.0015524981340674436,-0.00084240320089780732,-9.5479442809801723e-06,-3.1025040063214094e-05,1.0187134819964867e-05,0.0005093568044107061,3.2551019844807501,-0.053979157910770001,-3.1582884493191967,3.6407839716109555e-06,0.02977262713989624,-3.2551019844807501,3.6536774027216689e-06
64,0.65000000000000047,step,0,0,9.4975194375734873e-10,0.00031410999999999999,1,1,-0.0083020449152154466,0.017906678867777213,-0.11094593939965924,-0.0082789111135987033,0.018333723700946179,-0.0015565111834246028,-0.00012354981746617866,-2.3133801616743305e-05,-2.7011990706054916e-05,1.5463479455470034e-05,0.00077317399812494721,3.2577152562275451,-0.049280582109524976,-3.1564802448605445,3.9529187867917497e-06,0.026215509551191028,-3.2577152562275451,3.9699129657864517e-06
65,0.66000000000000048,step,0,0,6.4032912305833634e-10,0.00026226400000000001,1,1,-0.0081341120542773281,0.0167932860938118,-0.11133927739654138,-0.0081066504718592582,0.016528023216460776,-0.0015555511678018805,0.00023884585871340736,-2.7461582418069827e-05,-2.7972006328777152e-05,3.6594488895102166e-05,0.0018297244577181529,3.2593239314279381,-0.046638310652417116,-3.1559520541643273,4.1641937754309711e-06,0.024029824502340369,-3.2593239314279381,4.1835954188897473e-06
66,0.67000000000000048,step,0,0,3.4323788256074295e-10,0.000276896,1,1,-0.0079771667492769087,0.015694530500041982,-0.10987555937698179,-0.0079496538811317276,0.015200255509966322,-0.0015520334974630208,0.00043035462437189531,-2.7512868145181113e-05,-3.148967666763685e-05,5.7455532268346048e-05,0.0028727766200590779,3.2604007206961594,-0.045160965037034574,-3.1561356500250097,4.2959804112151644e-06,0.022316641199123362,-3.2604007206961594,4.3169971179715247e-06
67,0.68000000000000049,step,0,0,9.7466146264935105e-11,0.00027147299999999999,1,1,-0.0078309259071297453,0.014624084214716407,-0.10704462853255749,-0.007803797533937288,0.014238829594490694,-0.0015470877075989715,0.00054483095979164509,-2.7128373192457367e-05,-3.6435466531686139e-05,7.9974068179867219e-05,0.003998703412491247,3.2611954874971483,-0.044332154998764542,-3.1567186334494113,4.3588518624164132e-06,0.020658824991032221,-3.2611954874971483,4.3811493715414539e-06
68,0.6900000000000005,step,0,0,1.0117651161323238e-10,0.00027016200000000001,1,1,-0.0076950085457018437,0.013591736142790191,-0.10323480719262156,-0.007665971193278622,0.013551607235601476,-0.0015411867580175558,0.00063070132630174691,-2.9037352423221668e-05,-4.2336416113101898e-05,0.00010497269090345035,0.0052486345473065762,3.2618574380260328,-0.043846845054808313,-3.1575203312304412,4.3604443319511627e-06,0.018847313316435785,-3.2618574380260328,4.3839392891023599e-06
69,0.70000000000000051,step,0,0,2.7141611180780956e-10,0.00028155500000000001,1,1,-0.0075689664122398879,0.012604213346195532,-0.098752279659465939,-0.0075337955428249493,0.013079710483589427,-0.0015344604113257496,0.00071366508139095175,-3.5170869414938646e-05,-4.9062762804908105e-05,0.00013275689798763519,0.0066378449011389911,3.262492987496441,-0.043524482813506245,-3.1584300854816054,4.3054352854534535e-06,0.016754310341074038,-3.262492987496441,4.3301937173021109e-06
70,0.71000000000000052,step,0,0,4.3329173582407066e-10,0.00030913799999999998,1,1,-0.0074523079688456739,0.011665844339421401,-0.093836900677413126,-0.0074053029162095361,0.012794783072659362,-0.0015268522611228395,0.00080803445338275409,-4.7005052636137773e-05,-5.6670913007818204e-05,0.00016336200911163629,0.0081681004578397273,3.2631928082345576,-0.043258815614903773,-3.1593746588640399,4.1961636102477288e-06,0.014276680310024799,-3.2631928082345576,4.2223521765397317e-06
71,0.72000000000000053,step,0,0,6.0356841746767032e-10,0.00039313599999999998,1,1,-0.0073445170332749271,0.010779093557074662,-0.088675078234673813,-0.007278674855153983,0.012691624641400334,-0.0015181980065053845,0.00092249562284148212,-6.5842178120944193e-05,-6.5325167625273229e-05,0.00019649735782671529,0.0098248678947259246,3.264044393197743,-0.042987731766712972,-3.1603003447797802,4.0332567138305869e-06,0.011311445979987116,-3.264044393197743,4.0611209567987455e-06
72,0.73000000000000054,step,0,0,7.9511142114796485e-10,0.00045429699999999999,1,1,-0.0072450671239603099,0.0099449909314617141,-0.083410262561294829,-0.0071520516415948506,0.012781273244683505,-0.0015082633032204558,0.0010630985596573189,-9.3015482365459319e-05,-7.5259870910201858e-05,0.00023186392192620339,0.011593196101420072,3.2651378983048822,-0.042674898609774248,-3.1611627816396326,3.8160439955181046e-06,0.0077450464348734049,-3.2651378983048822,3.8459009587015739e-06
73,0.74000000000000055,step,0,0,1.017599338126729e-09,0.00028553900000000002,1,1,-0.0071534323623773047,0.0091634761583004945,-0.078151477316121959,-0.0070234000260537433,0.013085996733407088,-0.0014967603295405964,0.001234855945617841,-0.00013003233632356143,-8.6762844590061294e-05,0.00026911857660396856,0.013455928837625445,3.266568780123956,-0.042298451191877431,-3.1619207511166252,3.5427269040585289e-06,0.0034480108622923587,-3.266568780123956,3.5749659484457522e-06
74,0.75000000000000056,step,0,0,1.2782973568548073e-09,0.00040815300000000002,1,1,-0.0070690956258238234,0.0084336736553481065,-0.072980250295238788,-0.0068904205134314913,0.013636051071633917,-0.0014833527563275634,0.0014426315954463864,-0.00017867511239233209,-0.00010017041780309432,0.00030790405145179509,0.015395202582975271,3.268438607519176,-0.041843681689240568,-3.1625317790066636,3.2103428884361814e-06,-0.0017283636530162571,-3.268438607519176,3.245431694094843e-06
75,0.76000000000000056,step,0,0,1.760916856774486e-09,0.000425783,1,1,-0.0069915545129164078,0.0077541112907415707,-0.067956236460653574,-0.0067497714170671793,0.014675426266063808,-0.0014675900227084145,0.0017120969431809671,-0.00024178309584922848,-0.00011593315142224316,0.00034863855595295383,0.017431927812398169,3.271061049894886,-0.041395623009920161,-3.1629947822498901,2.8082063993384186e-06,-0.0083250778844546919,-3.271061049894886,2.8468307606663894e-06
76,0.77000000000000057,step,0,0,3.105496193533952e-09,0.00042444899999999997,1,1,-0.0069203255773239601,0.0071228935592447321,-0.063121773149683869,-0.0065912372519685639,0.017142548951000258,-0.0014484727750563656,0.0020980182513129497,-0.00032908832535539622,-0.00013505039907429212,0.00039326608187202015,0.019663304115526407,3.275345131323836,-0.041682793911682274,-3.1636682984467401,2.3091593975815532e-06,-0.017972573346705593,-3.275345131323836,2.352429502902989e-06
77,0.78000000000000058,step,0,0,4.4920951403071285e-09,0.000438715,1,1,-0.0068549471981219452,0.0065378379202014787,-0.058505563904325333,-0.0064005755725352461,0.020954551051332981,-0.0014250649757039614,0.0025673819947891474,-0.00045437162558669905,-0.00015845819842669629,0.00044104765975426377,0.022052383016284535,3.2813102093099027,-0.042985109106207231,-3.1647292658902426,1.7239991700951342e-06,-0.030717833308197131,-3.2813102093099027,1.772904223923812e-06
78,0.79000000000000059,step,0,0,5.6765361300392669e-09,0.00042362600000000003,1,1,-0.0067949813840948881,0.005996581402705663,-0.054125651749581567,-0.0061663298013486427,0.025806290013739713,-0.0013965310457046765,0.0031198777002166,-0.00062865158274624539,-0.0001869921284259812,0.00049239194639408409,0.024619597355418073,3.2888761114922844,-0.045065711823380927,-3.1660268146477866,1.0542554553622784e-06,-0.046524768498743256,-3.2888761114922844,1.1098739076871134e-06
79,0.8000000000000006,step,0,0,3.7636432859144975e-09,0.00042797499999999998,1,1,-0.0067400147514227902,0.0054966632672098278,-0.049991813549583528,-0.0058981571925941353,0.028200421966535591,-0.0013456661362365547,0.0066407215058608277,-0.0008418575588286549,-0.00023785703789410296,0.00066037934190542357,0.033018967267986074,3.3071953617687684,-0.023485508052025341,-3.1543535462154852,3.5225660526434837e-07,-0.082045452310990558,-3.3071953617687684,4.3493666616340322e-07
80,0.81000000000000061,step,0,0,3.0737310474648893e-09,0.000428124,1,1,-0.0066896588670637283,0.0050355884359062188,-0.046107483130360893,-0.0056014716557921083,0.029665597478210487,-0.0012641225475338441,0.0079569943514246344,-0.00108818721127162,-0.00031940062659681356,0.00076976774510878628,0.038488387358708694,3.3191044205656,-0.011617840859926771,-3.1478562592159989,-4.4229760222018396e-07,-0.1068587825038937,-3.3191044205656,-3.426529728920961e-07
81,0.82000000000000062,step,0,0,5.1329158701207689e-09,0.00042827000000000002,1,1,-0.0066435501118281047,0.004610875523562344,-0.042471291234387476,-0.0053523633111204824,0.021850223159135124,-0.0012258667238263174,0.0020855994529330457,-0.0012911868007076223,-0.00035765645030434029,0.00059978301371889679,0.029989150463454389,3.2977188052380995,-0.039963816172552513,-3.1631607143581091,-1.0446816198095793e-06,-0.070085264980382075,-3.2977188052380995,-9.754432065043243e-07
82,0.83000000000000063,step,0,0,1.2428955641649673e-09,0.00043282900000000003,1,1,-0.0066013491860214399,0.0042200925806664472,-0.039078294289589685,-0.0051528106620350265,0.019989919799130035,-0.0011923013602739025,0.00432153846221775,-0.0014485385239864134,-0.00039122181385675518,0.0007159913525440298,0.035799567742055879,3.3062415908339022,-0.022544461757556929,-3.1529083824538957,-2.2783465114514094e-06,-0.089649211441590243,-3.3062415908339022,-2.1909975899986357e-06
83,0.84000000000000064,step,0,0,1.9437362830387883e-09,0.00042272099999999998,1,1,-0.0065627403552946089,0.003860883072683105,-0.035920950798334211,-0.0049426741085203171,0.022040641957945528,-0.0011653550653702802,0.00061548828487750784,-0.0016200662467742918,-0.00041816810876037745,0.00060972824331620315,0.030486412021343553,3.294773676790979,-0.048533434997670426,-3.1650912243674356,-3.7384500548638082e-06,-0.07410386905291888,-3.294773676790979,-3.669960981333245e-06
84,0.85000000000000064,step,0,0,4.3081808120959408e-09,0.00029369900000000002,1,1,-0.0065274305139035671,0.0035309841391041774,-0.032989893357892763,-0.0046964460708993124,0.027055453432294013,-0.0011921775772456792,-0.0052564650216828934,-0.0018309844430042547,-0.00039134559688497848,0.00038507294317718016,0.019253646881308283,3.273664920859229,-0.098222378474684527,-3.1884909338789509,-5.4080821076136266e-06,-0.042059479682582904,-3.273664920859229,-5.376379287293484e-06
85,0.86000000000000065,step,0,0,3.315980157125864e-09,0.00028659699999999998,1,1,-0.0064951481260609794,0.0032282387842587764,-0.030274535484540097,-0.0043994584952410862,0.030957022304809373,-0.001245636819039421,-0.0035814444516211463,-0.0020956896308198933,-0.00033788635509123671,0.00042720573132360552,0.021360286596660442,3.2754192536264308,-0.10315374043736711,-3.1871704076771064,-7.2860597265418438e-06,-0.054109069461749752,-3.2754192536264308,-7.2488682590764747e-06
86,0.87000000000000066,step,0,0,4.299586464640015e-09,0.00029065699999999999,1,1,-0.0064656420927360989,0.0029506033324880145,-0.027763545177076188,-0.004058846290995323,0.036574413047187282,-0.0012514386007502834,0.00041708432771386805,-0.002406795801740776,-0.00033208457338037428,0.00058746765521101993,0.029373382931844483,3.2873971582979227,-0.089109319289007519,-3.174990497793222,-9.5541757438475417e-06,-0.089432440055834672,-3.2873971582979227,-9.4924238351569172e-06
87,0.88000000000000067,step,0,0,1.2066070365079895e-09,0.00028030699999999998,1,1,-0.0064386805805345783,0.0026961512201520727,-0.025445211233594181,-0.0036973965511440353,0.035829257489056826,-0.0012571650055568685,0.00033244717878008756,-0.002741284029390543,-0.00032635816857378916,0.00058914815349926826,0.029457407663377708,3.2819232359244488,-0.094263468260120553,-3.1714759929293903,-1.1698737603206948e-05,-0.092671363921164845,-3.2819232359244488,-1.1636323124725824e-05
88,0.89000000000000068,step,0,0,5.8176671258181045e-09,0.00034257500000000002,1,1,-0.0064140498406821478,0.0024630739852430665,-0.023307723490900625,-0.0033206637066544795,0.03912988274086987,-0.0012354680579707844,0.0021813403746802629,-0.0030933861340276684,-0.00034805511615987328,0.00067678490180102279,0.033839245089837475,3.2872033763892414,-0.083947301753815429,-3.1578934093423827,-1.4565882466412759e-05,-0.11998469024961345,-3.2872033763892414,0.0019931184780554354
89,0.90000000000000069,step,0,0,1.139257840843122e-09,0.000384044,1,1,-0.0063915530392491997,0.0022496801432948512,-0.021339384194821523,-0.0029163920222252913,0.041874843872901191,-0.00121031506326141,0.0034412410206720034,-0.0034751610170239084,-0.00037320811086924768,0.0098915266038265264,0.1327578948797401,3.2768693057425557,-0.038844541837677167,-3.0803781084657915,0.049457633019199546,-0.16652884431047923,-3.2768693057425557,0.036033129504193302
90,0.9100000000000007,step,0,0,1.5557339860805541e-09,0.00039272500000000002,1,1,-0.0063710091142634775,0.0020543924985722117,-0.019528764472263958,-0.0025125606942046561,0.039633615555837609,-0.0011724022152690347,0.0043596920581607246,-0.0038584484200588215,-0.00041112095886162298,0.018999714341032557,0.29681409955206089,3.2176756895758425,0.014833775592733255,-2.9366760502822524,0.094998571705147014,-0.22110433857107892,-3.2176756895758425,0.054904064066996057
91,0.92000000000000071,step,0,0,1.6974008601455814e-08,0.00033398199999999997,1,1,-0.0063522516710009117,0.0018757443262566148,-0.01786481723155969,-0.002156910484753749,0.033569417133301527,-0.0011215294963118211,0.0050796637487441343,-0.0041953411862471627,-0.0004619936778188366,0.024105552368531322,0.37247825570869308,3.2045410944615256,0.04155992030148152,-2.8863712772839927,0.12052776184365427,-0.24801909975559785,-3.2045410944615256,0.074267824833430182
