tick,time_s,profile,status,solver_status,hard,wbc_time_s,contact_left,contact_right,planner_xi,planner_dxi,planner_ddxi,xi_common,dxi_common,xi_differential,dxi_differential,common_error,differential_error,max_normalized_slack,max_wrench_residual,max_torque,tau0,tau1,tau2,tau3,tau4,tau5
10,0.11000000000000008,step,0,0,4.285627408506798e-11,0.00042063300000000001,1,1,-0.011157172669780779,0,0,-0.011140496641926605,0.00042150423692127942,-0.0015822142625437031,5.2717906998871384e-05,-1.6676027854174019e-05,-1.3089115869545712e-06,9.3744115742607416e-06,0.00046872057790050615,3.2402311396637962,-0.04336258461720717,-3.1434090933473646,2.2756112522522681e-07,0.039597921976917166,-3.2402311396637962,2.392956497739956e-07
11,0.12000000000000009,step,0,0,4.9659387713063552e-11,0.00041236499999999999,1,1,-0.011157172669780779,0,0,-0.01113583672049091,0.00050227492480874459,-0.0015816141948932095,6.5770926487661264e-05,-2.1335949289869732e-05,-1.9089792374481912e-06,1.0825905181923119e-05,0.00054129525821521843,3.2404117560387737,-0.043355377287004254,-3.1433464700777911,2.3421172195639268e-07,0.039442329647217944,-3.2404117560387737,2.4602738007093389e-07
12,0.13000000000000009,step,0,0,5.7737925551748503e-11,0.000406141,1,1,-0.011157172669780779,0,0,-0.011130302266138339,0.00059535513686436478,-0.0015808757469680567,8.0261573823993241e-05,-2.6870403642440671e-05,-2.6474271626010168e-06,1.2301103427626921e-05,0.00061505517043022623,3.2406130894205516,-0.043348588822545518,-3.143284325553382,2.4173818351429683e-07,0.03926232485520971,-3.2406130894205516,2.5364614682287858e-07
13,0.1400000000000001,step,0,0,6.7384320345809101e-11,0.00040561800000000001,1,1,-0.011157172669780779,0,0,-0.011123755534112288,0.00070341665753188929,-0.0015799832638478265,9.642491190556832e-05,-3.3417135668491194e-05,-3.5399102828312032e-06,1.3785470393948881e-05,0.00068927351867156025,3.2408376377964085,-0.043343026559394579,-3.1432239571015055,2.5020495860927174e-07,0.039054028327721979,-3.2408376377964085,2.622178879470238e-07
14,0.15000000000000011,step,0,0,7.8934969671706767e-11,0.00045865400000000002,1,1,-0.011157172669780779,0,0,-0.011116028847296969,0.0008297122414872624,-0.0015789182785716461,0.0001145773004898597,-4.1143822483810655e-05,-4.6048955590115639e-06,1.526664876426028e-05,0.0007633324371045801,3.2410887091324452,-0.043339575705610291,-3.1431666371179694,2.5970055999971354e-07,0.038812620884155845,-3.2410887091324452,2.7183303779590019e-07
15,0.16000000000000011,step,0,0,9.2780338967202169e-11,0.00047034799999999999,1,1,-0.011157172669780779,0,0,-0.011106918335247077,0.00097815869887543693,-0.0015776586612118318,0.00013512365765456634,-5.0254334533702399e-05,-5.864512918825858e-06,1.6734897676029331e-05,0.00083674488259899893,3.24137056163078,-0.043339213270927573,-3.1431136081176305,2.7034369350879657e-07,0.038532185538595623,-3.24137056163078,2.8261272489018329e-07
16,0.17000000000000012,step,0,0,1.0937117878029312e-10,0.00025967399999999999,1,1,-0.011157172669780779,0,0,-0.011096176755204544,0.0011534358091295734,-0.0015761776793248696,0.00015856751803895188,-6.0995914576235377e-05,-7.3454948057881039e-06,1.8183537715921203e-05,0.00090917688448384807,3.2416885642829953,-0.043343021939466757,-3.1430660770730494,2.8228963391256557e-07,0.0382055206684562,-3.2416885642829953,2.9471523241031737e-07
17,0.18000000000000013,step,0,0,1.2922940495485591e-10,0.00025800399999999999,1,1,-0.011157172669780779,0,0,-0.011083505224101738,0.0013611033206371607,-0.0015744429409175189,0.00018552405239425415,-7.3667445679041765e-05,-9.0802332131387567e-06,1.9609417350591347e-05,0.0009804708660869708,3.2420493809950548,-0.043352203818933503,-3.1430252077999752,2.9573688809184771e-07,0.037823919616332941,-3.2420493809950548,3.0834275894832704e-07
18,0.19000000000000014,step,0,0,1.5295642530332998e-10,0.00026238999999999999,1,1,-0.011157172669780779,0,0,-0.011068543669586836,0.0016077380063513407,-0.001572415189249006,0.00021673624536640572,-8.8629000193943611e-05,-1.1107984881651711e-05,2.1013420169439857e-05,0.0010506710068727166,3.2424611815242059,-0.043368093617170811,-3.142992109483473,3.1093414837187526e-07,0.037376911796080367,-3.2424611815242059,3.2374849332672079e-07
19,0.20000000000000015,step,0,0,1.8124513001538389e-10,0.00026593999999999999,1,1,-0.011157172669780779,0,0,-0.011050859791116863,0.0019010922483453899,-0.0015700469165199028,0.00025309447888445221,-0.0001063128786639167,-1.347625761075489e-05,2.2401038507583503e-05,0.0011200519235903712,3.2429338822834297,-0.043392170129485083,-3.1429678183973864,3.2818751466421403e-07,0.036851960101756467,-3.2429338822834297,3.4124397714294616e-07
20,0.21000000000000016,step,0,0,2.1488799628599509e-10,0.00025703,1,1,-0.011157172669780779,0,0,-0.011029936312153526,0.0022502747502119178,-0.0015672807607437422,0.00029565981102524889,-0.00012723635762725352,-1.624241338691549e-05,2.3783047155911946e-05,0.0011891523557768225,3.2434794195635592,-0.043426063911615596,-3.1429532683338679,3.4786786765653222e-07,0.036234109347604564,-3.2434794195635592,3.6120664558861786e-07
21,0.22000000000000017,step,0,0,2.5478508192122717e-10,0.00026102100000000001,1,1,-0.011157172669780779,0,0,-0.011005156306557726,0.0026659524848511459,-0.0015640476470593434,0.00034569125538831983,-0.00015201636322305367,-1.9475527071314246e-05,2.517632184073324e-05,0.0012588160897386682,3.2441120566710242,-0.04347155753272449,-3.1429492430372301,3.7041816737940874e-07,0.035505580818147607,-3.2441120566710242,3.840873256827467e-07
22,0.23000000000000018,step,0,0,3.019489103195383e-10,0.00025599299999999999,1,1,-0.011157172669780779,0,0,-0.010975786404452334,0.0031605705322172912,-0.0015602646317783636,0.00040467733744029401,-0.00018138626532844537,-2.3258542352294111e-05,2.6604862056758244e-05,0.0013302431002012696,3.2448487245724698,-0.0435305726259827,-3.1429563007307184,3.9636026234113938e-07,0.03464530906880782,-3.2448487245724698,4.1041727773961065e-07
23,0.24000000000000019,step,0,0,3.5750036264659002e-10,0.00026202499999999999,1,1,-0.011157172669780779,0,0,-0.010940957737392077,0.0037485825613943168,-0.0015558324050887144,0.00047437211857319708,-0.000216214932388702,-2.7690769041943328e-05,2.8101097894792042e-05,0.0014050548916930876,3.2457093924631648,-0.04360513472567433,-3.1429746561985246,4.2630052829393844e-07,0.033628419277410136,-3.2457093924631648,4.4081410806811613e-07
24,0.25000000000000017,step,0,0,4.2265635435967397e-10,0.00025397700000000001,1,1,-0.011157172669780779,0,0,-0.010899644587749363,0.0044466787016576676,-0.0015506324071361552,0.00055683573336144394,-0.00025752808203141631,-3.2890766994502461e-05,2.9707587030378431e-05,0.0014853793479776662,3.2467174596987922,-0.043697302044592781,-3.1430039991932448,4.6093327101382918e-07,0.032425647191686911,-3.2467174596987922,4.759854939966021e-07
25,0.26000000000000018,step,0,0,4.9869852691841743e-10,0.00025690799999999997,1,1,-0.011157172669780779,0,0,-0.010850640888643192,0.0052739885715342846,-0.001544523512625344,0.00065447931144298459,-0.00030653178113758742,-3.8999661505313699e-05,3.1479242061981104e-05,0.0015739620989624068,3.2479001531152023,-0.043809037030476873,-3.1430432182288874,5.0104029712922579e-07,0.031002709575801948,-3.2479001531152023,5.1672912565978525e-07
26,0.27000000000000018,step,0,0,5.8691662641052744e-10,0.00026155500000000001,1,1,-0.011157172669780779,0,0,-0.010792535013784667,0.0062522242945810842,-0.0015373382407978227,0.00077011406881169996,-0.00036463765599611259,-4.6184933332834958e-05,3.3486269368348012e-05,0.0016743134635664849,3.2492889032665162,-0.043941988358802891,-3.1430899846866582,5.474843279829658e-07,0.029319641394542528,-3.2492889032665162,5.6392655918512657e-07
27,0.28000000000000019,step,0,0,6.8851513379541984e-10,0.00026284000000000002,1,1,-0.011157172669780779,0,0,-0.010723683746369393,0.0074057104976470497,-0.0015288784481543392,0.00090700466444721024,-0.00043348892341138652,-5.4644725976318517e-05,3.5818044479815957e-05,0.0017909022182857265,3.2509196592285257,-0.044097133724011923,-3.1431401315135648,6.0119298783179094e-07,0.027330126447534568,-3.2509196592285257,6.1852770991877708e-07
28,0.2900000000000002,step,0,0,4.0340766283009089e-09,0.00026421799999999998,1,1,-0.011157172669780779,0,0,-0.010690829770619102,-0.0024510615229705931,-0.0014965091216610485,0.0042454130049755425,-0.0004663428991616772,-8.7014052469609228e-05,1.3149575208923651e-05,0.00065747883034803509,3.2557021261637678,-0.026918284133653578,-3.1331097816822111,7.1515610592118619e-07,0.020170954114824002,-3.2557021261637678,7.4394216885804041e-07
29,0.30000000000000021,step,0,0,6.0186798878092418e-09,0.00026076099999999998,1,1,-0.011157172669780779,0,0,-0.010796944328978991,-0.015944486000450148,-0.0014575691545348803,0.0037110933589892103,-0.00036022834080178846,-0.00012595401959577743,7.0246067620949975e-06,0.00035123033389293615,3.2511624059553257,-0.01900554122143416,-3.1281533427003074,5.6160058364333862e-07,0.027993014428490552,-3.2511624059553257,5.9006981150577231e-07
30,0.31000000000000022,step,0,0,4.3842524055648369e-09,0.00026102900000000002,1,1,-0.011157172669780779,0,0,-0.011008546398187831,-0.02464681602691297,-0.0014217710238594297,0.0035414206235005637,-0.00014862627159294844,-0.000161752150271228,8.4594046563349463e-06,0.00042297023422638069,3.2477049882631097,-0.011984815538182198,-3.1234213417874206,8.9034854617012167e-08,0.033040067543299918,-3.2477049882631097,1.1815112652338056e-07
31,0.32000000000000023,step,0,0,1.4494567768252864e-09,0.00026047199999999998,1,1,-0.011157172669780779,0,0,-0.011275624162019136,-0.025957886860620935,-0.0013975178749590427,-0.00020583718369864695,0.0001184514922383563,-0.00018600529917161494,4.3656649713348352e-05,0.0021828325562312225,3.2388952954325951,-0.020467442171788641,-3.1275287755636687,-5.8650932369267639e-07,0.046485323334420223,-3.2388952954325951,-5.6810819581918503e-07
32,0.33000000000000024,step,0,0,2.6463382596375595e-09,0.00026235899999999999,1,1,-0.011157172669780779,0,0,-0.011495795703592156,-0.0180081187081668,-0.0014476598914542824,-0.0069006536733960556,0.00033862303381137701,-0.00013586328267637532,0.00014786636929605126,0.0073933186042002145,3.2253588359816749,-0.046998439241765777,-3.1424951339503124,-1.2468184448026027e-06,0.06752763049021325,-3.2253588359816749,-1.250626144209202e-06
33,0.34000000000000025,step,0,0,5.8238786015962773e-09,0.00025274299999999999,1,1,-0.011157172669780779,0,0,-0.011588318631820752,-0.003588603642125294,-0.0015008888421786529,-0.0043563251064361761,0.00043114596203997282,-8.2634331952004779e-05,0.00011170690938292211,0.0055853454264588676,3.23197143460514,-0.048451980808694138,-3.1431894929791948,-1.7071799705328175e-06,0.05492718661401641,-3.23197143460514,-1.7049710661646192e-06
34,0.35000000000000026,step,0,0,4.0675414147983702e-09,0.00025508799999999999,1,1,-0.011157172669780779,0,0,-0.011566960236252538,0.0058411401571861147,-0.0015341862400447045,-0.0026997788859532239,0.00040978756647175839,-4.9336934085953202e-05,8.7364017439604745e-05,0.0043682008443936722,3.2370324569088185,-0.049870685373164657,-3.1442073485021322,-1.8018166146311789e-06,0.046058431642561418,-3.2370324569088185,-1.7956480832869181e-06
35,0.36000000000000026,step,0,0,2.811023636084542e-09,0.00026392400000000002,1,1,-0.011157172669780779,0,0,-0.011472698001686271,0.011755238239817428,-0.0015544854323497927,-0.0016166342822959449,0.00031552533190549147,-2.9037741780865017e-05,7.0806186839586608e-05,0.0035403093238478636,3.2409267976231999,-0.051094178632613466,-3.1452948536639029,-1.6661543986975484e-06,0.039744535778828867,-3.2409267976231999,-1.6573247429757161e-06
36,0.37000000000000027,step,0,0,1.93027716033356e-09,0.00026426100000000001,1,1,-0.011157172669780779,0,0,-0.011333999472825745,0.015258589503518185,-0.001566227195631994,-0.00089849395504546566,0.00017682680304496531,-1.7295978498663676e-05,5.9507330460236715e-05,0.0029753665107102698,3.2439983941995787,-0.052072859771043763,-3.1463291589210329,-1.3958544537081004e-06,0.035147284329859245,-3.2439983941995787,-1.3851723850021902e-06
37,0.38000000000000028,step,0,0,1.3337547732916732e-09,0.00025700700000000001,1,1,-0.011157172669780779,0,0,-0.011169998335388735,0.017173590144737991,-0.0015722208566076841,-0.00040992787575279757,1.28256656079552e-05,-1.1302317522973553e-05,5.1914464345967227e-05,0.0025957232085676127,3.2465291817293518,-0.052822061427610104,-3.1472607271724651,-1.0571381747383514e-06,0.031667428647681385,-3.2465291817293518,-1.0450868693104256e-06
38,0.39000000000000029,step,0,0,7.6679616019542115e-10,0.00025810299999999998,1,1,-0.011157172669780779,0,0,-0.011004232786476238,0.014332176782105365,-0.0015644341340132276,0.0031958277477567541,-0.00015293988330454186,-1.9089040117430123e-05,3.6073868822013821e-06,0.00018036911980453142,3.2538981222953041,-0.040507356711573309,-3.1406037794556427,-6.7165606821345765e-07,0.020149440439216456,-3.2538981222953041,-6.482094509959934e-07
39,0.4000000000000003,step,0,0,4.6419859067725611e-09,0.00025749600000000002,1,1,-0.011157172669780779,0,0,-0.010919751156925155,0.0026675773060644611,-0.0014961962986935707,0.0076224905599563391,-0.0002374215128556241,-8.7326875437086955e-05,7.9393667974538655e-05,0.0039696834940680511,3.2613568738813958,-0.017552746035977704,-3.1274790131102934,-3.6708895345842768e-07,0.0084383849452354248,-3.2613568738813958,-3.2776857717826852e-07
40,0.41000000000000031,step,0,0,6.0537468371535397e-09,0.00026839600000000001,1,1,-0.011157172669780779,0,0,-0.010976603807833643,-0.01124869891661625,-0.0014279589548158167,0.006380879680265769,-0.00018056886194713594,-0.00015556421931484099,7.1433685777326966e-05,0.0035716842741491859,3.2563366445189952,-0.010590160259368327,-3.1233224691900312,-3.5430419414555945e-07,0.016998406458693081,-3.2563366445189952,-3.1656699684234345e-07
41,0.42000000000000032,step,0,0,2.1081353672508491e-09,0.00026201600000000001,1,1,-0.011157172669780779,0,0,-0.0110833409348201,-0.010401162036864888,-0.0014238066129184006,-0.0035130976989621097,-7.3831734960679019e-05,-0.00015971656121225707,7.4878279314874978e-05,0.0037439141595065734,3.2371453888528872,-0.041711030152478984,-3.1411828876324712,-6.4199883155875095e-07,0.048634185135848662,-3.2371453888528872,-6.3443117523887316e-07
42,0.43000000000000033,step,0,0,2.6653719231717332e-09,0.00025769900000000001,1,1,-0.011157172669780779,0,0,-0.011158835320915829,-0.0035286725693633282,-0.0014819674759913182,-0.0054715409289745999,1.662651135049889e-06,-0.00010155569813933944,0.00010722577072950174,0.0053612885838955331,3.2329053634341571,-0.053871410811153174,-3.1483121485983108,-9.7247254629060085e-07,0.054514056234134398,-3.2329053634341571,-9.7284901243643621e-07
43,0.44000000000000034,step,0,0,3.7357614779409687e-09,0.00025519799999999999,1,1,-0.011157172669780779,0,0,-0.01114124591485503,0.005189532249696714,-0.0015242033594730364,-0.0034594070369255324,-1.5926754925749825e-05,-5.9319814657621261e-05,7.8099708605806694e-05,0.0039049853973145694,3.2380406469434666,-0.054188442271584085,-3.1487477616415038,-1.118323353382122e-06,0.045348780519155238,-3.2380406469434666,-1.1139168794666239e-06
44,0.45000000000000034,step,0,0,2.6154056698146633e-09,0.000258614,1,1,-0.011157172669780779,0,0,-0.011055676446189346,0.010762864772121379,-0.0015506831701990837,-0.0021482516111956673,-0.00010149622359143309,-3.2840003931573943e-05,5.8974322873795328e-05,0.0029487161223885243,3.2420398054166033,-0.054748518156297547,-3.1494779254585308,-1.0574885653900258e-06,0.038851812733877569,-3.2420398054166033,-1.0498887145553779e-06
45,0.46000000000000035,step,0,0,1.0572113184892373e-09,0.00025849999999999999,1,1,-0.011157172669780779,0,0,-0.01093096397036368,0.012358504106988525,-0.0015635458844075788,0.00034722218416603085,-0.0002262086994170992,-1.9977289723078877e-05,2.1523038581918161e-05,0.0010761518832980508,3.2478039173681053,-0.049032373758959025,-3.1466407522132429,-8.608763185290184e-07,0.029775610937537375,-3.2478039173681053,-8.4596287922591168e-07
46,0.47000000000000036,step,0,0,2.5544849568959194e-09,0.00025926200000000001,1,1,-0.011157172669780779,0,0,-0.010847454770768355,0.0057180356456509804,-0.0015098770498076135,0.0087246988950739346,-0.00030971789901242455,-7.3646124323044175e-05,0.00011385195620735098,0.0056925979799181169,3.2637409737894183,-0.016837288693650972,-3.1282037736728197,-6.7264077833426751e-07,0.0035133411792023827,-3.2637409737894183,-6.3018638375504873e-07
47,0.48000000000000037,step,0,0,5.1702163661460077e-09,0.00025632299999999998,1,1,-0.011157172669780779,0,0,-0.010871751028427587,-0.0064261633754515695,-0.0014360697622367389,0.0053859067764830421,-0.00028542164135319202,-0.00014745341189391879,7.4411025993773705e-05,0.0037205512454329482,3.2558931330040295,-0.017412793422263973,-3.1284864280418438,-6.2562026690672709e-07,0.01728922073749781,-3.2558931330040295,-5.9093519899698173e-07
48,0.49000000000000038,step,0,0,2.0154082815496285e-09,0.00026600700000000002,1,1,-0.011157172669780779,0,0,-0.010937022091274708,-0.0066638369336387906,-0.0014390201860730537,-0.0040368860016787543,-0.00022015057850607173,-0.00014450298805760396,6.7151512517206946e-05,0.003357575809493737,3.2374674008326956,-0.047059021620304349,-3.1456396229671602,-8.3777324592295016e-07,0.048048924447686284,-3.2374674008326956,-8.3201436823021176e-07
49,0.50000000000000033,step,0,0,2.4232605921881145e-09,0.00026161400000000002,1,1,-0.011157172669780779,0,0,-0.010979792513081413,-0.00059027169039122494,-0.0015007862244026731,-0.0057802460279420247,-0.00017738015669936658,-8.2736949727984545e-05,9.8070951241062767e-05,0.0049035476056145727,3.2336106774260731,-0.058484572016189583,-3.1524103471105001,-1.124552954143182e-06,0.053602263583480428,-3.2336106774260731,-1.1261461301665226e-06
50,0.51000000000000034,step,0,0,5.4784508041194613e-09,0.000253494,1,1,-0.01110717266978078,0.0050000000000000001,0.5,-0.01093625260275775,0.0075920173174378013,-0.0015458128589919927,-0.0037206794977640151,-0.00017092006702302924,-3.771031513866499e-05,7.0354263547507586e-05,0.0035177131455430498,3.2327406322666925,-0.047375922348300605,-3.1467619144867061,-9.3067098127864284e-07,0.05584943688304092,-3.2327406322666925,-9.2740844858490362e-07
51,0.52000000000000035,step,0,0,1.6472304252871186e-09,0.00025341099999999999,1,1,-0.01100717266978078,0.01,0.5,-0.010827688627199652,0.011788721905699838,-0.0015424099412939063,0.0040796352468356872,-0.00017948404258112845,-4.1113232836751355e-05,5.0815770442713791e-05,0.0025407886737129292,3.2477857500080192,-0.022217861401985832,-3.1326187241269969,-7.6830553608751003e-07,0.030934181593406145,-3.2477857500080192,-7.409255232170844e-07
52,0.53000000000000036,step,0,0,1.9034888110169845e-09,0.00025047999999999997,1,1,-0.010857172669780779,0.014999999999999999,0.49999999999999989,-0.010702304510509209,0.012500982075704395,-0.0014692391800505498,0.0066931749210232322,-0.0001548681592715706,-0.00011428399408010791,0.00010166251326733107,0.0050831257251941521,3.2541909694449487,-0.0083087244052463972,-3.1248058147691937,-4.7526798223124606e-07,0.021140419164315985,-3.2541909694449487,-4.3737164257926781e-07
53,0.54000000000000037,step,0,0,2.0196113372863815e-09,0.00025742300000000001,1,1,-0.010670652356527664,0.018652031325311444,0.36520313253114445,-0.010551545778136417,0.016765659417047475,-0.001460430406475156,-0.0029224941800191856,-0.00011910657839124712,-0.00012309276765550166,4.3233938020081284e-05,0.0021616970847457978,3.2385134247136662,-0.041257254599671035,-3.1442264513093643,-1.9720894192673438e-07,0.048407177740201632,-3.2385134247136662,-1.8838925635963008e-07
54,0.55000000000000038,step,0,0,2.5492775668212175e-09,0.00025056999999999998,1,1,-0.010459735696574579,0.02109166599530855,0.24396346699971058,-0.010360007860155888,0.021569673929874234,-0.0015196918496658898,-0.0050543373887293255,-9.972783641869036e-05,-6.3831324464767858e-05,8.1417583494181422e-05,0.0040708792245486639,3.2352263667337846,-0.054456622644639539,-3.152540004978488,1.4098451426887769e-07,0.054198531576855308,-3.2352263667337846,1.4136570519745575e-07
55,0.56000000000000039,step,0,0,2.1335009203972474e-09,0.00026602199999999998,1,1,-0.010233884822999424,0.02258508735751542,0.14934213622068704,-0.010136827322997449,0.022776455872932592,-0.001509842639028528,0.0049547515220915612,-9.7057500001974939e-05,-7.368053510212972e-05,7.6269971919793979e-05,0.0038134987924077646,3.2558604270561746,-0.024012176416559818,-3.135531753706168,5.7540023736952632e-07,0.019762198123845824,-3.2558604270561746,6.0683421212438729e-07
56,0.5700000000000004,step,0,0,4.1039367459916321e-09,0.00026251999999999997,1,1,-0.010000419607107703,0.023346521589172081,0.076143423165666094,-0.0098533343967069781,0.030717744693291686,-0.0014691049858061031,0.0024302719636039184,-0.00014708521040072454,-0.00011441818832455455,4.3521778920134995e-05,0.0021760889037666892,3.2567156465135314,-0.0359207144009627,-3.1429547340274655,1.0802416354264218e-06,0.019726982823722594,-3.2567156465135314,1.1054088543137846e-06
57,0.5800000000000004,step,0,0,2.9433407933154854e-09,0.00026108799999999998,1,1,-0.0097649404767657325,0.023547913034197,0.020139144502491838,-0.0095880303392195596,0.021884554786023001,-0.0014760281729466231,-0.0011378230094925314,-0.00017691013754617298,-0.00010749500118403463,1.1425520143833471e-05,0.00057127607706475465,3.2490486518474269,-0.04443592624970169,-3.1488426267169856,1.8072228306376367e-06,0.034342400674809134,-3.2490486518474269,1.8213124575077493e-06
58,0.59000000000000041,step,0,0,2.4972528255227177e-10,0.000253594,1,1,-0.0095316721212587632,0.023326835550696982,-0.022107748350001788,-0.0093972261619949433,0.021267421235102082,-0.0014941102520668187,-0.00215233082306426,-0.00013444595926381982,-8.9412922063838995e-05,2.7050471334834664e-05,0.001352523589350775,3.2474856926648621,-0.049245864601792463,-3.1522019985792205,2.1954649931684714e-06,0.037539168750898654,-3.2474856926648621,2.2059135148534378e-06
59,0.60000000000000042,step,0,0,3.4880813792881327e-09,0.00025166400000000002,1,1,-0.0093037425384893974,0.022792958276936549,-0.053387727376043304,-0.0091359548697508876,0.028043920948717146,-0.0015055068316125473,0.00058320319239130343,-0.00016778766873850985,-7.8016342518110425e-05,1.518108358569449e-05,0.00075905423142570943,3.2559587970387822,-0.046128983556565376,-3.1511170260201018,2.6008225471357272e-06,0.024022761022635584,-3.2559587970387822,2.6193988813726241e-06
60,0.61000000000000043,step,0,0,3.3365593621326184e-09,0.00025881999999999999,1,1,-0.009083409268221888,0.022033327026751023,-0.075963125018552527,-0.0089011064866332118,0.01857542274527077,-0.0014689487420966366,0.0040437181839046918,-0.00018230278158867623,-0.00011457443203402107,7.508764741227179e-05,0.0037543824434452893,3.2623102178718124,-0.029663468772514121,-3.1423751701433429,3.1878197148247623e-06,0.014732161295492093,-3.2623102178718124,3.2183273035221554e-06
61,0.62000000000000044,step,0,0,1.9283223834729572e-09,0.00026898100000000001,1,1,-0.0088722425124345191,0.021116675578736928,-0.091665144801409554,-0.0087222708480165067,0.01739362512549374,-0.0014826499528957861,-0.0049291531492347967,-0.00014997166441801241,-0.00010087322123487159,6.5178191194793943e-05,0.0032589097349124451,3.2460187167937153,-0.059279619104143547,-3.1599644514970078,3.5268026821400239e-06,0.043467138265373087,-3.2460187167937153,3.5294742019968084e-06
