tick,time_s,profile,status,solver_status,hard,wbc_time_s,contact_left,contact_right,planner_xi,planner_dxi,planner_ddxi,xi_common,dxi_common,xi_differential,dxi_differential,common_error,differential_error,max_normalized_slack,max_wrench_residual,max_torque,tau0,tau1,tau2,tau3,tau4,tau5
41,0.42000000000000032,ramp,0,0,3.7840633987133037e-09,0.000257564,1,1,-0.011157172669780779,0,0,-0.011154290407765048,-0.0074293872782504808,-0.001525146791661069,-0.0096046247201783223,-2.8822620157312184e-06,-5.8376382469588727e-05,0.00030552177746928156,0.015276089221337002,3.2060339292384281,-0.089304358020958124,-3.1692363066678193,-7.2154132333590825e-07,0.10182806375154939,-3.2060339292384281,-7.6117881751006973e-07
42,0.43000000000000033,ramp,0,0,1.0477961165378247e-08,0.000255908,1,1,-0.011157172669780779,0,0,-0.011153735463359382,0.0049422040941935388,-0.0015902818741791776,-0.0045926657278007304,-3.4372064213975678e-06,6.7587000485199583e-06,0.00018070502295788275,0.0090352509898900795,3.2268936270834758,-0.078452254144382727,-3.1628064546390293,-1.1831341440381619e-06,0.064708276528310071,-3.2268936270834758,-1.1988536574589756e-06
43,0.44000000000000034,ramp,0,0,3.170189200386388e-09,0.00026099400000000002,1,1,-0.011157172669780779,0,0,-0.011100351233082596,0.0036268090308140231,-0.0015999494123667248,0.0030565786866124413,-5.6821436698183125e-05,1.6426238236067099e-05,4.9653475645354863e-05,0.0024826740738469917,3.2546454797426576,-0.030599951010675631,-3.1354470006841764,-1.1327409792731926e-06,0.017613624954586717,-3.2546454797426576,-1.1026334825250229e-06
44,0.45000000000000034,ramp,0,0,1.3382392989361269e-09,0.000252055,1,1,-0.011157172669780779,0,0,-0.01106999686686444,0.0046650414927947503,-0.0015451875261656639,0.005363399161261267,-8.7175802916339418e-05,-3.8335647964993745e-05,0.00014872754005595081,0.007436377125917438,3.2683799080382854,-0.010889880974539017,-3.1239931376975498,-1.1912824920603652e-06,-0.0054661548121885308,-3.2683799080382854,-1.1412383355120314e-06
45,0.46000000000000035,ramp,0,0,2.9717487523040853e-09,0.00025816000000000001,1,1,-0.011157172669780779,0,0,-0.01102310512019827,0.0027216043568737084,-0.0015255951481425922,-0.0019397023948644464,-0.00013406754958250958,-5.7928025988065492e-05,6.3057666322129474e-05,0.003152883586880457,3.2422947058595852,-0.053782147355686462,-3.1491330025350326,-1.0700821073629307e-06,0.039730362727396565,-3.2422947058595852,-1.0626247818227851e-06
46,0.47000000000000036,ramp,0,0,1.1576756331344029e-08,0.00026146200000000001,1,1,-0.011157172669780779,0,0,-0.011080798802202602,-0.010065276469870196,-0.0015431319365985336,-0.0028223385558046156,-7.6373867578177074e-05,-4.0391237532124043e-05,9.6419377954395713e-05,0.0048209689467828484,3.2292872744001389,-0.046994071269179399,-3.1457705825988813,-8.8047552026406401e-07,0.062301852315127242,-3.2292872744001389,-8.8030037700128776e-07
47,0.48000000000000037,ramp,0,0,1.1578379699450636e-08,0.00026105300000000002,1,1,-0.011157172669780779,0,0,-0.011097202560801947,0.003877365903686307,-0.0015608222812677104,-0.0011117328571246185,-5.997010897883237e-05,-2.2700892862947269e-05,4.9340358648345985e-05,0.002467017875130153,3.2420821152208621,-0.052701005404696258,-3.1486429827921643,-1.4412868995525889e-06,0.039042129798759199,-3.2420821152208621,-1.4323707344003761e-06
48,0.49000000000000038,ramp,0,0,2.6544783216607935e-09,0.00025545800000000002,1,1,-0.011157172669780779,0,0,-0.011061041841995058,0.0034709400749228739,-0.0015363688391802849,0.0047548067960232285,-9.613082778572174e-05,-4.7154334950372766e-05,0.00014408210645418278,0.0072041055669023225,3.2659957834050504,-0.012623933990173201,-3.1256446140198246,-1.4801160440479334e-06,-0.0015518347269007369,-3.2659957834050504,-1.4326431598775581e-06
49,0.50000000000000033,ramp,0,0,2.1727424416370159e-09,0.000257853,1,1,-0.011157172669780779,0,0,-0.01102121371664639,0.0010490812606091422,-0.0015179125520515787,-0.00062360669241345867,-0.00013595895313438938,-6.5610622079079021e-05,1.0408501343354458e-05,0.00052042526505217002,3.2466361992676762,-0.042783833752956857,-3.1433733247023965,-1.391016186022765e-06,0.032205609029284522,-3.2466361992676762,-1.3744725339371932e-06
50,0.51000000000000034,ramp,0,0,4.637703332477372e-09,0.00025819500000000002,1,1,-0.011157172669780779,0,0,-0.011060482000451455,-0.0038346094639500972,-0.0015392541148954034,-0.003640533997337673,-9.6690669329324574e-05,-4.4269059235254281e-05,0.0001109502908697318,0.0055475146769841761,3.2303494102310752,-0.058727608348321185,-3.1528748299643725,-1.4081295199558561e-06,0.060019007991867171,-3.2303494102310752,-1.4122580103323005e-06
51,0.52000000000000035,ramp,0,0,3.2088037782429524e-09,0.00026061600000000003,1,1,-0.01115401439637243,0.0003158273408348603,0.031582734083486032,-0.011058713206542475,0.00084590029309953609,-0.0015425237268158988,0.0035021237516947249,-9.53011898299546e-05,-4.0999447314758915e-05,0.00010924379823065135,0.0054621901904349113,3.2588088060097196,-0.017719289454245408,-3.1291875193794807,-1.6831960171374581e-06,0.010861397900548358,-3.2588088060097196,-1.6438265333467258e-06
52,0.53000000000000036,ramp,0,0,3.4311384844443182e-09,0.00025842600000000002,1,1,-0.01114538321028501,0.0008631186087420681,0.054729126790720777,-0.01101194776000833,0.0052102855982221509,-0.0015257312863065555,-0.0011925992839851747,-0.00013343545027667998,-5.7791887824102176e-05,2.5615670421824641e-05,0.0012807836931548969,3.2453269697329579,-0.049934749279271051,-3.1478375639481508,-1.775010261630734e-06,0.034234531224760251,-3.2453269697329579,-1.7625196499705194e-06
53,0.54000000000000037,ramp,0,0,9.2317928856999742e-09,0.00026090899999999998,1,1,-0.011129632629318986,0.0015750580966024425,0.071193948786037436,-0.011018246176272754,-0.0043796445052828835,-0.0015474095144708214,-0.00052675438532845745,-0.00011138645304623225,-3.6113659659836247e-05,1.3937505301547949e-05,0.00069687525477951141,3.239780680095941,-0.036807211219928304,-3.1408896882538344,-1.576971574853451e-06,0.044306034772171224,-3.239780680095941,-1.5626482007575465e-06
54,0.55000000000000038,ramp,0,0,8.547031637995417e-09,0.00025996199999999998,1,1,-0.011105642402363055,0.0023990226955931497,0.082396459899070726,-0.011002138074201646,0.0068809142785618473,-0.0015315825634378112,0.0018216149378436023,-0.00010350432816140856,-5.1940610692846438e-05,6.8845965833298602e-05,0.0034422983952029015,3.2555756641957956,-0.030673726433628118,-3.1370290812319586,-1.998713986579109e-06,0.016572054843670515,-3.2555756641957956,-1.9681990644703265e-06
55,0.56000000000000039,ramp,0,0,2.3948052212675283e-09,0.000261561,1,1,-0.01107270394339295,0.0032938458970105532,0.089482320141740346,-0.010915669601544163,0.0078487015888721642,-0.0015364544016969444,-0.0036919235017609572,-0.00015703434184878746,-4.7068772433713282e-05,0.00010326448870254423,0.0051632246555835658,3.2358232224576842,-0.067410550254787441,-3.158607137904577,-1.89543917334002e-06,0.051161701047027046,-3.2358232224576842,-1.8990746949959143e-06
56,0.5700000000000004,ramp,0,0,8.5679464634225155e-09,0.00025587599999999999,1,1,-0.011030428058292376,0.0042275885100574138,0.093374261304686068,-0.010901694007381078,-0.00080796784514554354,-0.0015526302694976804,0.0015183653552547707,-0.00012873405091129789,-3.0892904632977281e-05,5.1920332693799008e-05,0.002596016828541093,3.2480762046355371,-0.025550610204515212,-3.1351262511068616,-1.7215583720170909e-06,0.03068025376282222,-3.2480762046355371,-1.6949250203830488e-06
57,0.5800000000000004,ramp,0,0,7.109064004140464e-09,0.00025432900000000002,1,1,-0.010978670818818415,0.0051757239473960229,0.094813543733860903,-0.010852882995873336,0.0086382091977025201,-0.0015258451272760166,0.0011892153494161579,-0.00012578782294507887,-5.767804685464107e-05,5.6824180911560997e-05,0.0028412090501513578,3.2539747280644487,-0.033392529279394338,-3.1394340812520016,-2.0168275705823582e-06,0.020371412512822897,-3.2539747280644487,-1.9892462760999801e-06
58,0.59000000000000041,ramp,0,0,3.5472640380618259e-09,0.00025592799999999999,1,1,-0.010917474193387962,0.0061196625430453315,0.094393859564930863,-0.01078385206596472,0.0052502594901706542,-0.0015530447057738386,-0.002498110757555759,-0.000133622127423242,-3.0478468356819055e-05,7.006431196722393e-05,0.0035032157606740117,3.2362761397330431,-0.055915470589596242,-3.1529840765211943,-1.8296955282245784e-06,0.051464836218990666,-3.2362761397330431,-1.8274481914778173e-06
59,0.60000000000000042,ramp,0,0,2.2463549869683681e-09,0.00028787799999999998,1,1,-0.01084701866341258,0.0070455529975381233,0.092589045449279192,-0.010713911267015212,0.0088170960075400675,-0.0015315998571741977,0.0023619987899189832,-0.00013310739639736842,-5.1923316956459936e-05,9.3933086992935692e-05,0.0046966545565016596,3.2576935821451132,-0.025276350627436332,-3.1355009695267384,-1.9358185043726856e-06,0.014825251663707406,-3.2576935821451132,-1.9013901153808467e-06
60,0.61000000000000043,ramp,0,0,1.1450595719566189e-09,0.00026026800000000002,1,1,-0.010767585561137775,0.0079433102274805208,0.089775722994239748,-0.010625660131471346,0.0089728917441245053,-0.0015432508084556032,-9.1690229438032983e-05,-0.00014192542966642852,-4.0272365675054524e-05,1.3131012047628591e-05,0.00065655049691857844,3.247912183460846,-0.04192919804725969,-3.1455064761299232,-1.8445999949130681e-06,0.032215738591512701,-3.247912183460846,-1.8263078629282777e-06
61,0.62000000000000044,ramp,0,0,1.5254620899796123e-09,0.00025518900000000001,1,1,-0.010679527280443118,0.008805828069465671,0.086251784198515008,-0.010527318433029991,0.0078443143212781931,-0.001535038871735294,0.00025765715422935639,-0.00015220884741312668,-4.8484302395363638e-05,2.9681455384503262e-05,0.0014840727879940297,3.2493047528093011,-0.03702196225049887,-3.1431321314810128,-1.7227881408444851e-06,0.030579726995433043,-3.2493047528093011,-1.701326786856747e-06
62,0.63000000000000045,ramp,0,0,2.9083925268125199e-09,0.00025821500000000001,1,1,-0.010583243852324552,0.0096283428118566078,0.08225147423909368,-0.010431779247886559,0.012110239821986318,-0.0015445258966578206,0.00053480141938011885,-0.00015146460443799317,-3.8997277472837058e-05,3.5709232103071957e-05,0.00178546161028335,3.2520653439455156,-0.040311281581838353,-3.1452707741894677,-1.7845974541428044e-06,0.02596341915893299,-3.2520653439455156,-1.7622715488633389e-06
