scenario,episode,tick,physics_begin,physics_end,source_time_ns,receipt_time_ns,core_status,probe_status,dt_s,command_attempted,command_accepted,probe_command_attempted,probe_command_accepted,fault_event,injected_torque_nm,zoh_ctrl_max_difference,contact_left,contact_right,base_position_0,base_position_1,base_position_2,base_quaternion_0,base_quaternion_1,base_quaternion_2,base_quaternion_3,base_linear_velocity_0,base_linear_velocity_1,base_linear_velocity_2,base_angular_velocity_0,base_angular_velocity_1,base_angular_velocity_2,q_0,q_1,q_2,q_3,q_4,q_5,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,ctrl_0,ctrl_1,ctrl_2,ctrl_3,ctrl_4,ctrl_5,reference_0,reference_1,reference_2,reference_3,reference_4,reference_5,tau_pd_0,tau_pd_1,tau_pd_2,tau_pd_3,tau_pd_4,tau_pd_5,tau_gravity_0,tau_gravity_1,tau_gravity_2,tau_gravity_3,tau_gravity_4,tau_gravity_5,tau_raw_0,tau_raw_1,tau_raw_2,tau_raw_3,tau_raw_4,tau_raw_5,saturated_0,saturated_1,saturated_2,saturated_3,saturated_4,saturated_5,disturbance_0,disturbance_1,disturbance_2,disturbance_3,disturbance_4,disturbance_5
control,0,179,895,900,1790000000,1790000000,0,-1,0.01,1,1,0,0,none,0,0,1,1,-0.089186496957210662,4.1961237599166165e-06,0.5657209830534603,0.99994575945827147,-3.1822671563438889e-06,-0.0104152834795577,1.1550248123607858e-06,-0.00027604746982354267,0.00011200353471005154,-4.3521869837154621e-05,-0.00019113416476292325,-0.00048574418331255402,-3.8364734503839654e-05,-1.329812956214371,2.1065260544273103,-7.3969862501067312e-07,-1.3295605165094408,2.2067675259743247,-3.3885109136107417e-05,0.00047992124688247493,0.00044145193979047443,0.00017374587907976265,0.0003577765400706248,0.00039851140756585741,0.00012883852408833237,-0.41298456659808563,1.3615601334575864,0.00036760806139657788,-0.28574929469024091,1.4890783621154087,-0.00011923193387477472,0.41298456659808563,-1.3615601334575864,-0.00036760806139657788,0.28574929469024091,-1.4890783621154087,0.00011923193387477472,-1.3267204090965414,2.1088002542738269,0,-1.3267204090965414,2.208800254273827,0,0.036390683543631251,0.026628220248512958,-8.4653843664849303e-06,0.03354462414468707,0.023794972482678759,3.7236065364156054e-06,-0.44937525014171686,1.3349319132090736,0.00037607344576306279,-0.31929391883492797,1.46528338963273,-0.00012295554041119033,-0.41298456659808563,1.3615601334575864,0.00036760806139657788,-0.28574929469024091,1.4890783621154087,-0.00011923193387477472,0,0,0,0,0,0,0,0,0,0,0,0
control,0,180,900,905,1800000000,1800000000,0,-1,0.01,1,1,0,0,none,0,0,1,1,-0.089189553184523346,5.3441680843075723e-06,0.5657205011375499,0.99994573144408139,-4.1642098854191636e-06,-0.010417972378382529,9.7101375485897868e-07,-0.00032420130123276701,0.00011642770300921351,-5.1123557249636007e-05,-0.0001988109245164146,-0.00057052583602953716,-3.911274175735568e-05,-1.3298087379375125,2.1065298575421894,9.4467471901922015e-07,-1.329557473094465,2.2067709901520129,-3.2639255099270562e-05,0.00038099739001715946,0.0003367275407545653,0.00017183101582066214,0.00026514492465074327,0.00031029871672174036,0.00012869166158910179,-0.41287400896647142,1.361682490417828,0.00036719696359860062,-0.28563757960296432,1.4891770396120179,-0.00011959537080909421,0.41287400896647142,-1.361682490417828,-0.00036719696359860062,0.28563757960296432,-1.4891770396120179,0.00011959537080909421,-1.3267204090965414,2.1088002542738269,0,-1.3267204090965414,2.208800254273827,0,0.036488450006627454,0.026739669468518586,-8.8749532067388741e-06,0.033647050588107151,0.023885721386685797,3.3571934503260776e-06,-0.4493624589730989,1.3349428209493093,0.0003760719168053395,-0.31928463019107145,1.465291318225332,-0.00012295256425942029,-0.41287400896647142,1.361682490417828,0.00036719696359860062,-0.28563757960296432,1.4891770396120179,-0.00011959537080909421,0,0,0,0,0,0,0,0,0,0,0,0
control,0,181,905,910,1810000000,1810000000,0,-1,0.01,1,1,0,0,none,0,0,1,1,-0.089193048527700061,6.5260608081084907e-06,0.56571994989084029,0.99994569939309963,-5.1756645707984788e-06,-0.010421047828315993,7.8520182974857827e-07,-0.00036526274786446641,0.00011912709391201576,-5.7607205816336168e-05,-0.00020353479779102615,-0.00064282395597589951,-3.9327946588316965e-05,-1.3298054974366535,2.1065326292224986,2.5994638325566641e-06,-1.3295553391632151,2.2067735844312182,-3.1404538970498602e-05,0.00028396930665220961,0.00023463570256161134,0.00016823183513402194,0.00017532554022897429,0.00022409816317042619,0.00012699084858186266,-0.41275773053678161,1.3618105434459225,0.00036687927808924317,-0.28552174332177449,1.4892809698433929,-0.00011987845612969282,0.41275773053678161,-1.3618105434459225,-0.00036687927808924317,0.28552174332177449,-1.4892809698433929,0.00011987845612969282,-1.3267204090965414,2.1088002542738269,0,-1.3267204090965414,2.208800254273827,0,0.036595106121367113,0.026859547062096825,-9.1914309064680974e-06,0.033756172489740693,0.023983890866549926,3.0718192620564469e-06,-0.44935283665814874,1.3349509963838255,0.00037607070899571126,-0.31927791581151521,1.4652970789768429,-0.00012295027539174926,-0.41275773053678161,1.3618105434459225,0.00036687927808924317,-0.28552174332177449,1.4892809698433929,-0.00011987845612969282,0,0,0,0,0,0,0,0,0,0,0,0
control,0,182,910,915,1820000000,1820000000,0,-1,0.01,1,1,0,0,none,0,0,1,1,-0.089196911744598623,7.7249192011886783e-06,0.56571934054496265,0.99994566395535289,-6.2021486750601037e-06,-0.010424447134541036,6.0001961748675414e-07,-0.00039919433045923421,0.00012016512416083451,-6.2966761412163699e-05,-0.00020541307749458672,-0.00070257227068350214,-3.9037678343936251e-05,-1.3298032096134973,2.1065344020817229,4.2091770290633164e-06,-1.3295540813742668,2.2067753342966001,-3.0195233320893647e-05,0.00018988688194307261,0.00013625928650415469,0.00016308484665731031,8.9231580893763768e-05,0.0001408221854447217,0.00012385825747691961,-0.41263751759679129,1.3619423554180543,0.00036665282025897205,-0.28540346914766634,1.4893885500334205,-0.00012008299958780084,0.41263751759679129,-1.3619423554180543,-0.00036665282025897205,0.28540346914766634,-1.4893885500334205,0.00012008299958780084,-1.3267204090965414,2.1088002542738269,0,-1.3267204090965414,2.208800254273827,0,0.036708775880555752,0.026985837375491244,-9.4169954415845108e-06,0.033870219961363579,0.024087806448555345,2.8656571224221134e-06,-0.44934629347734706,1.3349565180425631,0.00037606981570055656,-0.31927368910902992,1.4653007435848653,-0.00012294865671022296,-0.41263751759679129,1.3619423554180543,0.00036665282025897205,-0.28540346914766634,1.4893885500334205,-0.00012008299958780084,0,0,0,0,0,0,0,0,0,0,0,0
control,0,183,915,920,1830000000,1830000000,0,-1,0.01,1,1,0,0,none,0,0,1,1,-0.089201071759784714,8.9246010892987808e-06,0.5657186843069395,0.99994562577990309,-7.2298090260312972e-06,-0.010428107747446761,4.1775286525820201e-07,-0.00042604788238712055,0.00011962266915659957,-6.7210215341145471e-05,-0.00020458304343928352,-0.00074986172094336208,-3.8274068679901799e-05,-1.329801839483101,2.1065352188791859,5.759716642884743e-06,-1.3295536578649227,2.2067762737929049,-2.9024369828340188e-05,9.9696065657051087e-05,4.2564719768269584e-05,0.00015653757929358762,7.6710481361705306e-06,6.1288022827115144e-05,0.00011942544774094597,-0.41251508752711963,1.3620760693355018,0.00036651443294827437,-0.28528436023959453,1.4894982382796371,-0.00012021164552118264,0.41251508752711963,-1.3620760693355018,-0.00036651443294827437,0.28528436023959453,-1.4894982382796371,0.00012021164552118264,-1.3267204090965414,2.1088002542738269,0,-1.3267204090965414,2.208800254273827,0,0.03682762054022979,0.027116577656039084,-9.5547939575448052e-06,0.033987478648371504,0.024195833736824723,2.7360385614547569e-06,-0.44934270806734944,1.3349594916794627,0.00037606922690581915,-0.31927183888796601,1.4653024045428125,-0.00012294768408263739,-0.41251508752711963,1.3620760693355018,0.00036651443294827437,-0.28528436023959453,1.4894982382796371,-0.00012021164552118264,0,0,0,0,0,0,0,0,0,0,0,0
control,0,184,920,925,1840000000,1840000000,0,-1,0.01,1,1,0,0,none,0,0,1,1,-0.089205458519610883,1.0109867444740379e-05,0.56571799222464692,0.9999455855071725,-8.2455617373791903e-06,-0.010431968015182173,2.4052198400450249e-07,-0.0004459580912553989,0.00011759604987388821,-7.0358599458839575e-05,-0.00020120852452339098,-0.00078492909846427858,-3.707337717060565e-05,-1.3298013432407179,2.1065351313319587,7.2384700956782598e-06,-1.3295540193194606,2.2067764445518945,-2.7903662289185845e-05,1.4234119664277957e-05,-4.5602188074129243e-05,0.00014874599516175084,-6.8656240082200215e-05,-1.3785926646251174e-05,0.00011383115552283932,-0.41239207241203341,1.3622099257920601,0.00036646008877135158,-0.28516592527239065,1.489608568207708,-0.00012026778618601975,0.41239207241203341,-1.3622099257920601,-0.00036646008877135158,0.28516592527239065,-1.489608568207708,0.00012026778618601975,-1.3267204090965414,2.1088002542738269,0,-1.3267204090965414,2.208800254273827,0,0.036949858550620725,0.027249878584529628,-9.6088407867910201e-06,0.034106307035153334,0.024306395553159391,2.6795409106137871e-06,-0.44934193096265412,1.3349600472075305,0.00037606892955814261,-0.31927223230754398,1.4653021726545485,-0.00012294732709663354,-0.41239207241203341,1.3622099257920601,0.00036646008877135158,-0.28516592527239065,1.489608568207708,-0.00012026778618601975,0,0,0,0,0,0,0,0,0,0,0,0
control,0,185,925,930,1850000000,1850000000,0,-1,0.01,1,1,0,0,none,0,0,1,1,-0.089210003779059716,1.1266524328605646e-05,0.56571727506290082,0.99994554376183653,-9.2372144562554187e-06,-0.010435967876186119,7.0264776224191141e-08,-0.00045913545230689403,0.0001141949379257815,-7.2444888545366041e-05,-0.00019547631888443815,-0.00080814464780177805,-3.5475303340114456e-05,-1.3298016693665446,2.1065341988950843,8.6343762600279247e-06,-1.3295551100585496,2.206775894791309,-2.6843450647882479e-05,-6.5773494298572568e-05,-0.00012751868784731689,0.00013987197438621518,-0.00013916012060753805,-8.3782315388468751e-05,0.00010721914219552255,-0.41227000476692743,1.3623422781165777,0.00036648499632375314,-0.28504956618912314,1.4897181617529389,-0.00012025547175618123,0.41227000476692743,-1.3623422781165777,-0.00036648499632375314,0.28504956618912314,-1.4897181617529389,0.00012025547175618123,-1.3267204090965414,2.1088002542738269,0,-1.3267204090965414,2.208800254273827,0,0.037073783481486461,0.027383942576681957,-9.5839115973191369e-06,0.034225151725009929,0.024417987263298718,2.6920780845886156e-06,-0.44934378824841392,1.3349583355398957,0.00037606890792107227,-0.31927471791413309,1.4653001744896401,-0.00012294754984076985,-0.41227000476692743,1.3623422781165777,0.00036648499632375314,-0.28504956618912314,1.4897181617529389,-0.00012025547175618123,0,0,0,0,0,0,0,0,0,0,0,0
control,0,186,930,935,1860000000,1860000000,0,-1,0.01,1,1,0,0,none,0,0,1,1,-0.089214641815214907,1.2381543554101996e-05,0.56571654319097986,0.99994550114633096,-1.0193570388508647e-05,-0.010440049487171397,-9.1277571877976355e-08,-0.00046585875783615764,0.00010954020998445629,-7.3512828800424162e-05,-0.00018759252549480808,-0.00081999885106098065,-3.3522294508563975e-05,-1.3298027597523867,2.1065324875270273,9.9379679719874493e-06,-1.3295568691351245,2.2067746782997908,-2.5852665336409396e-05,-0.0001397146569287527,-0.00020258587634177099,0.00013008089673386167,-0.00020336011883838122,-0.00014818569065826832,9.9736123727178048e-05,-0.41215030541710457,1.3624716051575181,0.00036658370871266518,-0.2849365680599103,1.4898257400383663,-0.00012017931828672952,0.41215030541710457,-1.3624716051575181,-0.00036658370871266518,0.2849365680599103,-1.4898257400383663,0.00012017931828672952,-1.3267204090965414,2.1088002542738269,0,-1.3267204090965414,2.208800254273827,0,0.037197779855536468,0.027517079776108174,-9.4854352282893195e-06,0.03434256064125437,0.024529190224421644,2.7689934145639157e-06,-0.44934808527264103,1.3349545253814099,0.00037606914394095451,-0.31927912870116465,1.4652965498139447,-0.00012294831170129344,-0.41215030541710457,1.3624716051575181,0.00036658370871266518,-0.2849365680599103,1.4898257400383663,-0.00012017931828672952,0,0,0,0,0,0,0,0,0,0,0,0
control,0,187,935,940,1870000000,1870000000,0,-1,0.01,1,1,0,0,none,0,0,1,1,-0.089219310063453572,1.3443161746070664e-05,0.56571580648221631,0.99994545823501335,-1.1104513814308377e-05,-0.010444157783121785,-2.4257124307458061e-07,-0.0004664672443946525,0.00010376178163842641,-7.361571115487741e-05,-0.00017777883875583504,-0.00082108860954441091,-3.1258858345999893e-05,-1.32980455083505,2.1065300684563462,1.1141391776470817e-05,-1.3295592314228972,2.2067728534209428,-2.4938811019685123e-05,-0.00020709064927851341,-0.00027032792208863359,0.00011953934278302594,-0.00026088413996417265,-0.00020658205302023696,9.1529800256697169e-05,-0.41203427353272626,1.3625965217059117,0.00036675023294530529,-0.28482809103151085,1.4899301323424041,-0.00012004441487081852,0.41203427353272626,-1.3625965217059117,-0.00036675023294530529,0.28482809103151085,-1.4899301323424041,0.00012004441487081852,-1.3267204090965414,2.1088002542738269,0,-1.3267204090965414,2.208800254273827,0,0.037320336836020637,0.027647721692901708,-9.319384672092543e-06,0.034457194126215791,0.024638683314140999,2.9051532930706777e-06,-0.44935461036874691,1.3349488000130101,0.00037606961761739785,-0.31928528515772664,1.4652914490282631,-0.00012294956816388919,-0.41203427353272626,1.3625965217059117,0.00036675023294530529,-0.28482809103151085,1.4899301323424041,-0.00012004441487081852,0,0,0,0,0,0,0,0,0,0,0,0
control,0,188,940,945,1880000000,1880000000,0,-1,0.01,1,1,0,0,none,0,0,1,1,-0.089223949673649522,1.44409577642033e-05,0.56571507422609213,0.99994541556901195,-1.1961077058092894e-05,-0.010448240966912957,-3.8229733599292934e-07,-0.00046135251580183413,9.6996449322881667e-05,-7.2815107531356188e-05,-0.00016626885519552289,-0.00081210302998490703,-2.8730888470656459e-05,-1.3298069747221863,2.1065270169645349,1.2238406192625961e-05,-1.3295621286846875,2.206770482048845,-2.410796867003288e-05,-0.00026751482347338199,-0.00033038984235387995,0.00010841293458633263,-0.00031146592168292744,-0.00025865721919797528,8.2747002996678723e-05,-0.41192307879947426,1.3627157865834409,0.00036697813878633237,-0.28472516432930345,1.490030283174117,-0.0001198562311591528,0.41192307879947426,-1.3627157865834409,-0.00036697813878633237,0.28472516432930345,-1.490030283174117,0.0001198562311591528,-1.3267204090965414,2.1088002542738269,0,-1.3267204090965414,2.208800254273827,0,0.037440059742948999,0.027774432475034392,-9.0921685871044193e-06,0.034567833940277015,0.024745252528581181,3.0950404511759274e-06,-0.44936313854242327,1.3349413541084065,0.00037607030737343681,-0.31929299826958046,1.4652850306455358,-0.00012295127161032873,-0.41192307879947426,1.3627157865834409,0.00036697813878633237,-0.28472516432930345,1.490030283174117,-0.0001198562311591528,0,0,0,0,0,0,0,0,0,0,0,0
control,0,189,945,950,1890000000,1890000000,0,-1,0.01,1,1,0,0,none,0,0,1,1,-0.089228505984827941,1.5365908733688639e-05,0.56571435505310774,0.99994537365177771,-1.2755489114076785e-05,-0.010452250927181387,-5.0935629279195622e-07,-0.00045095035501322328,8.9385767233106107e-05,-7.117958755525482e-05,-0.00015330443843979491,-0.00079380901427600131,-2.5985010771519055e-05,-1.3298099602973601,2.1065234111988045,1.3224359960894939e-05,-1.3295654906088497,2.2067676286464035,-2.3364814744271586e-05,-0.00032070999434514851,-0.00038253395226409408,9.6864332649102667e-05,-0.00035494136132009787,-0.00030419408730443688,7.35319729954251e-05,-0.41181775567900403,1.3628283084483257,0.00036726066580014495,-0.28462868224963406,1.4901252574946373,-0.00011962052632716138,0.41181775567900403,-1.3628283084483257,-0.00036726066580014495,0.28462868224963406,-1.4901252574946373,0.00011962052632716138,-1.3267204090965414,2.1088002542738269,0,-1.3267204090965414,2.208800254273827,0,0.037555679401341684,0.027895917828665007,-8.8105246207236149e-06,0.03467339018967882,0.024847798660038136,3.3328457735102209e-06,-0.44937343508034572,1.3349323906196606,0.00037607119042086854,-0.31930207243931286,1.4652774588345991,-0.00012295337210067159,-0.41181775567900403,1.3628283084483257,0.00036726066580014495,-0.28462868224963406,1.4901252574946373,-0.00011962052632716138,0,0,0,0,0,0,0,0,0,0,0,0
control,0,190,950,955,1900000000,1900000000,0,-1,0.01,1,1,0,0,none,0,0,1,1,-0.089232928917810067,1.6210425184498855e-05,0.56571365687251707,0.99994533294536636,-1.348120634985988e-05,-0.010456143584029196,-6.2286932827042079e-07,-0.00043573253185840414,8.1073984162093415e-05,-6.8783432550089329e-05,-0.00013913218526796,-0.00076703684104686021,-2.3067957448111284e-05,-1.3298134342922359,2.106519331027334,1.409615187765959e-05,-1.3295692458032278,2.2067643592968929,-2.2712656113621542e-05,-0.00036650466927089443,-0.00042663511437067588,8.5051402974932621e-05,-0.00039124383716854065,-0.00034306890828896897,6.4024783568686182e-05,-0.41171919968964604,1.3629331493944856,0.0003675908274045412,-0.28453940205948414,1.4902142441415336,-0.00011934326047680459,0.41171919968964604,-1.3629331493944856,-0.0003675908274045412,0.28453940205948414,-1.4902142441415336,0.00011934326047680459,-1.3267204090965414,2.1088002542738269,0,-1.3267204090965414,2.208800254273827,0,0.037666059352239524,0.028011031629470478,-8.4814157120445091e-06,0.034772906235988915,0.024945343085642981,3.6125576556521533e-06,-0.44938525904188559,1.3349221177650152,0.0003760722431165857,-0.31931230829547302,1.4652689010558906,-0.00012295581813245675,-0.41171919968964604,1.3629331493944856,0.0003675908274045412,-0.28453940205948414,1.4902142441415336,-0.00011934326047680459,0,0,0,0,0,0,0,0,0,0,0,0
control,0,191,955,960,1910000000,1910000000,0,-1,0.01,1,1,0,0,none,0,0,1,1,-0.089237173286411342,1.6968366037042762e-05,0.5657129868228622,0.9999452938674358,-1.4132925914060806e-05,-0.01045987916305869,-7.2217701166888083e-07,-0.00041619870679315374,7.2206063028594326e-05,-6.5705362276246079e-05,-0.00012400003185044877,-0.0007326659153484874,-2.0025975020886121e-05,-1.3298173223149758,2.1065148569481784,1.485217394089943e-05,-1.3295733227372928,2.206760740797963,-2.2153479295598113e-05,-0.00040482823695250014,-0.00046267492644822044,7.3125565358367735e-05,-0.00042039864536147243,-0.00037524667562617814,5.4359916126910694e-05,-0.41162816562234622,1.3630295264463739,0.00036796151085593176,-0.28445794370684091,1.490296557535508,-0.00011903050938683914,0.41162816562234622,-1.3630295264463739,-0.00036796151085593176,0.28445794370684091,-1.490296557535508,0.00011903050938683914,-1.3267204090965414,2.1088002542738269,0,-1.3267204090965414,2.208800254273827,0,0.037770200976641743,0.02811878029745403,-8.1119304501882161e-06,0.034865561657058446,0.025037031723806693,3.9280479823338988e-06,-0.44939836659898796,1.3349107461489198,0.00037607344130612,-0.31932350536389936,1.4652595258117014,-0.00012295855736917303,-0.41162816562234622,1.3630295264463739,0.00036796151085593176,-0.28445794370684091,1.490296557535508,-0.00011903050938683914,0,0,0,0,0,0,0,0,0,0,0,0
control,0,192,960,965,1920000000,1920000000,0,-1,0.01,1,1,0,0,none,0,0,1,1,-0.089241199028717355,1.7635034385673623e-05,0.56571235123508845,0.99994525678897217,-1.4706582657822363e-05,-0.010463422399071848,-8.0683517937286388e-07,-0.00039286852301748305,6.292580352366011e-05,-6.2027289376360596e-05,-0.00010815403527364994,-0.00069161084905808138,-1.6904271782893743e-05,-1.3298215498252086,2.1065100690616489,1.5492239616399984e-05,-1.3295776506243602,2.2067568398062769,-2.1688012461113829e-05,-0.00043570524555664933,-0.00049073498379356825,6.1230330534762343e-05,-0.00044251668133945383,-0.00040077574313312109,4.4664996241431653e-05,-0.41154526758115823,1.3631168110624594,0.00036836557223935974,-0.28438479122199212,1.490371637756051,-0.0001186883834049096,0.41154526758115823,-1.3631168110624594,-0.00036836557223935974,0.28438479122199212,-1.490371637756051,0.0001186883834049096,-1.3267204090965414,2.1088002542738269,0,-1.3267204090965414,2.208800254273827,0,0.037867246612341185,0.028218325021825655,-7.7091884116581118e-06,0.0349506733558341,0.025122137225300586,4.2731539262625658e-06,-0.44941251419349942,1.3348984860406337,0.00037607476065101787,-0.31933546457782624,1.4652495005307504,-0.00012296153733117217,-0.41154526758115823,1.3631168110624594,0.00036836557223935974,-0.28438479122199212,1.490371637756051,-0.0001186883834049096,0,0,0,0,0,0,0,0,0,0,0,0
control,0,193,965,970,1930000000,1930000000,0,-1,0.01,1,1,0,0,none,0,0,1,1,-0.089244971360832398,1.8207155221104884e-05,0.56571175560788367,0.99994522203271685,-1.519933054322999e-05,-0.010466742671539674,-8.7660838005325011e-07,-0.00036627397106936909,5.3374085836711383e-05,-5.7833114711160431e-05,-9.1835361240099686e-05,-0.00064480802011321803,-1.3746509371746095e-05,-1.3298260430472071,2.1065050461145778,1.6017499095890436e-05,-1.3295821602370506,2.206752722039806,-2.1315798636129683e-05,-0.00045924889742991753,-0.00051098936084644918,4.9500031763046949e-05,-0.00045778749000585937,-0.00041978178878653233,3.5059694828043759e-05,-0.41147098073129634,1.3631945267864303,0.00036879592562017398,-0.28432029568574346,1.4904390490953552,-0.0001183229511936548,0.41147098073129634,-1.3631945267864303,-0.00036879592562017398,0.28432029568574346,-1.4904390490953552,0.0001183229511936548,-1.3267204090965414,2.1088002542738269,0,-1.3267204090965414,2.208800254273827,0,0.037956480754132722,0.028308981952258956,-7.2802513169194784e-06,0.035027694921118326,0.025200059491431653,4.6417548494367168e-06,-0.44942746148542906,1.3348855448341712,0.00037607617693709349,-0.31934799060686181,1.4652389896039235,-0.00012296470604309152,-0.41147098073129634,1.3631945267864303,0.00036879592562017398,-0.28432029568574346,1.4904390490953552,-0.0001183229511936548,0,0,0,0,0,0,0,0,0,0,0,0
control,0,194,970,975,1940000000,1940000000,0,-1,0.01,1,1,0,0,none,0,0,1,1,-0.089248460856286571,1.8682836397146097e-05,0.56571120459475777,0.99994518987228387,-1.5609509653316751e-05,-0.010469814074640767,-9.3146107309781084e-07,-0.00033695210115363187,4.3687250869633583e-05,-5.3207575821662766e-05,-7.5277504467134764e-05,-0.00059320274314125917,-1.0594342313753192e-05,-1.3298307298142185,2.1064998646234483,1.6430343449821392e-05,-1.329586784650421,2.2067484515436426,-2.1035278486622845e-05,-0.00047565389271547439,-0.00052369645245718124,3.8058752903359646e-05,-0.0004664718123031961,-0.00043246123818473819,2.5654796665553465e-05,-0.41140564461872642,1.3632623451918855,0.00036924562568092166,-0.2842646796233988,1.4904984772046039,-0.00011794016892006899,0.41140564461872642,-1.3632623451918855,-0.00036924562568092166,0.2842646796233988,-1.4904984772046039,0.00011794016892006899,-1.3267204090965414,2.1088002542738269,0,-1.3267204090965414,2.208800254273827,0,0.038037329451197553,0.028390220483228951,-6.8320406801143996e-06,0.035096214365009822,0.025270324619489293,5.0278437127091806e-06,-0.44944297406992395,1.3348721247086566,0.00037607766636103606,-0.31936089398840861,1.4652281525851147,-0.00012296801263277817,-0.41140564461872642,1.3632623451918855,0.00036924562568092166,-0.2842646796233988,1.4904984772046039,-0.00011794016892006899,0,0,0,0,0,0,0,0,0,0,0,0
control,0,195,975,980,1950000000,1950000000,0,-1,0.01,1,1,0,0,none,0,0,1,1,-0.089251643454984375,1.9061514285648541e-05,0.56571070200226503,0.99994516053193372,-1.5936600037744065e-05,-0.010472615425283398,-9.715468168929374e-07,-0.00030543814934417792,3.3995629741877056e-05,-4.8235159117230075e-05,-5.8703763845022143e-05,-0.00053773716800115459,-7.4870086100585301e-06,-1.3298355403381963,2.1064945980819711,1.6734299588489053e-05,-1.3295914599084364,2.2067440900240549,-2.0843881064727009e-05,-0.00048518875072259932,-0.00052919031689596468,2.7019453548498996e-05,-0.00046889375091445324,-0.00043907426320850969,1.6551436866546442e-05,-0.41134946791901894,1.363320080282119,0.00036970794323931076,-0.2842180426794611,1.4905497249602806,-0.00011754581540152473,0.41134946791901894,-1.363320080282119,-0.00036970794323931076,0.2842180426794611,-1.4905497249602806,0.00011754581540152473,-1.3267204090965414,2.1088002542738269,0,-1.3267204090965414,2.208800254273827,0,0.038109358025942168,0.02846165977761286,-6.3712625539716657e-06,0.035155950369111462,0.025332582392077526,5.4255924760907803e-06,-0.44945882594496112,1.3348584205045062,0.0003760792057932824,-0.31937399304857256,1.465217142568203,-0.00012297140787761551,-0.41134946791901894,1.363320080282119,0.00036970794323931076,-0.2842180426794611,1.4905497249602806,-0.00011754581540152473,0,0,0,0,0,0,0,0,0,0,0,0
control,0,196,980,985,1960000000,1960000000,0,-1,0.01,1,1,0,0,none,0,0,1,1,-0.089254500406182893,1.9343885675868099e-05,0.56571025079867643,0.99994513418696862,-1.6181163725256246e-05,-0.010475130213058535,-9.9719569526842867e-07,-0.00027225913440876944,2.4422232771033484e-05,-4.2999085147685567e-05,-4.2324989936692512e-05,-0.00047933900624060901,-4.4609735987919973e-06,-1.3298404079004582,2.1064893162572838,1.6933917929819393e-05,-1.3295961256106705,2.2067396962543753,-2.0738120902536457e-05,-0.00048818773757891158,-0.00052787165742968216,1.6483288402984668e-05,-0.0004654326764123434,-0.00043993746698155482,7.840503482044057e-06,-0.41130253446261478,1.3633676815118936,0.00037017643321639982,-0.28418036841879879,1.4905927071822611,-0.00011714543359840297,0.41130253446261478,-1.3633676815118936,-0.00037017643321639982,0.28418036841879879,-1.4905927071822611,0.00011714543359840297,-1.3267204090965414,2.1088002542738269,0,-1.3267204090965414,2.208800254273827,0,0.038172267253369717,0.028523063684662207,-5.9043397990950511e-06,0.035206747184167726,0.025386602433892829,5.8294110966587342e-06,-0.44947480171598447,1.3348446178272313,0.00037608077301549487,-0.31938711560296651,1.4652061047483682,-0.00012297484469506171,-0.41130253446261478,1.3633676815118936,0.00037017643321639982,-0.28418036841879879,1.4905927071822611,-0.00011714543359840297,0,0,0,0,0,0,0,0,0,0,0,0
control,0,197,985,990,1970000000,1970000000,0,-1,0.01,1,1,0,0,none,0,0,1,1,-0.089257018150499454,1.9531827560673516e-05,0.56570985313232169,0.99994511096470795,-1.6344776308634853e-05,-0.010477346496521609,-1.0089002384968647e-06,-0.00023792797258342059,1.5081605513868635e-05,-3.7580374733689509e-05,-2.6337617951355707e-05,-0.0004189111689036716,-1.5496285632947966e-06,-1.3298452694600666,2.1064840845776094,1.7034654634717927e-05,-1.3296007254173035,2.2067353255552136,-2.0713699869298769e-05,-0.00048504252362427765,-0.00052019857629746096,6.5391165566087907e-06,-0.000456514988849399,-0.00043541636424017062,-3.9779736105578293e-07,-0.41126481038006207,1.3634052256061726,0.00037064499471316443,-0.28415153209872018,1.4906274443428975,-0.00011674427874625432,0.41126481038006207,-1.3634052256061726,-0.00037064499471316443,0.28415153209872018,-1.4906274443428975,0.00011674427874625432,-1.3267204090965414,2.1088002542738269,0,-1.3267204090965414,2.208800254273827,0,0.038225888147739022,0.028574334219056276,-5.4373522182458182e-06,0.035248568332418365,0.025432269169721206,6.2339998288424197e-06,-0.4494906985278011,1.3348308913871163,0.00037608234693141027,-0.31940010043113853,1.4651951751731762,-0.00012297827857509673,-0.41126481038006207,1.3634052256061726,0.00037064499471316443,-0.28415153209872018,1.4906274443428975,-0.00011674427874625432,0,0,0,0,0,0,0,0,0,0,0,0
