scenario,episode,control_tick,physics_substep,time_s,disturbance,force_x,force_y,force_z,moment_x,moment_y,moment_z,left_normal_load_n,right_normal_load_n,penetration_m,rolling_slip_m_s,lateral_slip_m_s,closure_residual_m,base_control_linear_acceleration_n0,base_control_linear_acceleration_n1,base_control_linear_acceleration_n2,base_control_angular_acceleration_n0,base_control_angular_acceleration_n1,base_control_angular_acceleration_n2,qpos0,qpos1,qpos2,qpos3,qpos4,qpos5,qpos6,qpos7,qpos8,qpos9,qpos10,qpos11,qpos12,qpos13,qpos14,qpos15,qpos16,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,qvel6,qvel7,qvel8,qvel9,qvel10,qvel11,qvel12,qvel13,qvel14,qvel15,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5
hold,0,0,0,0.002,0,0,0,0,0,0,0,31.0405217197575,32.078605864549083,0.00039838683718524531,5.337484163766697e-05,0,0.0001825909525860475,0.0039635947176809121,-0.021732162790503627,-0.00048461656258602659,0.076075798255242411,-0.30338480918920829,-0.046748099605387242,-2.3316002612706003e-08,-1.1121997354178994e-07,0.34771775599520166,0.99999999999979994,1.5215158944814747e-07,-6.0676959362005139e-07,-9.3496195396007184e-08,-0.34332821908699385,0.56939867150485268,1.511829688471723e-06,-0.57254449054148104,-0.57298694636419301,-0.35472020713136754,0.56940506236277644,-2.1349936655066787e-06,0.572598518843356,-0.57303517863037057,-1.1658001306353001e-05,-5.5609986770894971e-05,4.5981353515819319e-05,0.0001521515894481576,-0.00060676959362009183,-9.3496195396013403e-05,0.0006273274118996523,-0.0002778370540500675,0.00075591484423586145,0.00029955103498702083,0.00030085019737672561,0.00064321034322012785,0.00027668318816071179,-0.0010674968327533394,0.00029394320114367123,-0.00029632453535149251,0.047762470321407867,3.1468245516924522,-0.00030811320564083552,-0.041464883765724291,3.2380815434581685,0.0003060606116983572
hold,0,0,1,0.0040000000000000001,0,0,0,0,0,0,0,31.041029022764619,32.078070019838577,0.00039838406949796457,6.7179682674136813e-05,2.1326148390676617e-06,0.0001825928907813725,0.0039615461081485307,-0.021524575617996408,-0.00048553597902767365,0.073602785898403966,-0.30335405989961828,-0.045438798408207054,-6.9952464786373985e-08,-3.3210507604678455e-07,0.34771793990731908,0.99999999999820288,4.5150874540585891e-07,-1.8202472816539588e-06,-2.7786998083808528e-07,-0.34332572449381565,0.56939758871468493,4.5186017224113729e-06,-0.57254333144154235,-0.57298578231758523,-0.354717626438395,0.56940613934118023,-6.343325402556451e-06,0.5725996566374556,-0.57303632508902846,-2.331823108683399e-05,-0.0001104425512524973,9.1956058700991142e-05,0.00029935715754111431,-0.001213477688098966,-0.00018437378245050049,0.0012472965890911853,-0.00054139508390148782,0.0015033860169698249,0.00057954996933926159,0.00058202330388559863,0.0012903464862582747,0.00053848920189669735,-0.0021041658685248864,0.00056889704981176958,-0.00057322932895116727,0.047762470321407867,3.1468245516924522,-0.00030811320564083552,-0.041464883765724291,3.2380815434581685,0.0003060606116983572
hold,0,0,2,0.0060000000000000001,0,0,0,0,0,0,0,31.041461318900442,32.077608263247818,0.00039838027128115405,8.0514324775848286e-05,5.1893900398922711e-06,0.00018259632246651853,0.0039596053232007506,-0.021301337377493689,-0.0004865839493355395,0.071447429266218929,-0.30328573217539528,-0.044186822728798821,-1.3990891477440219e-07,-6.6109667412985959e-07,0.34771821574324124,0.99999999999282319,8.9376076086118156e-07,-3.6402964080932242e-06,-5.5061739423057599e-07,-0.34332200284778625,0.56939600326683726,9.0092291107217136e-06,-0.57254164552598585,-0.57298408934860467,-0.35471374575262316,0.56940771428743553,-1.2568529370462144e-05,0.57260131190474861,-0.57303799217874329,-3.4978224994014105e-05,-0.00016449579904153754,0.00013791796106835794,0.00044225202472649892,-0.0018200491267061567,-0.00027274739663358947,0.0018608230147046151,-0.00079272392385065804,0.0022453136941551705,0.00084295777824839485,0.00084648449028817551,0.0019403428859210417,0.00078747312767695789,-0.0031126019839528467,0.00082763364649721637,-0.00083354485741971929,0.047762470321407867,3.1468245516924522,-0.00030811320564083552,-0.041464883765724291,3.2380815434581685,0.0003060606116983572
hold,0,0,3,0.0080000000000000002,0,0,0,0,0,0,0,31.04183024452643,32.077209157225028,0.00039837689328958009,9.3435019294517971e-05,8.9688852503346113e-06,0.0001826008776188998,0.0039577500381406949,-0.021064189859815192,-0.00048775169824466502,0.069541176506156002,-0.30317989193535128,-0.042994934494538575,-2.3318004845991837e-07,-1.0966313136405543e-06,0.3477185834651112,0.99999999998009625,1.4750951435665316e-06,-6.0667052918358798e-06,-9.0935463727379346e-07,-0.34331706564541237,0.56939393621331202,1.4977903679182949e-05,-0.57253946104189635,-0.57298189593205451,-0.35470856104529852,0.56940976496495543,-2.0758850629660798e-05,0.5726034568168582,-0.57304015143188591,-4.6635566842758085e-05,-0.00021776731975534734,0.00018386093498730255,0.00058133441282620787,-0.0024264088843065895,-0.00035873719064844563,0.0024686011869344327,-0.0010335267626024856,0.0029843372842306179,0.0010922420447494483,0.0010967082750888645,0.0025923536623197185,0.0010253387599472919,-0.004095160629599328,0.0010724560548009202,-0.0010796265713251068,0.047762470321407867,3.1468245516924522,-0.00030811320564083552,-0.041464883765724291,3.2380815434581685,0.0003060606116983572
hold,0,0,4,0.01,0,0,0,0,0,0,0,31.042145850451597,32.076862762463584,0.00039837513509023703,0.00010599003422947693,1.3309550204983778e-05,0.00018260624926990778,0.0039559559315655258,-0.020814603837504272,-0.0004890321137924758,0.067829516348225372,-0.30303661892460204,-0.041864569148392289,-3.4975583537092802e-07,-1.6371400064800407e-06,0.34771904302287593,0.99999999995528621,2.1920885956237669e-06,-9.0991873860150745e-06,-1.351820943939858e-06,-0.34331092335831792,0.56939140577644765,2.2423661969376821e-05,-0.57253680212423796,-0.57297922641315047,-0.35470206961919426,0.56941227196162192,-3.0866838303460644e-05,0.57260606737189057,-0.57304277830089079,-5.8287893455504831e-05,-0.00027025434641974325,0.00022977888236377157,0.0007169935253697158,-0.0030324820949529387,-0.00044246618326890898,0.0030711435472173089,-0.0012652184321660361,0.0037228791450969355,0.001329458829183304,0.0013347594520440175,0.0032457130521240658,0.0012534983332577105,-0.0050539938368999223,0.0013052775161921173,-0.0013134345024244745,0.047762470321407867,3.1468245516924522,-0.00030811320564083552,-0.041464883765724291,3.2380815434581685,0.0003060606116983572
hold,0,1,0,0.012,0,0,0,0,0,0,0,31.042501862292525,32.076812479391805,0.0003983759767168249,0.00011234043826995451,1.8081741200983218e-05,0.00018261218369345985,0.002017294175829275,-0.020574445414726136,-0.00032777261565719584,0.066388653372975115,-0.16283027038236772,-0.039621643236756515,-4.7928962720746354e-07,-2.2807821414719911e-06,0.34771955166552682,0.99999999991602617,3.0418590671342652e-06,-1.2457329999907173e-05,-1.8735310279028003e-06,-0.34330417715067241,0.5693884290160417,3.1550777236313688e-05,-0.57253369337543358,-0.57297610484814365,-0.3546948735576762,0.56941522059948746,-4.2613775529743242e-05,0.57260912708277079,-0.57304585500315119,-6.4766895918267765e-05,-0.00032182106749597525,0.00025432132543500756,0.00084977026403000415,-0.003358142609003249,-0.00052171045486838308,0.0033731038227445974,-0.001488380202987738,0.0045635576334684342,0.0015543744021654729,0.0015607825034055266,0.0035980307590234841,0.001474318932796422,-0.0058734686131412996,0.0015298554401151118,-0.0015383511302002229,0.046965324927066149,3.1463660542200782,-0.00030809425204122624,-0.042149977965727371,3.2377065748668867,0.00030607948796432016
hold,0,1,1,0.014,0,0,0,0,0,0,0,31.042738119323879,32.076550939781768,0.00039837997855382556,0.0001233828197149339,2.3181588848627865e-05,0.00018261848641278487,0.0020153853129209363,-0.020312313876014079,-0.00032926740233030216,0.06497264304065456,-0.16263011419636914,-0.038647486817293228,-6.2176425454025652e-07,-3.0260251098056175e-06,0.34772010932462993,0.99999999985859533,4.0215744647843604e-06,-1.6140732818325541e-05,-2.4725367114353507e-06,-0.3432968358013771,0.56938501969736799,4.2364709249608056e-05,-0.57253015188953915,-0.57297254866449077,-0.35468697148528328,0.56941859594846589,-5.5962631948003357e-05,0.57261261757717352,-0.57304936295962416,-7.1237313666396495e-05,-0.0003726214841668132,0.00027882955156051365,0.00097971483670294826,-0.0036834028053973015,-0.00059900668383708723,0.0036706746476590116,-0.0017046593368319817,0.0054069660066471828,0.0017707429471973484,0.0017780918264686948,0.003951036196466428,0.001687674489225978,-0.0066744282091300592,0.0017452472013708314,-0.0017539782364655945,0.046965324927066149,3.1463660542200782,-0.00030809425204122624,-0.042149977965727371,3.2377065748668867,0.00030607948796432016
hold,0,1,2,0.016,0,0,0,0,0,0,0,31.042943065286817,32.076318840301447,0.00039838776415514893,0.00013489300849509544,2.852768683508263e-05,0.00018262498496072807,0.0020131881259710703,-0.020041355214459294,-0.00033084911216896273,0.063647619394961205,-0.16241087399002879,-0.037732703016111903,-7.7716134146507551e-07,-3.8713311419136706e-06,0.34772071592544335,0.99999999977890697,5.1285846798744966e-06,-2.0148957357649808e-05,-3.1470085459196911e-06,-0.34328890780532823,0.56938118996706777,5.4875181092113811e-05,-0.57252619249045855,-0.57296857296908965,-0.35467836263081182,0.56942238468574202,-7.0879415379111651e-05,0.5726165227419594,-0.57305328588267002,-7.7698543462409515e-05,-0.0004226530160540267,0.00030330040670347087,0.001107009239269994,-0.0040082245153708774,-0.00067447358317064619,0.0039639980244398649,-0.0019148651501171045,0.0062552359212528774,0.0019796995402859749,0.0019878477005615615,0.0043044272357429672,0.0018943686380578715,-0.0074583917155541446,0.0019525823929343305,-0.0019614615229100137,0.046965324927066149,3.1463660542200782,-0.00030809425204122624,-0.042149977965727371,3.2377065748668867,0.00030607948796432016
hold,0,1,3,0.018000000000000002,0,0,0,0,0,0,0,31.04312230211805,32.076110623416447,0.00039839981451685741,0.00014802518527810008,3.4052803965329117e-05,0.00018263153900749198,0.0020106707918174237,-0.01976238576695391,-0.00033251870316952647,0.062392077938779537,-0.16217267347740549,-0.036876149400052592,-9.4546144765779711e-07,-4.8151574418765166e-06,0.34772137138695275,0.99999999967251407,6.3603785791145752e-06,-2.4481527213328907e-05,-3.8952335266242593e-06,-0.34328040153937595,0.56937695063046601,6.909596979718154e-05,-0.57252182811716479,-0.5729641909387363,-0.35466904666203475,0.56942657481532066,-8.7332948271061619e-05,0.57262082833597372,-0.57305760938620376,-8.4150053096360817e-05,-0.00047191314998142286,0.00032773075468840436,0.0012317924581987938,-0.0043325698177492005,-0.00074822758028792228,0.0042531329761422397,-0.0021196683008668418,0.0071103943525338623,0.0021821866468630918,0.0021910151766765576,0.0046579843885421928,0.0020950647892981279,-0.0082267664459749843,0.0021527970071548177,-0.0021617517668606335,0.046965324927066149,3.1463660542200782,-0.00030809425204122624,-0.042149977965727371,3.2377065748668867,0.00030607948796432016
hold,0,1,4,0.020000000000000004,0,0,0,0,0,0,0,31.043280647321467,32.075921486668996,0.00039841648769728399,0.00016115314939970683,3.9702801070838644e-05,0.00018263803533058492,0.0020078003307514446,-0.019476127303832854,-0.00033427743878178262,0.061189065115418599,-0.16191564311198237,-0.03607642403658963,-1.1266442159458164e-06,-5.8559564507355208e-06,0.34772207562190799,0.99999999953461527,7.7145500971443712e-06,-2.9137928320942231e-05,-4.7156122882920425e-06,-0.34327132539911492,0.56937231138302968,8.5044730258495039e-05,-0.57251707014590847,-0.57295941414724427,-0.35465902355034784,0.56943115543433376,-0.00010529467590101803,0.57262552166656611,-0.57306232065949303,-9.0591384144009612e-05,-0.00052039950442950191,0.0003521174776064174,0.0013541695721135984,-0.0046564010525883643,-0.00082038229765258469,0.004538070130512821,-0.0023196237181819903,0.0079743802306567486,0.00237898562818474,0.0023883957460244546,0.0050115558434464377,0.002290309506548795,-0.0089808638149782068,0.0023466652961952605,-0.0023556366446208232,0.046965324927066149,3.1463660542200782,-0.00030809425204122624,-0.042149977965727371,3.2377065748668867,0.00030607948796432016
hold,0,2,0,0.022000000000000006,0,0,0,0,0,0,0,31.044826235693439,32.079132576259688,0.0003984380361233969,0.00015669341752671786,4.5434026621303482e-05,0.00018264438353980363,0.002342605301429674,-0.018844072078842516,0.00067434024845702822,0.060112750785043398,-0.17090278992540719,-0.001522163946663846,-1.3205321018622863e-06,-6.9803666041868797e-06,0.34772283544563326,0.99999999935980355,9.1889486331930057e-06,-3.4136134447091738e-05,-5.5390362455193726e-06,-0.34326146275302438,0.56936733223579183,0.00010186666330447311,-0.57251199167583355,-0.5729543183007737,-0.35464841350723758,0.56943613587064179,-0.00012439802092397689,0.57263060005981992,-0.57306741617379753,-9.6943942958234929e-05,-0.00056220507672567939,0.00037991186264600463,0.0014743981134518883,-0.0049982055285937646,-0.00082342835967958827,0.0049313230452718371,-0.0024895736189253837,0.0084109665229890329,0.0025392350374587817,0.0025479232352803058,0.0053050215551300461,0.0024902181539912128,-0.0095516725114794324,0.0025391966268984729,-0.0025477571522559577,0.045214135091454499,3.1455048602130367,-0.00039494716021220427,-0.040293875780663735,3.2392128749543798,0.00017917936685159089
hold,0,2,1,0.024000000000000007,0,0,0,0,0,0,0,31.044974226820859,32.07897497563112,0.00039846600556383421,0.00016394895635334452,5.1126653293445028e-05,0.00018264996633312675,0.0023389011447397042,-0.018542461492259035,0.00067215354035887742,0.05891833260800175,-0.17060699239506952,-0.0020332928211705815,-1.5271032960630138e-06,-8.1871858938363634e-06,0.34772365075706591,0.9999999991424573,1.0781185578938568e-05,-3.9475553924325859e-05,-6.3665276767608431e-06,-0.34325082676547164,0.56936202051632279,0.00011959930175681224,-0.57250659801246151,-0.57294890834055556,-0.35463721264591036,0.56944150650581904,-0.00014462114013349137,0.57263605562867081,-0.57307288810919699,-0.00010328559710036378,-0.00060340964482474163,0.00040765571633462068,0.0015922382746110823,-0.0053394182655815406,-0.00082749672108312208,0.0053179937763612635,-0.0026558597345054695,0.0088663192261695667,0.002696831686024327,0.0027049801090648345,0.0056004306636049002,0.0026853175886129145,-0.010111559604757238,0.0027277844254333327,-0.0027359676997091836,0.045214135091454499,3.1455048602130367,-0.00039494716021220427,-0.040293875780663735,3.2392128749543798,0.00017917936685159089
hold,0,2,2,0.026000000000000009,0,0,0,0,0,0,0,31.04510995488468,32.078825174322176,0.00039850037879553268,0.00017107651573853167,5.6840746827203762e-05,0.00018265486839386227,0.002335217771169869,-0.018234287546311786,0.00067008121612666116,0.057745480663504559,-0.17029016379007306,-0.0025338048534670967,-1.7463332961768418e-06,-9.4751855804134005e-06,0.34772452144904514,0.9999999988765883,1.2488915447528451e-05,-4.5155553029550354e-05,-7.1990876060531212e-06,-0.34323943057705886,0.5693563830507935,0.0001382817980521719,-0.57250089421500661,-0.57294318901990438,-0.35462541740037967,0.56944725835321341,-0.00016594417793361216,0.57264188088238577,-0.57307872903683565,-0.00010961500005691404,-0.00064399984328851868,0.00043534598960748023,0.0017077331661091476,-0.0056799972145565609,-0.00083256610673403629,0.0056980942063906042,-0.0028187327646576731,0.0093412481476798301,0.0028518987274490522,0.0028596603256092418,0.0058976227653380455,0.0028759236971846523,-0.010661518900060396,0.0029126268574544401,-0.0029204638193560083,0.045214135091454499,3.1455048602130367,-0.00039494716021220427,-0.040293875780663735,3.2392128749543798,0.00017917936685159089
hold,0,2,3,0.028000000000000011,0,0,0,0,0,0,0,31.045236225634003,32.078680862024562,0.00039854108713109626,0.00017809447127623197,6.2551896707036957e-05,0.00018265916327577764,0.0023315105092060187,-0.017920088963488224,0.00066811530445853862,0.056587580090752709,-0.16995248172859034,-0.0030249922520396866,-1.9781951075015385e-06,-1.084311189284375e-05,0.34772544740833566,0.99999999855584876,1.4309822643288923e-05,-5.1175456339426815e-05,-8.0376983862694234e-06,-0.34322728737412894,0.56935042626642629,0.00015795492762707078,-0.57249488516778946,-0.57293716496577818,-0.3546130244493354,0.56945338293881953,-0.00018834909717163189,0.57264806863807161,-0.57308493183189857,-0.00011593090566234835,-0.00068396315621517491,0.00046297964526079713,0.0018209126676105004,-0.0060199006821058968,-0.00083861782359685667,0.0060716014649494438,-0.0029783921836044427,0.0098365647874494363,0.0030045236085701065,0.0030120270630873253,0.0061964755221480938,0.0030622928030642374,-0.011202459619009857,0.0030938778429401674,-0.003101397531461277,0.045214135091454499,3.1455048602130367,-0.00039494716021220427,-0.040293875780663735,3.2392128749543798,0.00017917936685159089
