scenario,episode,control_tick,physics_substep,time_s,disturbance,force_x,force_y,force_z,moment_x,moment_y,moment_z,left_normal_load_n,right_normal_load_n,penetration_m,rolling_slip_m_s,lateral_slip_m_s,closure_residual_m,base_control_linear_acceleration_n0,base_control_linear_acceleration_n1,base_control_linear_acceleration_n2,base_control_angular_acceleration_n0,base_control_angular_acceleration_n1,base_control_angular_acceleration_n2,qpos0,qpos1,qpos2,qpos3,qpos4,qpos5,qpos6,qpos7,qpos8,qpos9,qpos10,qpos11,qpos12,qpos13,qpos14,qpos15,qpos16,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,qvel6,qvel7,qvel8,qvel9,qvel10,qvel11,qvel12,qvel13,qvel14,qvel15,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5
hold,0,51,1,0.51400000000000035,0,0,0,0,0,0,0,31.076805421470201,32.145009686131324,0.00041733572873052516,0.0042129189306497443,0.0001167675607281726,0.00018382182144187093,-0.012087579982607519,0.052443137847050396,0.041158777555660109,-0.19108944704462835,-3.293468211124392,-0.56609897198559489,-0.0011938400680903591,-0.00026696698936779932,0.34956262440863184,0.9999449946060216,0.00062226799191647812,-0.010427226553271083,0.00094524669657559772,-0.32921780497437636,0.56897946897790119,0.038666414866145471,-0.57212089548548717,-0.57255951661107862,-0.34420118343475886,0.57251649181848463,0.029748052691550043,0.57576378631986769,-0.57618951673350971,-0.0099710040126364009,0.00033179359883684875,0.0054283314829797541,-0.0033994759614705086,-0.055452544085992123,-0.0084050302678160705,0.025951542715158982,0.02925570365803213,-0.16869651673987129,-0.026082320879980019,-0.026883590169407376,-0.0078844784312149564,-0.0022340944257872334,0.29285948766141995,-0.0011762561762089364,0.0014352303331661178,0.065826067239043343,3.1666140792875579,-0.0025012362070258882,-0.023185588772962888,3.2590614665308886,-0.0065769052709515339
hold,0,51,2,0.51600000000000035,0,0,0,0,0,0,0,31.077461054311389,32.175800292630583,0.00042136966316138474,0.0046670847960701665,0.00012380138278842963,0.00018387418142516238,-0.012876426235263761,0.051146191765451543,0.041149301712646746,-0.18242684549497154,-3.2925415460684624,-0.54637268263689287,-0.0012142805790356338,-0.00026624157573958775,0.3495746551787498,0.99994435706937013,0.00061862630684476005,-0.010489259064604553,0.00093568739057220125,-0.32913695491375045,0.56904522132678736,0.038175702955388892,-0.57217985462124943,-0.57262028446523283,-0.34420827008187599,0.57251252021227916,0.03036669960725643,0.57576187335220719,-0.57618711541365553,-0.010220255472637354,0.0003627068141057879,0.0060153850589937663,-0.0037994011190550813,-0.06203825315008521,-0.0094816040452973191,0.040425030312951284,0.032876174443065238,-0.24535595537828869,-0.029479567881157138,-0.030383927077131993,-0.0035433235585722849,-0.0019858031027154589,0.30932345785319271,-0.00095648383027067225,0.0012006599270672842,0.065826067239043343,3.1666140792875579,-0.0025012362070258882,-0.023185588772962888,3.2590614665308886,-0.0065769052709515339
hold,0,51,3,0.51800000000000035,0,0,0,0,0,0,0,31.058685648432235,32.513991887524497,0.00042764114128786279,0.0044494344755082044,0.00013379235341762869,0.00018392651450687317,-0.027069776586159392,-0.059231147587058323,0.033107076569830696,0.24032788187734841,-3.3351119139964069,0.25988157587865179,-0.0012352828385351303,-0.00026570580702043413,0.34958784096053652,0.99994364440091466,0.00061546445872348815,-0.010557961509796635,0.00092664689914936666,-0.32904353381698553,0.56909756636538278,0.03775991624096834,-0.57222796590928293,-0.57266978030727111,-0.34421051460401036,0.57251127825749171,0.031018834547801993,0.57576233995575699,-0.57618712849179587,-0.010501129749748261,0.00026788435957681578,0.0065928908933594833,-0.0033203433822577171,-0.068708731990258384,-0.0089636549716918708,0.046710548382448806,0.026172519297705765,-0.20789335721027608,-0.024055644016745335,-0.024747921019115243,-0.0011222610671957831,-0.00062097739373383502,0.32606747027278227,0.0002333017748893081,-6.5390701643130121e-06,0.065826067239043343,3.1666140792875579,-0.0025012362070258882,-0.023185588772962888,3.2590614665308886,-0.0065769052709515339
hold,0,51,4,0.52000000000000035,0,0,0,0,0,0,0,31.059059641396907,32.441025667195177,0.00043232469556982178,0.0046066819055717544,0.00013729794818138604,0.00018396577885649979,-0.027509810066227942,-0.061738999510532647,0.033593959705690679,0.24126076835817362,-3.3322187371778043,0.25700923839243789,-0.0012568486177494916,-0.00026537073619969524,0.34960218263134596,0.99994285531015314,0.00061278435305035762,-0.01063332809069396,0.00091811939941287843,-0.32893869286168947,0.56913870798274568,0.037414330490765618,-0.57226691061185031,-0.57270973215096044,-0.34420799597914281,0.57251275504554622,0.031704975733474382,0.57576524446793931,-0.57618960826842458,-0.010782889607180672,0.00016753541036944794,0.0071708354047060824,-0.0028393402020579495,-0.075373429692161528,-0.0084516060592820189,0.052420477648028485,0.020570808681444813,-0.17279287510135932,-0.019472351283690768,-0.019975921844670466,0.001259312433775073,0.00073839402726473872,0.34307059283619523,0.0014522560911745847,-0.0012398883143355775,0.065826067239043343,3.1666140792875579,-0.0025012362070258882,-0.023185588772962888,3.2590614665308886,-0.0065769052709515339
hold,0,52,0,0.52200000000000035,0,0,0,0,0,0,0,31.033110958006894,32.326344888795553,0.00043541802943077024,0.0047180140226828933,0.00013641392394532687,0.00018399459063582203,-0.049202509744909306,-0.067637851053051104,0.017189028072406742,0.2468754642720116,-1.8085847697163124,0.09214552629066497,-0.0012788583649225014,-0.00026531130193980791,0.34961714707928004,0.99994202124831355,0.00061059660497046352,-0.010712311909966112,0.00090977314083189585,-0.3288306525973575,0.5691699310784224,0.03714234026452664,-0.57229748207390685,-0.57274095406716385,-0.34420590858154532,0.57251654969593191,0.032423723572235448,0.5757702619068541,-0.57619422933096687,-0.011004873586504914,2.9717129943670042e-05,0.0074822239670492841,-0.0023483770466697948,-0.078991280545314874,-0.0082733527852677201,0.054020132165991719,0.015611547838332575,-0.13599511311949009,-0.01528573102826384,-0.01561095810170102,0.0010436987987350326,0.0018973251928186923,0.35937391938053415,0.0025087194574046185,-0.0023105312711346696,0.066234622726914799,3.1622385006357745,-0.0035086368295293769,-0.039709059016365122,3.2425495834156601,-0.00554330403996269
hold,0,52,1,0.52400000000000035,0,0,0,0,0,0,0,31.032824876923264,32.272773898618823,0.00043718965002030596,0.0048683587176234049,0.00013068046595817503,0.00018401637661115942,-0.049875807902612361,-0.070243965495693242,0.017543653761084244,0.25072856689357753,-1.8058107174672142,0.093762973047131645,-0.0013013146553753248,-0.00026553797639701721,0.34963273475658296,0.99994114141833434,0.00060890900393538721,-0.010794907411559532,0.00090161122466700188,-0.32872020788279593,0.56919284805934744,0.036940427305807808,-0.57232094896499597,-0.57276476195009518,-0.34420438035259543,0.57252267724741002,0.033175724799764043,0.57577745194841123,-0.57620104558854823,-0.011228145226411699,-0.00011333722860466246,0.0077938386514556177,-0.0018495421316459021,-0.08260358622160302,-0.0080921318692691504,0.055222357280769296,0.011458490462504592,-0.10095647935941707,-0.011733445544542908,-0.011903941465686935,0.00076411447494673036,0.0030637757390665566,0.37600061376429922,0.0035950207785891653,-0.0034081287906895328,0.066234622726914799,3.1622385006357745,-0.0035086368295293769,-0.039709059016365122,3.2425495834156601,-0.00554330403996269
hold,0,52,2,0.52600000000000036,0,0,0,0,0,0,0,31.032359454829802,32.227178490312554,0.00043788283325610355,0.0050228187821611432,0.00012180289698581251,0.00018403266640648557,-0.050666651599452356,-0.072879775282995746,0.017841935233592565,0.25555995219812611,-1.8031847251679038,0.094636846111762332,-0.0013242205658287706,-0.00026606171395577108,0.34964894593067675,0.99994021498204066,0.00060773127991762914,-0.010881109337529312,0.00089363524291772092,-0.32860802367658404,0.56920882533893913,0.036805599246792123,-0.57233839517216534,-0.57278228311984758,-0.34420355000081165,0.57253116056670428,0.033961666776788392,0.5757868759636986,-0.57621011334211591,-0.011452955226722962,-0.00026186877937692872,0.0081055870468840774,-0.0013409111934094503,-0.086210647946315042,-0.0079094744682212149,0.056092103105957893,0.0079886397958621111,-0.067414029507841589,-0.0087231035846585259,-0.0087605848762016755,0.00041517589189268844,0.0042416596471104469,0.39297098851217338,0.0047120076436718249,-0.0045338767838303323,0.066234622726914799,3.1622385006357745,-0.0035086368295293769,-0.039709059016365122,3.2425495834156601,-0.00554330403996269
hold,0,52,3,0.52800000000000036,0,0,0,0,0,0,0,31.031718000062913,32.188526020849835,0.00043770480174457754,0.0051814421809685887,0.00011025684668772013,0.00018404477312156803,-0.051571435282349233,-0.075547252412485694,0.018091422492801712,0.26119712284746704,-1.8006956935944871,0.094890602658292397,-0.0013475796585141824,-0.00026689389802654227,0.34966578071087312,0.9999392410603497,0.00060707476078892685,-0.010970912705314041,0.00088584552840594011,-0.32849465415348528,0.56921901482556414,0.036735315072521535,-0.57235074156247967,-0.5727944780177916,-0.34420356683158715,0.5725420295595981,0.034782278379099557,0.57579859695258884,-0.57622149112439769,-0.011679546342705866,-0.00041609203538558993,0.0084173900981914136,-0.0008209001868262957,-0.089812743723365951,-0.0077266585112109399,0.056684761549369057,0.0050947433124850401,-0.035142087135293286,-0.0061731951571544017,-0.0060974489720050451,-8.4153877462431604e-06,0.0054344964469328835,0.41030580115558252,0.0058604944451228396,-0.0056888911408945466,0.066234622726914799,3.1622385006357745,-0.0035086368295293769,-0.039709059016365122,3.2425495834156601,-0.00554330403996269
hold,0,52,4,0.53000000000000036,0,0,0,0,0,0,0,31.030903397603549,32.155902416801197,0.00043683135184186678,0.0053443029294965375,9.6420140496427807e-05,0.00018405381729518785,-0.052586988965962193,-0.078248401916733754,0.018298757258788712,0.26750381646099847,-1.798333848464287,0.094631737673978936,-0.0013713959671973347,-0.00026804629777500184,0.34968323907187321,0.99993821873342448,0.00060695210187217108,-0.011064312787760482,0.00087824137223095828,-0.32838055948440847,0.56922438172986045,0.036727424235919175,-0.57235876550692211,-0.57280215976250082,-0.34420459065884745,0.57255532056276004,0.035638330766641309,0.57581267959171334,-0.57623523966717749,-0.011908154341576119,-0.00057619987422978731,0.0087291805000437456,-0.00028819341465954114,-0.093410131187087103,-0.0075447420288470013,0.057047334538405332,0.0026834521481373633,-0.0039454183011799968,-0.0040119722212394989,-0.0038408723546090318,-0.00051191363014834032,0.0066455015809904943,0.42802619377087525,0.0070413195622671745,-0.0068742713899021804,0.066234622726914799,3.1622385006357745,-0.0035086368295293769,-0.039709059016365122,3.2425495834156601,-0.00554330403996269
hold,0,53,0,0.53200000000000036,0,0,0,0,0,0,0,30.90697107932624,32.118849189711447,0.0004354109289791408,0.0031603162591971857,8.0592313486895314e-05,0.00018406074922112944,-0.04437508445283974,0.057544985062049768,0.024032119124303364,-0.20398716517793053,-1.6712858587150052,0.65898560291883301,-0.0013956198916856401,-0.00026873866251882157,0.34970130468088401,0.9999371494228525,0.00060643313513325959,-0.011161053975819351,0.00087196164040189545,-0.32826681660899359,0.56922881744447584,0.036777834346180101,-0.57236676259168096,-0.57280964418771829,-0.34418668091284393,0.57257900411740847,0.036338606561991782,0.57583444896524016,-0.57625724148401414,-0.012111962244152671,-0.00034618237190985751,0.009032804505404635,-0.00067272868817581759,-0.096750398322319825,-0.0062139454784718266,0.056871437707451053,0.0022178573076748732,0.025205055130463484,-0.0039985423794496383,-0.0037422126087315825,0.0089548730017696195,0.011841777324198466,0.35013789767523551,0.010884686763419426,-0.011000908418340383,0.067639354062163898,3.162933954508635,-0.0035079751181575289,-0.042087200616908793,3.2406958085112541,-0.0055426404889686084
