scenario,episode,control_tick,physics_substep,time_s,disturbance,force_x,force_y,force_z,moment_x,moment_y,moment_z,left_normal_load_n,right_normal_load_n,penetration_m,rolling_slip_m_s,lateral_slip_m_s,closure_residual_m,qpos0,qpos1,qpos2,qpos3,qpos4,qpos5,qpos6,qpos7,qpos8,qpos9,qpos10,qpos11,qpos12,qpos13,qpos14,qpos15,qpos16,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,qvel6,qvel7,qvel8,qvel9,qvel10,qvel11,qvel12,qvel13,qvel14,qvel15,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5
hold,0,699,1,6.9939999999994518,0,0,0,0,0,0,0,31.72398687453488,31.546604851089199,0.00048997311174782399,0.0031190487344355264,4.233106561242558e-05,0.00018241548493766219,-0.0001114613650236371,0.00028683977364714645,0.34766918698282567,0.99996646960195534,0.0015768896650620739,2.4422557652473267e-06,0.0080357379761136338,-0.33612594544920743,0.56532000733527921,0.028356370155766544,-0.56844479307361517,-0.56888758763457514,-0.35715748331475045,0.57446217273386113,-0.079094156695697415,0.57765149293577478,-0.57809215276516723,5.224221561639104e-05,0.00026642485975555686,-9.1529684850299928e-06,-0.00071559460731862536,0.00010639395373806594,0.00048362591979814683,0.011871968029536724,0.0082514808708042571,-0.12073398109224973,-0.006848464097030561,-0.0072123206343962885,0.012014578604909381,-0.0039550193476989353,-0.064991373500364324,-0.0046284284670152932,0.0043203144612249719,0.030810631655027156,3.2046533237193868,-0.00078232088733154849,-0.027790639581098335,3.187817044266998,0.033701654657082442
hold,0,699,2,6.9959999999994515,0,0,0,0,0,0,0,31.698942960631967,31.561191243544428,0.00049105309366583028,0.0035252986354985857,6.3361233353673548e-05,0.00018240950947115848,-0.00011132610310003609,0.00028738881610374656,0.34766917214796811,0.99996646703818426,0.0015761566937484064,2.6006535275660696e-06,0.0080362007494032585,-0.33609209322438111,0.56534005769458817,0.028030334134704887,-0.56846164383229103,-0.56890529376333054,-0.35712308111417906,0.57445312525751957,-0.079289421738479179,0.57764069337660018,-0.57808210776387903,6.7630961800503215e-05,0.00027452122830006251,-7.4174287781010319e-06,-0.00073167098136063947,0.00016501216527844574,0.00046252680854579834,0.016926112413151038,0.01002517965447379,-0.16301801053082843,-0.0084253793379329735,-0.0088530643777115572,0.01720110028568337,-0.0045237381708076495,-0.097632521390878718,-0.0053997795872749964,0.0050225006440794053,0.030810631655027156,3.2046533237193868,-0.00078232088733154849,-0.027790639581098335,3.187817044266998,0.033701654657082442
hold,0,699,3,6.9979999999994513,0,0,0,0,0,0,0,31.144799506422132,31.723116260723522,0.00049355863600265143,0.0026476613635853944,8.5532540741107145e-05,0.00018239763706277929,-0.00011125558908701042,0.00028797872190745817,0.34766914272165733,0.99996646714682036,0.0015752805750742374,2.6812770220660621e-06,0.0080363589906669933,-0.33607108123997426,0.56534968817852593,0.027841809280885022,-0.56847022902407252,-0.56891421809952469,-0.35711214193300594,0.57445037258114651,-0.079346643885686879,0.57763788547133676,-0.57807928011541188,3.525700651283656e-05,0.00029495290185581075,-1.4713155382066624e-05,-0.00087544197148644882,8.7910869245901838e-05,0.00015810573067229873,0.010505992203422923,0.0048152419688705086,-0.094262426909932417,-0.0042925958907257195,-0.0044621680970724853,0.0054695905865548636,-0.0013763381865594376,-0.028611073603851109,-0.0014039526316938751,0.0014138242335947678,0.030810631655027156,3.2046533237193868,-0.00078232088733154849,-0.027790639581098335,3.187817044266998,0.033701654657082442
hold,0,699,4,6.9999999999994511,0,0,0,0,0,0,0,31.187416684085068,31.661684747538068,0.00049459142960311953,0.0033070851388695061,3.9294493955347308e-05,0.00018239360531977088,-0.00011124865280431153,0.00028859374763870747,0.34766909870694773,0.99996646975684245,0.0015742921933386087,2.6856386422420608e-06,0.0080362279033506113,-0.33606365074719946,0.56535070454611058,0.027785702120771354,-0.56847188139971205,-0.56891577445743191,-0.35712404484886862,0.57445271929482178,-0.079266513877132364,0.57764158429579138,-0.57808235591385326,3.4681413494424196e-06,0.00030751286562465737,-2.2007354801385237e-05,-0.00098831730085933338,1.2097958064436951e-05,-0.00013111341662388793,0.0037152463874045452,0.00050818379231082258,-0.028053580056834601,-0.00082618781974940977,-0.00077817895362055104,-0.0059514579313438652,0.0011733568376237615,0.040065004277261271,0.0018494122273001717,-0.0015378992206736787,0.030810631655027156,3.2046533237193868,-0.00078232088733154849,-0.027790639581098335,3.187817044266998,0.033701654657082442
hold,0,700,0,7.0019999999994509,0,0,0,0,0,0,0,31.223621017339937,31.612284671570062,0.00049432149981108037,0.0038718242033068716,4.8779229320173732e-05,0.00018239949827098811,-0.00011129966525372905,0.00028921206952848232,0.34766904057691866,0.99996647518668191,0.0015732141374865582,2.6025813288367617e-06,0.0080357633879032369,-0.33607040408846961,0.56534464901606662,0.027857333707470899,-0.56846774052127502,-0.5689111755863353,-0.35715773739836532,0.5744591210258192,-0.079052181262397547,0.57765048331196289,-0.57809017745961633,-2.5506224708758687e-05,0.00030916094488742996,-2.9065014526828098e-05,-0.0010786944727090486,-7.5122323578854158e-05,-0.00046441564627426314,-0.0033766706350654352,-0.0030277650219997132,0.035815793349772945,0.0020704392185123101,0.0022994355482799946,-0.01684627474834529,0.0032008654987072155,0.10716630736740511,0.0044495080857553642,-0.0039107728815151212,0.03226569255999235,3.2045087419549763,-0.001953212675643429,-0.029140093212790596,3.1872206231047047,0.03334854634884183
hold,0,700,1,7.0039999999994507,0,0,0,0,0,0,0,31.834063914668608,31.581804662609173,0.0004929910545485236,0.0035302809198332792,9.8449244126035161e-05,0.00018241689549742737,-0.00011136468846347892,0.00028955473932719552,0.34766897020824583,0.99996646761025287,0.0015730066732514605,2.492544922454974e-06,0.0080367467836881205,-0.33608790649212894,0.56533041003580609,0.028053496411580638,-0.56845669623934059,-0.56889935743928421,-0.35718083994986199,0.57446241813863363,-0.078913105240161693,0.57765487262493831,-0.57809407326905626,-3.2511604874932911e-05,0.00017133489935659818,-3.5184336415816815e-05,-0.00020833214644635784,-0.00010681847205732791,0.00098359627000194701,-0.0087512018296549542,-0.0071194901302944029,0.098081352054869009,0.0055221409672076239,0.0059090735255590363,-0.011551275748344506,0.0016485564072145744,0.069538011117926415,0.002194656487709795,-0.001947904719976217,0.03226569255999235,3.2045087419549763,-0.001953212675643429,-0.029140093212790596,3.1872206231047047,0.03334854634884183
hold,0,700,2,7.0059999999994504,0,0,0,0,0,0,0,31.789666570498603,31.543833473891834,0.00049084906021836655,0.0040316466882915,7.9921130965955687e-05,0.00018242260565006396,-0.00011144248362662399,0.00028959663769989466,0.3476688891593151,0.99996644768252541,0.0015736661623699428,2.3568818322068628e-06,0.0080390968674712814,-0.33611674805832914,0.56530916336322756,0.028371104058592195,-0.56843958723731725,-0.56888121798756075,-0.35719414947520711,0.57446388981393437,-0.078847734118434529,0.5776563018480797,-0.57809545812848528,-3.8897581572529742e-05,2.0949186349559677e-05,-4.0524465371809875e-05,0.00065840220309152297,-0.00013726194104810507,0.0023503801760894434,-0.01442078310010065,-0.010623336289273368,0.15880382350577854,0.0085545010116871989,0.0090697258617256915,-0.0066547626725706093,0.00073583765035451182,0.032685560863580952,0.00071461157071833238,-0.00069242971452757669,0.03226569255999235,3.2045087419549763,-0.001953212675643429,-0.029140093212790596,3.1872206231047047,0.03334854634884183
hold,0,700,3,7.0079999999994502,0,0,0,0,0,0,0,31.772252527302989,31.426009623227355,0.00048824638678818949,0.0013564439944096615,0.00010194805320143374,0.00018241670490579982,-0.00011148496491872225,0.00028965511930915093,0.34766881264479232,0.99996642858037199,0.0015742489009381196,2.2669447205252276e-06,0.0080413585589513593,-0.33613815822954085,0.56529556143933679,0.028597510084356941,-0.56842826168743266,-0.5688692867923083,-0.35719483841758454,0.57446200422892069,-0.078853496195680842,0.5776536894604144,-0.57809313100463833,-2.1240646049132147e-05,2.9240804628128375e-05,-3.8257261392441475e-05,0.00058202073266798318,-9.1059593507742501e-05,0.0022619120635859308,-0.01070508560584384,-0.0068009619453851481,0.11320301288237331,0.005662774942313392,0.0059655976262262605,-0.00034447118871139618,-0.00094279250682665597,-0.0028810386231559598,-0.0013061938326463687,0.0011635619234841223,0.03226569255999235,3.2045087419549763,-0.001953212675643429,-0.029140093212790596,3.1872206231047047,0.03334854634884183
hold,0,700,4,7.00999999999945,0,0,0,0,0,0,0,31.739572139592536,31.457981956017719,0.00048753565875937072,0.0016637941877560487,6.9049218074417501e-05,0.00018240909369566388,-0.0001114926132867063,0.00028972575082361005,0.34766874078492938,0.99996641040042333,0.0015747643232440435,2.2220599926835979e-06,0.0080435180909686436,-0.33615160699713131,0.56528862958416226,0.028734975794138473,-0.5684221027494798,-0.56886288047509848,-0.35718359734006599,0.57445770761993753,-0.0789291598897469,0.57764811594922105,-0.57808808778326504,-3.8241839920216842e-06,3.5315757229558669e-05,-3.5929931467158682e-05,0.00051506779250006906,-4.5628234451162854e-05,0.0021596775383829017,-0.0067243837952442121,-0.0034659275872764629,0.068732854890765721,0.0030794689764500425,0.0032031586049284032,0.0056205387592804549,-0.0021483044916023311,-0.037831847033028727,-0.0027867555966734022,0.0025216106866535401,0.03226569255999235,3.2045087419549763,-0.001953212675643429,-0.029140093212790596,3.1872206231047047,0.03334854634884183
hold,0,701,0,7.0119999999994498,0,0,0,0,0,0,0,31.722313296439765,31.491980957787764,0.00048739416181187156,0.0019558217553109851,3.7931746360528502e-05,0.00018239839388165918,-0.0001114562561213582,0.00028983582049798748,0.34766868598142198,0.99996639139743437,0.0015752336317772545,2.2278843452778625e-06,0.0080457883164970455,-0.33615559380420451,0.56528778082401554,0.028779282886224,-0.56842082815410078,-0.56886167695986489,-0.35716143041448384,0.57445192042620985,-0.07907349183615045,0.57764057814466019,-0.57808125838988156,1.817858267405215e-05,5.503483718872684e-05,-2.7401753699209534e-05,0.00046936449826288939,5.6243776730964632e-06,0.0022702939941720642,-0.0019934035365980936,-0.00042438007333699341,0.022153546042763587,0.00063729768950267001,0.00060175761676782569,0.011083462791080833,-0.0028935968638303263,-0.072165973201774564,-0.0037689022804526392,0.0034146966917228336,0.026395083241430545,3.2022247854870427,-0.0026842292836935671,-0.023225007571442972,3.1907659794543064,0.031611668655053889
