scenario,episode,tick,time_s,status,safety_latched,command_accepted,contact_left,contact_right,x,dx,pitch,dtheta,height,zoh_ctrl_max_difference,q0,q1,q2,q3,q4,q5,dq0,dq1,dq2,dq3,dq4,dq5,tau0,tau1,tau2,tau3,tau4,tau5,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5
hold,0,917,9.179999999999735,0,0,1,2,2,-0.00020771342681293048,-0.00037344443146084547,0.001491150827239543,-0.019659156386843412,0.31521951271435156,0,-0.95501491174457898,1.6421261190178593,-0.050419850919152083,-0.99269240727074171,1.6395094657579259,0.073376092995203271,0.014302178627406938,0.018594254621439467,-0.29782279418761698,0.0003909230109385921,0.034529936581916727,-0.28294964543320222,-0.24571493934853311,-1.9877998301363653,-0.043832943810971553,0.22553483446184358,-4.4661538790350965,-0.043832943810971553,0.24571493934853311,1.9877998301363653,0.043832943810971553,-0.22553483446184358,4.4661538790350965,0.043832943810971553
hold,0,918,9.1899999999997384,0,0,1,2,2,-0.00021140455527715596,-0.00037286854172180234,0.001191096276795769,-0.036912623335983705,0.31519624404613428,0,-0.95499990945921476,1.6422938734126684,-0.053107046799361061,-0.99270162431233855,1.6398239896948477,0.070132027708284778,-0.0068544581141793204,0.015674157522959822,-0.25150008240090832,-0.001624946415027045,0.029463062596580953,-0.35368206013363085,-0.22467832088986062,-1.9862217681963583,-0.021109894353335056,0.22762444022058398,-4.4636031965451348,-0.021109894353335056,0.22467832088986062,1.9862217681963583,0.021109894353335056,-0.22762444022058398,4.4636031965451348,0.021109894353335056
hold,0,919,9.1999999999997417,0,0,1,2,2,-0.00021480939661307208,-0.00033048819568040426,0.00085681584828496791,-0.031127848627655962,0.31517953377018099,0,-0.95512890461522093,1.6424111291438768,-0.054804347796851519,-0.99266912368784999,1.6400618679653785,0.066766508881784606,-0.015526400239363374,0.011371012618038592,-0.13625551490448443,0.0067836832393985309,0.020216207578246832,-0.32830146122592047,-0.21497441751662716,-1.982856669141104,-0.011774176771869253,0.21895580557024991,-4.4562593676910467,-0.011774176771869253,0.21497441751662716,1.982856669141104,0.011774176771869253,-0.21895580557024991,4.4562593676910467,0.011774176771869253
hold,0,920,9.2099999999997451,0,0,1,2,2,-0.00021716781502156834,-0.0001781617006082353,0.00058903464163051554,-0.02388424925899112,0.31517066758649026,0,-0.95536630895192298,1.6424639449081671,-0.05507047977139351,-0.99257733272118287,1.6402123261843546,0.063828705454022722,-0.029353954619878199,0.001514959649078792,0.045571238004556869,0.011094284278651686,0.011773132094465118,-0.27384286843136074,-0.19924762844249594,-1.9734231422864665,-0.006598358189310434,0.2139108767976598,-4.4490199579590746,-0.006598358189310434,0.19924762844249594,1.9734231422864665,0.006598358189310434,-0.2139108767976598,4.4490199579590746,0.006598358189310434
hold,0,921,9.2199999999997484,0,0,1,2,2,-0.00021865169895990411,-0.0001259594811242563,0.00045524734917826761,-0.0063607396437405277,0.31516875406845651,0,-0.95565628963879079,1.6424744756435126,-0.053963824063499373,-0.99239461439111665,1.6402876263522508,0.061475904446977765,-0.029890118615229746,-0.0024959480371425985,0.17737615908426313,0.023367583218353218,0.0048002826200032114,-0.21217360385834685,-0.19639161895220192,-1.9694964804830091,-0.012633431586978322,0.20017583121742849,-4.4426495098277821,-0.012633431586978322,0.19639161895220192,1.9694964804830091,0.012633431586978322,-0.20017583121742849,4.4426495098277821,0.012633431586978322
hold,0,922,9.2299999999997517,0,0,1,2,2,-0.00021942370179164894,-4.6357307249297317e-05,0.00043307604496081893,0.00054124529241383283,0.31517140959940537,0,-0.95603493932182038,1.6424004038777693,-0.051183373261653335,-0.99213136051748041,1.6403147928446096,0.05950333818457372,-0.043622765228257518,-0.010348341772276877,0.34647825054870901,0.028517329594095468,0.001394404084652289,-0.18899977947616353,-0.17962977487493748,-1.9610515126219288,-0.016544009903286847,0.19292005385259633,-4.4394609632313013,-0.016544009903286847,0.17962977487493748,1.9610515126219288,0.016544009903286847,-0.19292005385259633,4.4394609632313013,0.016544009903286847
hold,0,923,9.2399999999997551,0,0,1,2,2,-0.000220738844318627,-0.00019145251302971631,0.00053190980895948762,0.016098013357855424,0.31517639070070147,0,-0.95645861398353871,1.6423086474686888,-0.047259435417797306,-0.99174542569578938,1.640318664244921,0.057600333634539036,-0.040152433315114193,-0.0080886135433294714,0.41256757829340779,0.045483255320411746,-0.00023926171690915194,-0.1924463558612847,-0.17971070949433413,-1.9625771895782318,-0.029432025818453986,0.17286664955275186,-4.4378582686322314,-0.029432025818453986,0.17971070949433413,1.9625771895782318,0.029432025818453986,-0.17286664955275186,4.4378582686322314,0.029432025818453986
hold,0,924,9.2499999999997584,0,0,1,2,2,-0.00022331515618764786,-0.00031798491911986751,0.00066755679702311312,0.011818898191530515,0.31518102257762204,0,-0.95691702926338151,1.6422206993965442,-0.042883824008016665,-0.99126574699598213,1.640327642381552,0.055302670475322571,-0.044212981524206961,-0.0035700377026961806,0.39045364447341674,0.049723008214589588,0.0017211629360320635,-0.25540783884276691,-0.17198283904649891,-1.9663921808417091,-0.031384197790139463,0.16478946706011602,-4.4398905183782205,-0.031384197790139463,0.17198283904649891,1.9663921808417091,0.031384197790139463,-0.16478946706011602,4.4398905183782205,0.031384197790139463
hold,0,925,9.2599999999997618,0,0,1,2,2,-0.00022743014397369476,-0.00047449839374285338,0.00075727312650930925,0.0070675122800540821,0.31518419215902949,0,-0.95719784626056459,1.6422600069664668,-0.040585491805803196,-0.99090943024884104,1.6402673768687772,0.053903606689750923,-0.016861084807731175,0.0072202876552580845,0.12845688925948451,0.025839250228415569,-0.0096906523698896564,-0.06806666412415649,-0.19708819978551012,-1.9774969667590436,-0.031053479846339566,0.18582269106916127,-4.4279965789701006,-0.031053479846339566,0.19708819978551012,1.9774969667590436,0.031053479846339566,-0.18582269106916127,4.4279965789701006,0.031053479846339566
hold,0,926,9.2699999999997651,0,0,1,2,2,-0.00023276696388943585,-0.00057304008720368712,0.00077632807524448237,-0.0015366755614708554,0.31518600447224787,0,-0.95723584806618267,1.6423524082442151,-0.040578570320859139,-0.99081609097583745,1.6401477738363428,0.054106160468344933,0.0049093788770959565,0.0099468031730594927,-0.081287893656566773,-0.0017057678547152339,-0.01288835886207631,0.076419961750647386,-0.21855464902539257,-1.9809626924988317,-0.025824713416938035,0.21262099496826337,-4.4238420482184386,-0.025824713416938035,0.21855464902539257,1.9809626924988317,0.025824713416938035,-0.21262099496826337,4.4238420482184386,0.025824713416938035
