scenario,episode,tick,time_s,status,safety_latched,command_accepted,contact_left,contact_right,x,dx,pitch,dtheta,height,zoh_ctrl_max_difference,q0,q1,q2,q3,q4,q5,dq0,dq1,dq2,dq3,dq4,dq5,tau0,tau1,tau2,tau3,tau4,tau5,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5
hold,0,615,6.1599999999995436,0,0,1,2,2,-0.0035920701298447766,-0.00066628791371624676,0.00058250733646554684,0.036460225427349641,0.31540162546972883,0,-0.96384214922467737,1.6407275496062304,0.066847749371351461,-0.98402823422127739,1.6392127567755845,0.072830266249682959,0.021602268097899488,-0.001714334888473763,0.11319523639136492,0.050997590781239575,-0.0084380526848655771,-0.056306265745466891,-0.18239712897823851,-1.9563026853334202,-0.031699242604091765,0.10561478229582805,-4.4208122179095835,-0.031699242604091765,0.18239712897823851,1.9563026853334202,0.031699242604091765,-0.10561478229582805,4.4208122179095835,0.031699242604091765
hold,0,616,6.1699999999995425,0,0,1,2,2,-0.0035957664229505915,-0.00017082826421403307,0.00051930634121872285,-0.034838222254356829,0.31539868696173567,0,-0.96402772116195423,1.6407640219185093,0.067586423946127988,-0.98402662769642824,1.6392406196629485,0.072347434835734345,-0.045395454843759328,0.0071377288778519876,0.049011759525500159,-0.032837709570108148,0.0089106612275116539,-0.043018644150753023,-0.11391483053836481,-1.965446527597978,0.012944254244839554,0.18943723044838257,-4.4383838349208729,0.012944254244839554,0.11391483053836481,1.965446527597978,-0.012944254244839554,-0.18943723044838257,4.4383838349208729,-0.012944254244839554
hold,0,617,6.1799999999995414,0,0,1,2,2,-0.0036017993853891539,-0.00089956446129193417,0.00062158214660755246,0.040244341647189805,0.31539832530654971,0,-0.96387171692373419,1.6407136200764212,0.06752828442819514,-0.98402951209080558,1.6392720467519755,0.073014098319414009,0.063042083661392939,-0.01357054599673224,-0.086378456111199001,0.021915435993619999,-0.0010982152056947703,0.13747328105153708,-0.22360040294927741,-1.9443350379866886,-0.034298999788693885,0.13470716003967317,-4.4286263751998813,-0.034298999788693885,0.22360040294927741,1.9443350379866886,0.034298999788693885,-0.13470716003967317,4.4286263751998813,0.034298999788693885
hold,0,618,6.1899999999995403,0,0,1,2,2,-0.0036075252229940402,-0.00033418182586966499,0.00052544487367535387,-0.042788946149225668,0.31539421827040998,0,-0.96378938887485366,1.6407156703852279,0.066443177749360205,-0.98396667828650852,1.6392675112264425,0.072070372394743579,-0.027435206930097326,0.0078660654058478018,-0.12253001287881615,-0.02712001389687552,0.0074295983434985577,-0.12408697107578934,-0.1337817367488314,-1.9657880518597224,0.01865118295209987,0.18323993949579223,-4.4371179045448113,0.01865118295209987,0.1337817367488314,1.9657880518597224,-0.01865118295209987,-0.18323993949579223,4.4371179045448113,-0.01865118295209987
hold,0,619,6.1999999999995392,0,0,1,2,2,-0.0036124201326693528,-0.00059338846158947598,0.00040280161581179923,0.0080910143866054478,0.31539061331850543,0,-0.96389186527431681,1.6407579132526531,0.06626083016188658,-0.9841106679317303,1.6393124007845086,0.07214394012834309,0.0017495469913968607,0.0013516583073258071,0.048760927717266943,-0.005029359621370251,0.0016960567319666156,0.091740391275769703,-0.16214667947462041,-1.9596115877006017,-0.0070842987157797646,0.16230120238206117,-4.4317434793978077,-0.0070842987157797646,0.16214667947462041,1.9596115877006017,0.0070842987157797646,-0.16230120238206117,4.4317434793978077,0.0070842987157797646
hold,0,620,6.2099999999995381,0,0,1,2,2,-0.0036188143822648289,-0.00069692596146382797,0.0005007028628601077,0.010834632755331468,0.31539157213618874,0,-0.96393292401396291,1.6407394226085645,0.067403485540631428,-0.9840954008240943,1.6392965680341414,0.072864180466717735,-0.0063412831216678889,-0.00073613343868768333,0.13083504273820465,0.026515292445849596,-0.0085475732007717874,-0.059744969850463625,-0.1537273794443868,-1.9573758708018798,-0.012084043720283844,0.13063441345375335,-4.421373187462132,-0.012084043720283844,0.1537273794443868,1.9573758708018798,0.012084043720283844,-0.13063441345375335,4.421373187462132,0.012084043720283844
hold,0,621,6.219999999999537,0,0,1,2,2,-0.0036251419546907693,-0.00059826627819471669,0.00049177298565932968,-0.0087378914769485963,0.31539009605432677,0,-0.96396800730257004,1.6407236240943008,0.067753772282530197,-0.98408157158583109,1.6392920080786011,0.072840553452732146,0.0081522106993769973,-0.0050314349656517239,-0.081779863995598112,-0.014318864430018386,0.0034781304901871125,0.034573931609174498,-0.16794020695657466,-1.9529541811608062,6.2113908383053598e-05,0.17135793642351568,-4.4333624115087682,6.2113908383053598e-05,0.16794020695657466,1.9529541811608062,-6.2113908383053598e-05,-0.17135793642351568,4.4333624115087682,-6.2113908383053598e-05
hold,0,622,6.2299999999995359,0,0,1,2,2,-0.0036314608947099758,-0.00064201257832824626,0.00044098510536313149,-0.0025984598036075464,0.31538732827459121,0,-0.96385824453880375,1.6407015287749176,0.066889999156422797,-0.98402206340227916,1.6392789567020762,0.072273364267593218,0.0052474536009726874,0.0014004894547098089,-0.045832071841944003,0.010747174397247252,-0.00048986864988745686,-0.075306113744491282,-0.16591355196830065,-1.9592093430261017,-0.001535513429823284,0.14581583212783453,-4.4292900013564953,-0.001535513429823284,0.16591355196830065,1.9592093430261017,0.001535513429823284,-0.14581583212783453,4.4292900013564953,0.001535513429823284
hold,0,623,6.2399999999995348,0,0,1,2,2,-0.0036362035673816184,-0.0003617639152671923,0.00031890566853979299,-0.018607880667598883,0.31538419452348976,0,-0.96399870307322222,1.6407447414654706,0.06694763338778198,-0.98416252095974155,1.6393187693681548,0.07233920308709002,-0.026330719820704843,0.0055286871886696901,0.039247971431310244,-0.029584033898320421,0.0057312707050785833,0.059498192534426855,-0.1332117102712754,-1.9636832422844854,0.011821655810249026,0.18727070088310135,-4.4358296420400896,0.011821655810249026,0.1332117102712754,1.9636832422844854,-0.011821655810249026,-0.18727070088310135,4.4358296420400896,-0.011821655810249026
hold,0,624,6.2499999999995337,0,0,1,2,2,-0.0036425915137398429,-0.00085033205754927251,0.00046170131489315822,0.036115969893775204,0.31538624141692584,0,-0.96399692983719742,1.6407497239195119,0.067971490023518141,-0.98413008694276627,1.639302418995896,0.073238837381804867,0.025595708446774314,-0.0050659745818067755,0.10098948498667575,0.045443888218440393,-0.010992219367993902,-0.0080284624106900376,-0.1851523244269529,-1.9531284401463398,-0.02553840470296587,0.11198330663053829,-4.4189753489889467,-0.02553840470296587,0.1851523244269529,1.9531284401463398,0.02553840470296587,-0.11198330663053829,4.4189753489889467,0.02553840470296587
