scenario,episode,tick,pre_step_plant_time_s,source_ns,command_source_ns,receipt_ns,dt_s,status,latch,accepted,contact_left,contact_right,weighted_status,model_status,solver_status,iterations,primal,dual,stationarity,hard,reconstruction_iterations,closure_residual,core_step_ns,zoh_diff,nmpc_active,nmpc_update,nmpc_age,nmpc_status,nmpc_acados_status,nmpc_preparation_s,nmpc_feedback_s,nmpc_stationarity,nmpc_dynamics,nmpc_inequality,nmpc_complementarity,nmpc_first_step_defect,nmpc_maximum_dynamics_defect,nmpc_input_bound_violation,nmpc_state_bound_violation,nmpc_objective,nmpc_projected_stationarity,nmpc_wbc_total_s,base_p0,base_p1,base_p2,quat0,quat1,quat2,quat3,base_v0,base_v1,base_v2,base_w0,base_w1,base_w2,q0,q1,q2,q3,q4,q5,dq0,dq1,dq2,dq3,dq4,dq5,reference0,reference1,reference2,reference3,reference4,reference5,reference6,reference7,reference8,reference9,reference10,reference11,reference12,reference13,reference14,reference15,reference16,reference17,reference18,reference19,reference20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,task_residual0,task_residual1,task_residual2,task_residual3,task_residual4,task_residual5,task_residual6,task_cost0,task_cost1,task_cost2,task_cost3,task_cost4,task_cost5,task_cost6,max_normalized_slack,raw_tau0,raw_tau1,raw_tau2,raw_tau3,raw_tau4,raw_tau5,command_tau0,command_tau1,command_tau2,command_tau3,command_tau4,command_tau5,held_ctrl0,held_ctrl1,held_ctrl2,held_ctrl3,held_ctrl4,held_ctrl5
hold,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,6,1.1724111681488125e-09,4.5479723368072981e-10,4.5479475414599767e-10,1.172411279171115e-09,2,1.4849232954361469e-13,2753296,0,1,1,0,0,0,0.00025499999999999996,0.00054032500000000014,3.1275261636043439e-05,8.4424380932672125e-09,0,2.3186126704824063e-12,3.9963688197896575e-10,8.4424380931490514e-09,0,0,0.013633790841738179,0.0019254060984312284,0.0027525990000000001,-0.077378152000000006,8.0999999999999997e-07,0.31543998403249462,1,0,0,0,0.001,0,0,0,0,0,-0.97199891583533837,1.6393957458903228,0,-0.98339093564557467,1.6394010277077622,0,-0,-0,-0,-0,-0,-0,-0.0060000000000000001,-0,-0,-0,-0,0,0,0,0,-0.033377742554732838,-0.0021449353682455544,31.572211507480983,6.9392873766661625,0.30722566078594449,2.3851775010822244e-05,-0.0041773752582687611,0.0021444814192995965,31.549229187896028,-6.9334556522938451,0.39851627599887762,-2.3863274029454193e-05,-0.0049149190131882485,2.6115759893480384e-06,-0.00028225063918110323,-1.3769000365482587e-05,-0.0019003309941738821,-7.1001751478973136e-06,0.0056670055193609806,0.0029497671493331043,0.036382470132159818,0.0056369870516284667,0.0030151673022304347,0.0361608788999613,-0.032709134665621087,-3.2146279189811811,-0.0015853822153549203,0.029752597726722924,-3.1697902598882512,-0.0028220454801237763,-0.028045672381046848,-0.0021393544707587523,31.571401028134915,0.000595477706295322,0.00027010904666691983,-0.0061600336529380149,0.0011546917467067086,0.0021501950803548119,31.548418687107542,0.00023402118803226635,-0.0044934045119337405,-0.00024938795267272587,0.0026660336367024555,2.7901706614436328e-06,-0.00040523940251097621,4.0365936981240395e-07,0.00024404212569536181,3.8177823859584907e-07,0.0026660320524135995,2.8571075635611671e-06,-0.00040525012436522462,4.0328873597327211e-07,0.00024404211385031243,3.7604727641773929e-07,5.9125681263316038e-06,0.00010850809868117517,2.8225063918110322e-05,9.5016549708694105e-05,0.00011334011038721961,9.7616951431156457e-05,9.7616850278144722e-05,7.0268145762364228e-11,1.1774007479403649e-08,7.9665423318141321e-10,9.028744713190226e-09,3.2673173868967643e-08,2.4875818185425884e-08,2.4875765967764185e-08,9.7616850278144722e-05,-0.032709134665621087,-3.2146279189811811,-0.0015853822153549203,0.029752597726722924,-3.1697902598882512,-0.0028220454801237763,-0.032709134665621087,-3.2146279189811811,-0.0015853822153549203,0.029752597726722924,-3.1697902598882512,-0.0028220454801237763,0.032709134665621087,3.2146279189811811,0.0015853822153549203,-0.029752597726722924,3.1697902598882512,0.0028220454801237763
hold,0,1,0.01,10000000,10000000,10000000,0.01,0,0,1,2,2,0,0,0,2,8.0068498320580218e-12,6.7762674520593925e-12,6.7748534646888681e-12,8.0068498402967407e-12,2,1.5085155347094314e-13,426540,0,1,0,1,0,0,0.00025499999999999996,0.00054032500000000014,3.1275261636043439e-05,8.4424380932672125e-09,0,2.3186126704824063e-12,3.9963688197896575e-10,8.4424380931490514e-09,0,0,0.013633790841738179,0.0019254060984312284,0.00042620000000000001,-0.077368485590897318,-8.4885397732783074e-06,0.31543995228277699,0.99999999985783816,1.6363455262655403e-05,-1.218792624800164e-07,4.0676971624448868e-06,0.00094403048057317761,-0.0015413355173068428,-5.4132133964575215e-06,0.0053587352274160165,-4.1751050791476508e-05,0.0013109010477707862,-0.97195080848838356,1.6393414820827239,-0.00012493251989564942,-0.98342065039715887,1.6394553260477964,-0.00018094744048888174,0.0079146371502563685,-0.0087701224456308464,-0.019461169862464288,-0.0046718648641508641,0.0087876848438778951,-0.028451269879696657,-0.0057511805653632543,5.4925876905394124e-05,-0.054405525037331703,0.00042360447103905472,-0.0079386248355521952,-0.096707510293449858,0.10719496642112968,0.057132109426841493,-0.10740695836776706,-0.033377742554732838,-0.0021449353682455544,31.572211507480983,6.9392873766661625,0.30722566078594449,2.3851775010822244e-05,-0.0041773752582687611,0.0021444814192995965,31.549229187896028,-6.9334556522938451,0.39851627599887762,-2.3863274029454193e-05,-0.0033825289474284388,0.014889716283400635,-0.00063631606948579261,-0.054134220332013518,-0.0031738142739418966,-0.0081365040747457748,-0.084977979310153065,0.10429101753263792,0.097742013466945957,0.066896626455634156,-0.093681747212165309,0.073291802425868108,-0.033428456994353394,-3.213905586527849,-0.00056192706474142852,0.030410188377616533,-3.1696416821851181,-0.0019023040030308933,-0.026337081908518262,0.033324163611866929,31.570984480188351,-0.010957202879022614,0.0013479652871752686,-0.0053974702509306544,0.0028635005478694557,0.037614146785896946,31.548006384114103,-0.011501084221338505,-0.0034897766645952543,-0.00011939722070096696,0.003524178510095522,0.018251150727870809,-0.0006140638824817657,-5.8203545978019168e-05,0.00045022067832941904,2.0504631356917002e-05,0.0035242832880697018,0.018251057918921829,-0.00061202587681294526,-5.820300188644674e-05,0.00045022085368164716,2.0499353675925889e-05,0.00027872949272603881,0.00023686516179348156,6.9124194639118676e-05,0.00017987093724904758,0.0002745042231120351,0.00036502337974448392,0.00036502301455741616,2.2830281128068976e-07,5.6105104871452198e-08,4.7781542845067634e-09,3.2635460157929851e-08,1.7189681212261149e-07,3.4280189698528002e-07,3.4280121111884981e-07,0.00036502301455741616,-0.033428456994353394,-3.213905586527849,-0.00056192706474142852,0.030410188377616533,-3.1696416821851181,-0.0019023040030308933,-0.033428456994353394,-3.213905586527849,-0.00056192706474142852,0.030410188377616533,-3.1696416821851181,-0.0019023040030308933,0.033428456994353394,3.213905586527849,0.00056192706474142852,-0.030410188377616533,3.1696416821851181,0.0019023040030308933
hold,0,2,0.020000000000000004,20000000,20000000,20000000,0.01,0,0,1,2,2,0,0,0,2,1.0872959913360211e-11,5.2809022377064142e-12,5.2799002149550578e-12,1.0872960161818797e-11,2,1.7755241721317816e-13,2078434,0,1,1,0,0,0,0.00024499999999999999,0.000421934,0.0029163139318677533,1.3599223238002285e-06,0,1.4576881412293908e-12,4.2733305871103713e-07,1.35992232381207e-06,0,0,1.5877378501350992,0.0018333857238933653,0.0020781300000000001,-0.077359289082279514,-3.2685514917826141e-05,0.31543984488330018,0.99999999825165731,5.7573550426098952e-05,-4.9363883241809098e-07,1.3480662319083522e-05,0.00090286498046673869,-0.0029942009345615547,-1.4401224930821971e-05,0.01010623413454385,-9.7696708345412729e-05,0.0022323474497240561,-0.97183281986931658,1.6392094827174186,-0.00037479270366091685,-0.9834897590496805,1.6395874963970432,-0.00057259168152068592,0.014358899270601987,-0.016012267188676144,-0.028619709324823977,-0.0082330192293793604,0.01604518551646178,-0.046072460310551566,-0.0055869561422848537,0.00014749097916933691,-0.1039410188684211,0.0010016490250894161,-0.013636736620229253,-0.17828624602400847,0.19885268048866334,0.10235387330036221,-0.19925509901165595,-0.032430846309160558,-0.00033021336361130794,31.572232422582562,6.9384853646034825,0.30722508699216916,1.1465120747941732e-05,-0.0032304790126964811,0.0039592034239338426,31.549250102997608,-6.934257664356525,0.3985157022051023,-3.6249928292334709e-05,-0.0019738882523068395,0.027697829365600508,-0.00095345422515116188,-0.10369609716337823,-0.0041206343922963826,-0.013774963841969683,-0.1609575814979225,0.19101752950740802,0.14442329800583076,0.11570555317762941,-0.17636904356647229,0.12172292052818935,-0.033882999319607386,-3.2130813523692829,0.00052897362013569569,0.030810033749444229,-3.1695938423241952,-0.00099120864722405662,-0.024847230122030897,0.063082684516715948,31.570646121651723,-0.02147106386535149,0.002489060040955047,-0.0047686805904491618,0.0043535931184455617,0.067374528512394172,31.547672117838371,-0.02216284727148575,-0.0025115238364806698,-4.7736020013816828e-05,0.0038074151856298242,0.033524065939035945,-0.000796874333405687,0.00015908733706006237,0.00063101218143061188,2.2014572726824736e-05,0.0038076317987645546,0.033523956834076336,-0.00079297790282846471,0.00015908802901195735,0.00063101279541271521,2.2009851631321032e-05,0.00049005120631445546,0.00036130678899780143,0.00011009452043204988,0.00025611417086928996,0.0004577211089036731,0.00067048198938987667,0.00067048131878071895,8.2095309578901273e-07,1.3054259577590181e-07,1.2120803429163048e-08,6.5792202036141813e-08,4.2548443781669564e-07,1.0468633433092208e-06,1.0468612492036483e-06,0.00067048131878071895,-0.033882999319607386,-3.2130813523692829,0.00052897362013569569,0.030810033749444229,-3.1695938423241952,-0.00099120864722405662,-0.033882999319607386,-3.2130813523692829,0.00052897362013569569,0.030810033749444229,-3.1695938423241952,-0.00099120864722405662,0.033882999319607386,3.2130813523692829,-0.00052897362013569569,-0.030810033749444229,3.1695938423241952,0.00099120864722405662
hold,0,3,0.030000000000000013,30000000,30000000,30000000,0.01,0,0,1,2,2,0,0,0,2,6.4807636572188501e-12,5.9217576898003581e-12,5.9160686332465628e-12,6.4807627317824156e-12,2,2.2415402867181911e-13,418560,0,1,0,1,0,0,0.00024499999999999999,0.000421934,0.0029163139318677533,1.3599223238002285e-06,0,1.4576881412293908e-12,4.2733305871103713e-07,1.35992232381207e-06,0,0,1.5877378501350992,0.0018333857238933653,0.00041837800000000001,-0.077350420059342284,-7.0797065656119911e-05,0.31543962832743278,0.99999999230409442,0.00012115612977494311,-1.1739453331968847e-06,2.6676307901588916e-05,0.00087552838057033705,-0.0043428360903642257,-2.6611804010504722e-05,0.014407888575309943,-0.00016381665667430996,0.0028859678371565656,-0.97165685579693084,1.6390106345170481,-0.00068780577628687928,-0.98359083022560978,1.639786776487542,-0.0011134764651845124,0.019762295753724797,-0.022372234628690025,-0.033501493544065265,-0.011215285087431083,0.022443065505735542,-0.059736939992932392,-0.0055027577493415155,0.00027501066665128914,-0.15013669225738668,0.0016968638335535201,-0.017795980566399784,-0.24946171042736873,0.28233082498216888,0.14177962593043694,-0.28320374214089983,-0.032430846309160558,-0.00033021336361130794,31.572232422582562,6.9384853646034825,0.30722508699216916,1.1465120747941732e-05,-0.0032304790126964811,0.0039592034239338426,31.549250102997608,-6.934257664356525,0.3985157022051023,-3.6249928292334709e-05,-0.00085018303276417203,0.039777572594086812,-0.0012108112397937055,-0.14841145130779895,-0.00475478358729542,-0.017705459856143666,-0.22833651531058136,0.27077059982585439,0.18138617592111209,0.15933087291355286,-0.25298490333186896,0.17659262318446572,-0.03420444111386859,-3.2121360294718078,0.0015515180925081374,0.031088777814417132,-3.1697547078206805,-0.00018135949303724888,-0.023967762521930586,0.09157590070562753,31.570408381299398,-0.031745024866623492,0.0035350681190562555,-0.0043195069590629773,0.005233318641165623,0.095870642913494827,31.547438583705389,-0.032540096541130964,-0.0016684274371550453,0.00010469437348860514,0.0042687037015853571,0.049777978274587721,-0.00092355040590691667,0.00012974259386330621,0.00079001801602243357,-7.8706550157729166e-06,0.0042690335941307812,0.049777857990699823,-0.00091784378069859811,0.00012974338905015657,0.00079001919637664833,-7.8750800964208187e-06,0.00069094796033072415,0.00046525747165773442,0.00014858219064449945,0.00032258237104244701,0.00060437677618061739,0.00099556056119527508,0.00099555956549175436,1.604058272321401e-06,2.1646451493334755e-07,2.2076667376718379e-08,1.1152101194016607e-07,7.2045486560621967e-07,2.2026619371756611e-06,2.2026575312573683e-06,0.00099555956549175436,-0.03420444111386859,-3.2121360294718078,0.0015515180925081374,0.031088777814417132,-3.1697547078206805,-0.00018135949303724888,-0.03420444111386859,-3.2121360294718078,0.0015515180925081374,0.031088777814417132,-3.1697547078206805,-0.00018135949303724888,0.03420444111386859,3.2121360294718078,-0.0015515180925081374,-0.031088777814417132,3.1697547078206805,0.00018135949303724888
hold,0,4,0.040000000000000022,40000000,40000000,40000000,0.01,0,0,1,2,2,0,0,0,2,9.3398180420758102e-12,4.7433204306294821e-12,4.7476727410566966e-12,9.3398175831427715e-12,2,2.976785484776201e-13,1993104,0,1,1,0,0,0,0.00020699999999999999,0.00040875900000000002,0.0029096005785274048,9.9442550664261356e-07,0,1.7229150301730612e-12,2.0509108880888832e-07,9.9442550664860377e-07,0,0,5.5447818344991902,0.0018785080939971647,0.0019929409999999998,-0.077341759006798474,-0.00012169826357097021,0.315439272596576,0.99999997808259289,0.00020499371763494043,-2.2070981535040837e-06,4.2514915665551953e-05,0.00085889515493471863,-0.0055740101009547835,-4.1679763998040157e-05,0.018292674551914211,-0.00023785796638660551,0.0033356746030609946,-0.97143147057653212,1.6387523627608314,-0.0010392824518763335,-0.98371849364376274,1.6400461996373885,-0.0017846432088458413,0.024416123220706163,-0.028049885521850733,-0.036842883088953934,-0.013660571351621787,0.028218714932612292,-0.072570675073677274,-0.0054809078684220913,0.00043458353794592923,-0.19317643147577132,0.0024889345723474905,-0.020779316105936804,-0.31342150796549911,0.35976041892389976,0.17571894415423184,-0.36185076865789501,-0.032757442745221937,0.0012743129033991215,31.572278040296382,6.9377867271202396,0.30722509634174472,2.7048292336328551e-06,-0.0035570754487578553,0.0055637296909442722,31.549295720711427,-6.934956301839768,0.39851571155467785,-4.5010219806643587e-05,0.00015108076379209993,0.050507566674416048,-0.0014149485370598762,-0.19108804997604562,-0.0052198052983133021,-0.02028459680261039,-0.28837809369562056,0.34369920143740779,0.21061639266120169,0.19690921853675247,-0.32370060037638482,0.24179305601455503,-0.034376494478957936,-3.2111138233620955,0.0025744297973895342,0.031223502791282234,-3.1700175995433559,0.00063824973265425792,-0.023420771128441101,0.11615667585458507,31.570275194763102,-0.041383844139799911,0.0045681373553739671,-0.0039931711064674618,0.0057805589583304427,0.12045525791758327,31.547309563835963,-0.042235727022319758,-0.00083678004114621108,0.00026183780583815359,0.0047382871721535482,0.063912849609798802,-0.0010265085500439051,0.00036303216608566004,0.00094113787381205764,-4.7865593825217606e-05,0.0047387176756576643,0.063912724259132206,-0.0010191091420982186,0.00036303301804495628,0.00094113963370768259,-4.7869850685918516e-05,0.00096417477475388923,0.00056319886322141915,0.00018495320750058054,0.00038543699353303965,0.00076300336563020379,0.0012782582705687445,0.001278256992195976,2.7718571790984954e-06,3.1719295953389877e-07,3.4207688964752803e-08,1.6007688717748935e-07,1.1158393495020835e-06,3.6130267025816771e-06,3.6130194758826562e-06,0.001278256992195976,-0.034376494478957936,-3.2111138233620955,0.0025744297973895342,0.031223502791282234,-3.1700175995433559,0.00063824973265425792,-0.034376494478957936,-3.2111138233620955,0.0025744297973895342,0.031223502791282234,-3.1700175995433559,0.00063824973265425792,0.034376494478957936,3.2111138233620955,-0.0025744297973895342,-0.031223502791282234,3.1700175995433559,-0.00063824973265425792
hold,0,5,0.050000000000000031,50000000,50000000,50000000,0.01,0,0,1,2,2,0,0,0,2,5.5239664072298294e-12,5.2593826155209299e-12,5.2555316869262736e-12,5.523965796095558e-12,2,4.0933922917929522e-13,416138,0,1,0,1,0,0,0.00020699999999999999,0.00040875900000000002,0.0029096005785274048,9.9442550664261356e-07,0,1.7229150301730612e-12,2.0509108880888832e-07,9.9442550664860377e-07,0,0,5.5447818344991902,0.0018785080939971647,0.000415991,-0.077333207481598762,-0.00018415953743627236,0.31543875132382743,0.99999995105989159,0.00030700068755052767,-3.629757722274842e-06,6.0146631383122173e-05,0.00085153616077118474,-0.0066789485009499756,-5.9235547120685167e-05,0.021758051313185783,-0.00031876539621145269,0.0036363736721734567,-0.97116320109091947,1.6384411127963006,-0.0014210728006504663,-0.98386744372927482,1.6403600117992263,-0.0025851817677221148,0.028471729991538571,-0.033095707369016333,-0.039763616253581852,-0.015569199331083996,0.033436801225906018,-0.085707995391614611,-0.0055137176302383021,0.00062317318788680559,-0.23293054775979499,0.0033691418511889479,-0.022900881415598436,-0.37174649069754334,0.43151527981299581,0.20398468298621314,-0.43576504200358018,-0.032757442745221937,0.0012743129033991215,31.572278040296382,6.9377867271202396,0.30722509634174472,2.7048292336328551e-06,-0.0035570754487578553,0.0055637296909442722,31.549295720711427,-6.934956301839768,0.39851571155467785,-4.5010219806643587e-05,0.001137576717637063,0.060569236568300343,-0.0015749377324527978,-0.22954365690077735,-0.0055967735803698505,-0.02186374826602434,-0.34372498111592403,0.41166654960887217,0.2368446557041323,0.22976834016398417,-0.39029301266119903,0.31562478830807489,-0.034471529561012876,-3.2099531807582449,0.0036432658942270016,0.031282326820756351,-3.1703982325640756,0.0015460248031556444,-0.023007055107333772,0.13954273554026003,31.570238186857143,-0.050738934426449667,0.005642000926218675,-0.0037349806687265279,0.0061945027280820254,0.14384600293009814,31.547276794547351,-0.051604620059666609,7.2659256377873152e-05,0.00039827084180961002,0.0049903662676617387,0.078826236213116727,-0.0010656578297430842,0.00039213183637341225,0.00109008218337306,-0.00011371479939415435,0.0049908777587199006,0.078826111950875244,-0.00105661966710462,0.00039213270207444714,0.0010900844452109701,-0.00011371893574460902,0.0011719257413089648,0.00066512943478753647,0.00021981109203396035,0.00044829577157793992,0.00090944058684762298,0.001576526300915771,0.0015765247242623345,4.0462177511642516e-06,4.423971650207877e-07,4.8316916181162191e-08,2.3233578596676726e-07,1.5646718079696276e-06,5.4252831828208831e-06,5.4252723314195939e-06,0.0015765247242623345,-0.034471529561012876,-3.2099531807582449,0.0036432658942270016,0.031282326820756351,-3.1703982325640756,0.0015460248031556444,-0.034471529561012876,-3.2099531807582449,0.0036432658942270016,0.031282326820756351,-3.1703982325640756,0.0015460248031556444,0.034471529561012876,3.2099531807582449,-0.0036432658942270016,-0.031282326820756351,3.1703982325640756,-0.0015460248031556444
hold,0,6,0.060000000000000039,60000000,60000000,60000000,0.01,0,0,1,2,2,0,0,0,2,8.5068559184733883e-12,4.1372643856302093e-12,4.13992624903603e-12,8.5067625686663373e-12,2,5.7434612621420911e-13,1962991,0,1,1,0,0,0,0.000202,0.00040057999999999999,0.0028014026590588159,7.1460669940124179e-07,0,2.0809781152600218e-12,9.7013579025717091e-08,7.1460669940110627e-07,0,0,10.901918904052593,0.0019888714567387342,0.0019628319999999999,-0.077324674245457359,-0.00025686936900653546,0.31543804174632234,0.99999990654360837,0.0004250320028638784,-5.4747270462811611e-06,7.8934141013649393e-05,0.0008531997950847705,-0.0076497780344981911,-7.8924298917379881e-05,0.024788009682600465,-0.00040596243809720185,0.0038230038637335787,-0.97085770358400914,1.6380832628257802,-0.0018316783091810234,-0.98403228151747801,1.6407225839753781,-0.0035202651219456765,0.031980085998944363,-0.037496094210404507,-0.042684281700499108,-0.016932456764663935,0.038084297193021616,-0.099474767128251179,-0.0056004985613924444,0.00083780014348092601,-0.26913169763123124,0.0043333607418135469,-0.024358837764908561,-0.42484467303518492,0.49720252084838656,0.22627793256448755,-0.5045875919504309,-0.033679038609655695,0.0026707648618378016,31.572338348478247,6.9371853190429453,0.30722567130955619,-3.7163776974827931e-06,-0.0044786713131916229,0.0069601816493829538,31.549356028893293,-6.9355577099170622,0.39851628652248933,-5.1431426737759234e-05,0.0020545894590917155,0.069268582357607592,-0.0016955887010462818,-0.26555942638511054,-0.0059370345956578615,-0.022622808844880542,-0.39340889392855499,0.47294031125765384,0.2616134674097858,0.25648131669577467,-0.45093218584923306,0.40067990037272028,-0.034460376166915219,-3.2087428324932632,0.0047097989069574756,0.03123728885115884,-3.1708274831698087,0.0025244179102535428,-0.022942116870609951,0.15908885070802814,31.570290013735132,-0.05936071988025874,0.0066973797949433376,-0.0035999347268167105,0.0062596264309522911,0.16339754871272624,31.547332758547302,-0.060200224367818543,0.0010302329628999857,0.00054318453010339428,0.0055423552268151315,0.091627337065812567,-0.0010973624196243157,0.0006519790666226937,0.0012476049742396846,-0.00018879967998111337,0.0055429167532109686,0.091627219338764151,-0.0010868182584951687,0.00065197990610830277,0.0012476075765183287,-0.00018880382754306367,0.0014394454720486321,0.00076550880204841599,0.00025333888445272078,0.00051351976687357044,0.0010731081220239568,0.0018325485739647106,0.0018325467413162514,5.7498429112738728e-06,5.8600372601360096e-07,6.4180590375749009e-08,3.0313984663747204e-07,2.1472040156528077e-06,7.3875103935782007e-06,7.387495617726122e-06,0.0018325467413162514,-0.034460376166915219,-3.2087428324932632,0.0047097989069574756,0.03123728885115884,-3.1708274831698087,0.0025244179102535428,-0.034460376166915219,-3.2087428324932632,0.0047097989069574756,0.03123728885115884,-3.1708274831698087,0.0025244179102535428,0.034460376166915219,3.2087428324932632,-0.0047097989069574756,-0.03123728885115884,3.1708274831698087,-0.0025244179102535428
hold,0,7,0.070000000000000048,70000000,70000000,70000000,0.01,0,0,1,2,2,0,0,0,2,4.4920157636959825e-12,4.4790991993267781e-12,4.4802148102540684e-12,4.4920155081037906e-12,2,8.127942763280771e-13,399169,0,1,0,1,0,0,0.000202,0.00040057999999999999,0.0028014026590588159,7.1460669940124179e-07,0,2.0809781152600218e-12,9.7013579025717091e-08,7.1460669940110627e-07,0,0,10.901918904052593,0.0019888714567387342,0.00039900899999999997,-0.077316074373644905,-0.00033846171034319743,0.31543712429511422,0.9999998400662482,0.0005568865655451973,-7.7742705392304635e-06,9.8409306266019679e-05,0.00086299723354692258,-0.008482653134375788,-0.00010045089828599689,0.027375127392711626,-0.00049967249237895092,0.0039288040526317724,-0.97051996083319314,1.6376853860629286,-0.0022742733005745993,-0.98420741210179163,1.6411281101040607,-0.0045978381373194925,0.035021149490482635,-0.04123098797453708,-0.046117978626074627,-0.017726035474288027,0.042143781995021952,-0.11413494106951071,-0.005736682038477439,0.001076002417369986,-0.30159560368879224,0.0053854384714738385,-0.025344191923012814,-0.47349617396302002,0.55634480948063625,0.24210557811526701,-0.56790035020700891,-0.033679038609655695,0.0026707648618378016,31.572338348478247,6.9371853190429453,0.30722567130955619,-3.7163776974827931e-06,-0.0044786713131916229,0.0069601816493829538,31.549356028893293,-6.9355577099170622,0.39851628652248933,-5.1431426737759234e-05,0.0030657145002286842,0.077155942547202622,-0.0017843190278197857,-0.29708238780553353,-0.0062658253700866636,-0.022797582272388664,-0.43920300257056927,0.5285028265814794,0.28763729817381423,0.27777166115814605,-0.50652021018173976,0.49392340966713261,-0.034401663079060438,-3.2074188441998746,0.0058668498415202584,0.031141547986058601,-3.171297607602872,0.0036872221572079116,-0.022824645287552132,0.17705674156262333,31.57042665920245,-0.067526549466885688,0.0078462471125318005,-0.0034907061702889866,0.00637723487488115,0.18137151529678766,31.547473523421637,-0.068301404054809514,0.0021712156753007127,0.00062346627518717072,0.0056743594281566416,0.10477400056142216,-0.0010640583935473901,0.0007373356320059673,0.0014100574193204882,-0.00028524290345460107,0.0056749361197157922,0.1047738954233538,-0.0010520908338971899,0.000737336406781141,0.0014100601411025054,-0.00028524702362223137,0.0016463931277841417,0.00088023965387061239,0.00028603214451897716,0.00058256319207802506,0.0012276028005053828,0.0020954821068184079,0.0020954800112284433,7.4460021554544347e-06,7.7482184824625549e-07,8.181438769812504e-08,4.0651571856801468e-07,2.7963154740208546e-06,9.6449947360742691e-06,9.6449754451202945e-06,0.0020954800112284433,-0.034401663079060438,-3.2074188441998746,0.0058668498415202584,0.031141547986058601,-3.171297607602872,0.0036872221572079116,-0.034401663079060438,-3.2074188441998746,0.0058668498415202584,0.031141547986058601,-3.171297607602872,0.0036872221572079116,0.034401663079060438,3.2074188441998746,-0.0058668498415202584,-0.031141547986058601,3.171297607602872,-0.0036872221572079116
hold,0,8,0.080000000000000057,80000000,80000000,80000000,0.01,0,0,1,2,2,0,0,0,2,8.5303794193289373e-12,3.4383590573176147e-12,3.4381690203200144e-12,8.53040413913847e-12,3,2.7755575615628914e-17,1971690,0,1,1,0,0,0,0.00019699999999999999,0.00040497799999999996,0.0048897934585969693,4.5627230433638441e-07,0,2.5362220427783601e-12,5.7397015783478738e-08,4.5627230432445818e-07,0,0,16.62250755435824,0.0021415305984272106,0.0019715330000000001,-0.077307320633177301,-0.000427536332900029,0.31543598267583256,0.99999974772802691,0.00070032379394439296,-1.0560301335481314e-05,0.00011823259451904687,0.00088190378120897833,-0.0091743873779068664,-0.00012346737978498657,0.029511351605543554,-0.00059964979045356193,0.0039747965258529758,-0.97015472445322259,1.6372542559357601,-0.0027535852846807853,-0.98438739168335432,1.6415705038179937,-0.0058249188850899129,0.037581832170289438,-0.044281730228037094,-0.049993579557001414,-0.017992035016788206,0.045581820449058133,-0.1293709054915092,-0.0059289049886582105,0.0013347077144014775,-0.33012970869718994,0.0065245130157108233,-0.025976966035421337,-0.51737287579964131,0.60847440110070039,0.2517768375615258,-0.62508298535703344,-0.034975743939418796,0.003821973443226258,31.57240853296836,6.9366956486741191,0.30722690423506527,-8.3573968800555242e-06,-0.0057753766429547073,0.0081113902307714068,31.549426213383406,-6.9360473802858884,0.3985175194479984,-5.6072445920331951e-05,0.003997803741762662,0.083656431387778354,-0.0018417014387889783,-0.32560274073407613,-0.0065823665919901271,-0.022500818744055243,-0.47975535449433138,0.57676734871357305,0.31625687062451951,0.2928553529366873,-0.55537242497971151,0.59676582783672927,-0.034270731094252035,-3.2060860820372437,0.0070030085922190644,0.03097594189096313,-3.171771879305946,0.0049411177541009432,-0.02313004089650874,0.19125052115270977,31.570639501727026,-0.074860686513233091,0.0089531410129856832,-0.0035146141949931268,0.0060719155872635475,0.19557190997531809,31.54769031859977,-0.075536027858862625,0.0033774015987022904,0.00073177006153773527,0.0062588550093724713,0.11582374717885588,-0.0010336933965165575,0.0010115943981416618,0.0015854747634935862,-0.00038818475263210662,0.0062594052845434739,0.11582365925074548,-0.0010204510779856018,0.0010115950733590058,0.0015854773320003268,-0.00038818900641761047,0.0018970896867337335,0.00099267087304208716,0.0003176409153190456,0.00065534398038504752,0.0013942112075464386,0.0023164772601366886,0.0023164749435771177,9.5287719043029404e-06,9.8539546218613949e-07,1.008957510847211e-07,5.1091832995274398e-07,3.5869686935132439e-06,1.1944392499468942e-05,1.1944368609769725e-05,0.0023164749435771177,-0.034270731094252035,-3.2060860820372437,0.0070030085922190644,0.03097594189096313,-3.171771879305946,0.0049411177541009432,-0.034270731094252035,-3.2060860820372437,0.0070030085922190644,0.03097594189096313,-3.171771879305946,0.0049411177541009432,0.034270731094252035,3.2060860820372437,-0.0070030085922190644,-0.03097594189096313,3.171771879305946,-0.0049411177541009432
