tick,time_s,profile,status,solver_status,hard,wbc_time_s,contact_left,contact_right,planner_xi,planner_dxi,planner_ddxi,xi_common,dxi_common,xi_differential,dxi_differential,common_error,differential_error,max_normalized_slack,max_wrench_residual,max_torque,tau0,tau1,tau2,tau3,tau4,tau5
10,0.11000000000000008,ramp,0,0,4.285627408506798e-11,0.000409081,1,1,-0.011157172669780779,0,0,-0.011140496641926605,0.00042150423692127942,-0.0015822142625437031,5.2717906998871384e-05,-1.6676027854174019e-05,-1.3089115869545712e-06,9.3744115742607416e-06,0.00046872057790050615,3.2402311396637962,-0.04336258461720717,-3.1434090933473646,2.2756112522522681e-07,0.039597921976917166,-3.2402311396637962,2.392956497739956e-07
11,0.12000000000000009,ramp,0,0,4.9659387713063552e-11,0.00041803000000000001,1,1,-0.011157172669780779,0,0,-0.01113583672049091,0.00050227492480874459,-0.0015816141948932095,6.5770926487661264e-05,-2.1335949289869732e-05,-1.9089792374481912e-06,1.0825905181923119e-05,0.00054129525821521843,3.2404117560387737,-0.043355377287004254,-3.1433464700777911,2.3421172195639268e-07,0.039442329647217944,-3.2404117560387737,2.4602738007093389e-07
12,0.13000000000000009,ramp,0,0,5.7737925551748503e-11,0.00040687999999999998,1,1,-0.011157172669780779,0,0,-0.011130302266138339,0.00059535513686436478,-0.0015808757469680567,8.0261573823993241e-05,-2.6870403642440671e-05,-2.6474271626010168e-06,1.2301103427626921e-05,0.00061505517043022623,3.2406130894205516,-0.043348588822545518,-3.143284325553382,2.4173818351429683e-07,0.03926232485520971,-3.2406130894205516,2.5364614682287858e-07
13,0.1400000000000001,ramp,0,0,6.7384320345809101e-11,0.00039994800000000001,1,1,-0.011157172669780779,0,0,-0.011123755534112288,0.00070341665753188929,-0.0015799832638478265,9.642491190556832e-05,-3.3417135668491194e-05,-3.5399102828312032e-06,1.3785470393948881e-05,0.00068927351867156025,3.2408376377964085,-0.043343026559394579,-3.1432239571015055,2.5020495860927174e-07,0.039054028327721979,-3.2408376377964085,2.622178879470238e-07
14,0.15000000000000011,ramp,0,0,7.8934969671706767e-11,0.00044173999999999998,1,1,-0.011157172669780779,0,0,-0.011116028847296969,0.0008297122414872624,-0.0015789182785716461,0.0001145773004898597,-4.1143822483810655e-05,-4.6048955590115639e-06,1.526664876426028e-05,0.0007633324371045801,3.2410887091324452,-0.043339575705610291,-3.1431666371179694,2.5970055999971354e-07,0.038812620884155845,-3.2410887091324452,2.7183303779590019e-07
15,0.16000000000000011,ramp,0,0,9.2780338967202169e-11,0.00046681899999999999,1,1,-0.011157172669780779,0,0,-0.011106918335247077,0.00097815869887543693,-0.0015776586612118318,0.00013512365765456634,-5.0254334533702399e-05,-5.864512918825858e-06,1.6734897676029331e-05,0.00083674488259899893,3.24137056163078,-0.043339213270927573,-3.1431136081176305,2.7034369350879657e-07,0.038532185538595623,-3.24137056163078,2.8261272489018329e-07
16,0.17000000000000012,ramp,0,0,1.0937117878029312e-10,0.00028090999999999999,1,1,-0.011157172669780779,0,0,-0.011096176755204544,0.0011534358091295734,-0.0015761776793248696,0.00015856751803895188,-6.0995914576235377e-05,-7.3454948057881039e-06,1.8183537715921203e-05,0.00090917688448384807,3.2416885642829953,-0.043343021939466757,-3.1430660770730494,2.8228963391256557e-07,0.0382055206684562,-3.2416885642829953,2.9471523241031737e-07
17,0.18000000000000013,ramp,0,0,1.2922940495485591e-10,0.00025598299999999999,1,1,-0.011157172669780779,0,0,-0.011083505224101738,0.0013611033206371607,-0.0015744429409175189,0.00018552405239425415,-7.3667445679041765e-05,-9.0802332131387567e-06,1.9609417350591347e-05,0.0009804708660869708,3.2420493809950548,-0.043352203818933503,-3.1430252077999752,2.9573688809184771e-07,0.037823919616332941,-3.2420493809950548,3.0834275894832704e-07
18,0.19000000000000014,ramp,0,0,1.5295642530332998e-10,0.00025864799999999999,1,1,-0.011157172669780779,0,0,-0.011068543669586836,0.0016077380063513407,-0.001572415189249006,0.00021673624536640572,-8.8629000193943611e-05,-1.1107984881651711e-05,2.1013420169439857e-05,0.0010506710068727166,3.2424611815242059,-0.043368093617170811,-3.142992109483473,3.1093414837187526e-07,0.037376911796080367,-3.2424611815242059,3.2374849332672079e-07
19,0.20000000000000015,ramp,0,0,1.8124513001538389e-10,0.00025836000000000001,1,1,-0.011157172669780779,0,0,-0.011050859791116863,0.0019010922483453899,-0.0015700469165199028,0.00025309447888445221,-0.0001063128786639167,-1.347625761075489e-05,2.2401038507583503e-05,0.0011200519235903712,3.2429338822834297,-0.043392170129485083,-3.1429678183973864,3.2818751466421403e-07,0.036851960101756467,-3.2429338822834297,3.4124397714294616e-07
20,0.21000000000000016,ramp,0,0,2.1488799628599509e-10,0.00026617900000000001,1,1,-0.011157172669780779,0,0,-0.011029936312153526,0.0022502747502119178,-0.0015672807607437422,0.00029565981102524889,-0.00012723635762725352,-1.624241338691549e-05,2.3783047155911946e-05,0.0011891523557768225,3.2434794195635592,-0.043426063911615596,-3.1429532683338679,3.4786786765653222e-07,0.036234109347604564,-3.2434794195635592,3.6120664558861786e-07
