wrench_map_1,11,3,-4.9771081394262749e-17
wrench_map_1,11,4,-0.99999999999999978
wrench_map_1,11,5,-2.2204460492503131e-16
contact_jacobian_1,0,0,0.99999999999999978
contact_jacobian_1,0,1,4.9771081394262749e-17
contact_jacobian_1,0,2,0
contact_jacobian_1,0,3,1.5720062721026525e-17
contact_jacobian_1,0,4,-0.31584732098745633
contact_jacobian_1,0,5,0.21980081058992171
contact_jacobian_1,0,6,0
contact_jacobian_1,0,7,0
contact_jacobian_1,0,8,0
contact_jacobian_1,0,9,0.32812500098745628
contact_jacobian_1,0,10,0.22836556575390005
contact_jacobian_1,0,11,0.050103252058732478
contact_jacobian_1,1,0,-4.9771081394262749e-17
contact_jacobian_1,1,1,0.99999999999999978
contact_jacobian_1,1,2,0
contact_jacobian_1,1,3,0.31584732098745633
contact_jacobian_1,1,4,1.5720062721026525e-17
contact_jacobian_1,1,5,-0.012801353858384759
contact_jacobian_1,1,6,0
contact_jacobian_1,1,7,0
contact_jacobian_1,1,8,0
contact_jacobian_1,1,9,-1.3515720262669568e-17
contact_jacobian_1,1,10,-4.1820184276737339e-17
contact_jacobian_1,1,11,-2.4802242514731675e-18
contact_jacobian_1,2,0,0
contact_jacobian_1,2,1,0
contact_jacobian_1,2,2,1
contact_jacobian_1,2,3,-0.21980081058992176
contact_jacobian_1,2,4,0.012801353858384752
contact_jacobian_1,2,5,0
contact_jacobian_1,2,6,0
contact_jacobian_1,2,7,0
contact_jacobian_1,2,8,0
contact_jacobian_1,2,9,-0.012679505858384772
contact_jacobian_1,2,10,0.13715344773287932
contact_jacobian_1,2,11,-6.0658014473342556e-05
contact_bias_1,0,0,0
contact_bias_1,1,0,0
contact_bias_1,2,0,0
contact_axis_1,0,0,0
contact_axis_1,1,0,0.99999999999999956
contact_axis_1,2,0,5.6499514948715827e-18
point_force_wrench_projector_1,0,0,0.99999993482472016
point_force_wrench_projector_1,0,1,9.1750770265946417e-20
point_force_wrench_projector_1,0,2,1.548565684017511e-08
point_force_wrench_projector_1,0,3,3.2124555808854993e-23
point_force_wrench_projector_1,0,4,0.00025529448926894457
point_force_wrench_projector_1,0,5,1.4468423459987306e-21
point_force_wrench_projector_1,1,0,9.1750770265946417e-20
point_force_wrench_projector_1,1,1,1.0000000000000016
point_force_wrench_projector_1,1,2,3.0681044735255366e-19
point_force_wrench_projector_1,1,3,-1.6263032587282567e-19
point_force_wrench_projector_1,1,4,-5.0646572466073276e-17
point_force_wrench_projector_1,1,5,9.4867690092481638e-20
point_force_wrench_projector_1,2,0,1.548565684017511e-08
point_force_wrench_projector_1,2,1,3.0681044735255366e-19
point_force_wrench_projector_1,2,2,0.99999999632060588
point_force_wrench_projector_1,2,3,3.9917450292965562e-16
point_force_wrench_projector_1,2,4,-6.0658010296756518e-05
point_force_wrench_projector_1,2,5,-2.9993252583779519e-22
point_force_wrench_projector_1,3,0,3.2124555808854993e-23
point_force_wrench_projector_1,3,1,-1.6263032587282567e-19
point_force_wrench_projector_1,3,2,3.9917450292965562e-16
point_force_wrench_projector_1,3,3,1
point_force_wrench_projector_1,3,4,-5.9377141375299129e-20
point_force_wrench_projector_1,3,5,2.7755575615628914e-17
point_force_wrench_projector_1,4,0,0.00025529448926894457
point_force_wrench_projector_1,4,1,-5.0646572466073276e-17
point_force_wrench_projector_1,4,2,-6.0658010296756518e-05
point_force_wrench_projector_1,4,3,-5.9377141375299129e-20
point_force_wrench_projector_1,4,4,6.8854675205218893e-08
point_force_wrench_projector_1,4,5,-5.6389491132428581e-18
point_force_wrench_projector_1,5,0,1.4468423459987306e-21
point_force_wrench_projector_1,5,1,9.4867690092481638e-20
point_force_wrench_projector_1,5,2,-2.9993252583779519e-22
point_force_wrench_projector_1,5,3,2.7755575615628914e-17
point_force_wrench_projector_1,5,4,-5.6389491132428581e-18
point_force_wrench_projector_1,5,5,1.0000000000000004
interaction_acceleration_map_1,0,0,-0.34310000000000002
interaction_acceleration_map_1,0,1,-0
interaction_acceleration_map_1,0,2,-0
interaction_acceleration_map_1,0,3,0
